Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-05-09;0030;1.80;7.90;95.50;0.00;1.66;126.50
AV01;Nava de Arévalo;2001-05-09;0100;0.00;7.81;94.60;0.00;1.36;83.30
AV01;Nava de Arévalo;2001-05-09;0130;0.00;7.77;94.50;0.00;0.55;112.60
AV01;Nava de Arévalo;2001-05-09;0200;0.20;8.03;94.50;0.00;1.27;136.60
AV01;Nava de Arévalo;2001-05-09;0230;0.20;8.30;93.50;0.00;1.36;117.80
AV01;Nava de Arévalo;2001-05-09;0300;0.00;8.70;91.10;0.00;1.64;99.20
AV01;Nava de Arévalo;2001-05-09;0330;0.00;8.07;91.50;0.00;1.02;62.47
AV01;Nava de Arévalo;2001-05-09;0400;0.00;6.49;92.50;0.00;0.93;294.50
AV01;Nava de Arévalo;2001-05-09;0430;0.00;6.98;94.30;0.00;1.60;87.80
AV01;Nava de Arévalo;2001-05-09;0500;0.00;8.15;89.80;0.50;2.73;99.00
AV01;Nava de Arévalo;2001-05-09;0530;0.40;8.06;89.00;5.04;3.17;85.00
AV01;Nava de Arévalo;2001-05-09;0600;0.00;7.72;91.00;34.36;2.30;101.70
AV01;Nava de Arévalo;2001-05-09;0630;0.00;8.03;89.60;93.50;1.89;104.10
AV01;Nava de Arévalo;2001-05-09;0700;0.00;8.26;89.10;107.30;1.89;76.20
AV01;Nava de Arévalo;2001-05-09;0730;0.00;8.79;87.70;95.00;2.28;96.90
AV01;Nava de Arévalo;2001-05-09;0800;0.20;9.26;86.10;154.30;2.67;93.60
AV01;Nava de Arévalo;2001-05-09;0830;0.00;9.88;85.10;244.60;2.73;119.10
AV01;Nava de Arévalo;2001-05-09;0900;0.00;10.59;81.10;287.70;3.03;134.80
AV01;Nava de Arévalo;2001-05-09;0930;0.00;11.46;80.20;495.90;3.66;138.30
AV01;Nava de Arévalo;2001-05-09;1000;0.00;11.27;76.20;158.60;4.26;134.30
AV01;Nava de Arévalo;2001-05-09;1030;0.60;9.66;81.30;107.20;3.85;147.20
AV01;Nava de Arévalo;2001-05-09;1100;1.60;8.51;89.60;237.90;2.69;48.14
AV01;Nava de Arévalo;2001-05-09;1130;0.00;10.62;84.50;822.00;2.26;122.20
AV01;Nava de Arévalo;2001-05-09;1200;0.00;11.60;75.20;593.80;2.37;121.80
AV01;Nava de Arévalo;2001-05-09;1230;0.00;12.12;71.10;369.80;1.29;133.00
