Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-23;0030;0.00;14.96;55.15;0.00;1.03;160.40
AV01;Nava de Arévalo;2001-07-23;0100;0.00;14.45;57.63;0.00;1.24;163.20
AV01;Nava de Arévalo;2001-07-23;0130;0.00;13.11;63.66;0.00;0.91;186.60
AV01;Nava de Arévalo;2001-07-23;0200;0.00;12.07;68.15;0.00;0.67;206.60
AV01;Nava de Arévalo;2001-07-23;0230;0.00;11.08;76.10;0.00;0.45;270.30
AV01;Nava de Arévalo;2001-07-23;0300;0.00;11.10;76.60;0.00;0.57;162.60
AV01;Nava de Arévalo;2001-07-23;0330;0.00;10.54;77.90;0.00;0.12;200.70
AV01;Nava de Arévalo;2001-07-23;0400;0.00;10.38;78.70;0.00;0.29;308.30
AV01;Nava de Arévalo;2001-07-23;0430;0.00;10.41;78.20;0.12;0.21;359.20
AV01;Nava de Arévalo;2001-07-23;0500;0.00;9.50;82.90;5.12;0.38;198.00
AV01;Nava de Arévalo;2001-07-23;0530;0.00;9.67;83.30;48.28;0.46;180.20
AV01;Nava de Arévalo;2001-07-23;0600;0.00;11.26;83.30;124.00;0.43;226.00
AV01;Nava de Arévalo;2001-07-23;0630;0.00;13.59;79.10;199.60;0.80;300.40
AV01;Nava de Arévalo;2001-07-23;0700;0.00;15.56;76.30;309.00;1.34;328.60
AV01;Nava de Arévalo;2001-07-23;0730;0.00;17.22;70.30;415.00;1.20;337.10
AV01;Nava de Arévalo;2001-07-23;0800;0.00;18.98;62.31;536.90;1.08;342.90
AV01;Nava de Arévalo;2001-07-23;0830;0.00;20.12;57.61;485.10;1.30;334.80
AV01;Nava de Arévalo;2001-07-23;0900;0.00;21.90;50.69;690.90;1.66;329.40
AV01;Nava de Arévalo;2001-07-23;0930;0.00;23.69;43.67;747.00;1.82;333.30
AV01;Nava de Arévalo;2001-07-23;1000;0.00;25.16;40.39;839.00;2.60;320.80
AV01;Nava de Arévalo;2001-07-23;1030;0.00;26.20;36.06;874.00;2.28;330.40
AV01;Nava de Arévalo;2001-07-23;1100;0.00;27.48;32.63;921.00;1.82;337.80
AV01;Nava de Arévalo;2001-07-23;1130;0.00;28.57;28.95;948.00;1.73;1.97
AV01;Nava de Arévalo;2001-07-23;1200;0.00;29.34;26.56;954.00;2.09;338.40
AV01;Nava de Arévalo;2001-07-23;1230;0.00;30.21;22.15;957.00;2.51;289.80
AV01;Nava de Arévalo;2001-07-23;1300;0.00;31.09;18.86;935.00;3.18;277.30
AV01;Nava de Arévalo;2001-07-23;1330;0.00;31.21;17.38;903.00;2.98;273.30
AV01;Nava de Arévalo;2001-07-23;1400;0.00;31.82;16.75;858.00;2.87;282.20
