Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-13;0030;0.00;15.48;60.23;0.00;1.25;163.20
AV01;Nava de Arévalo;2001-07-13;0100;0.00;15.02;61.28;0.00;1.26;184.70
AV01;Nava de Arévalo;2001-07-13;0130;0.00;14.12;68.22;0.00;1.43;197.10
AV01;Nava de Arévalo;2001-07-13;0200;0.00;14.81;67.56;0.00;1.76;208.20
AV01;Nava de Arévalo;2001-07-13;0230;0.00;14.14;70.80;0.00;1.78;222.20
AV01;Nava de Arévalo;2001-07-13;0300;0.00;14.57;69.27;0.00;1.78;218.00
AV01;Nava de Arévalo;2001-07-13;0330;0.00;13.94;71.90;0.00;1.26;194.50
AV01;Nava de Arévalo;2001-07-13;0400;0.00;13.88;73.60;0.00;1.70;208.90
AV01;Nava de Arévalo;2001-07-13;0430;0.00;13.81;74.10;0.54;1.87;214.80
AV01;Nava de Arévalo;2001-07-13;0500;0.00;13.83;74.60;11.07;2.42;218.90
AV01;Nava de Arévalo;2001-07-13;0530;0.00;14.24;73.40;62.71;2.36;214.60
AV01;Nava de Arévalo;2001-07-13;0600;0.00;15.83;68.54;145.10;2.56;210.30
AV01;Nava de Arévalo;2001-07-13;0630;0.00;17.76;61.92;239.60;2.68;216.20
AV01;Nava de Arévalo;2001-07-13;0700;0.00;19.29;55.73;337.50;3.01;224.30
AV01;Nava de Arévalo;2001-07-13;0730;0.00;20.24;51.37;433.80;3.69;234.30
AV01;Nava de Arévalo;2001-07-13;0800;0.00;21.23;47.94;527.60;3.44;229.70
AV01;Nava de Arévalo;2001-07-13;0830;0.00;22.19;45.68;615.80;3.08;240.80
AV01;Nava de Arévalo;2001-07-13;0900;0.00;23.25;40.24;698.90;3.40;241.00
AV01;Nava de Arévalo;2001-07-13;0930;0.00;24.25;36.10;772.00;3.44;256.10
AV01;Nava de Arévalo;2001-07-13;1000;0.00;25.11;32.66;835.00;3.86;247.70
AV01;Nava de Arévalo;2001-07-13;1030;0.00;25.64;29.85;886.00;4.10;267.60
AV01;Nava de Arévalo;2001-07-13;1100;0.00;26.24;27.81;930.00;3.84;253.30
AV01;Nava de Arévalo;2001-07-13;1130;0.00;26.75;25.34;958.00;3.97;245.80
AV01;Nava de Arévalo;2001-07-13;1200;0.00;27.52;20.37;976.00;4.03;233.30
AV01;Nava de Arévalo;2001-07-13;1230;0.00;27.73;18.03;976.00;3.76;252.40
AV01;Nava de Arévalo;2001-07-13;1300;0.00;28.52;18.08;963.00;4.30;248.80
AV01;Nava de Arévalo;2001-07-13;1330;0.00;28.73;18.78;933.00;4.16;250.70
AV01;Nava de Arévalo;2001-07-13;1400;0.00;28.94;21.17;897.00;4.41;250.10
AV01;Nava de Arévalo;2001-07-13;1430;0.00;29.47;20.97;847.00;4.94;254.70
AV01;Nava de Arévalo;2001-07-13;1500;0.00;29.18;20.03;789.00;4.94;255.90
AV01;Nava de Arévalo;2001-07-13;1530;0.00;29.32;19.88;719.00;4.95;249.90
AV01;Nava de Arévalo;2001-07-13;1600;0.00;29.29;20.33;639.40;5.42;252.70
AV01;Nava de Arévalo;2001-07-13;1630;0.00;29.38;18.80;552.90;6.07;259.60
AV01;Nava de Arévalo;2001-07-13;1700;0.00;28.89;17.98;463.20;5.95;258.90
AV01;Nava de Arévalo;2001-07-13;1730;0.00;28.14;18.09;367.60;5.89;253.50
AV01;Nava de Arévalo;2001-07-13;1800;0.00;27.36;20.53;268.30;6.22;250.20
AV01;Nava de Arévalo;2001-07-13;1830;0.00;26.63;24.82;170.80;6.04;262.70
AV01;Nava de Arévalo;2001-07-13;1900;0.00;25.60;27.91;86.00;5.57;258.00
AV01;Nava de Arévalo;2001-07-13;1930;0.00;24.25;31.96;19.69;4.92;259.80
AV01;Nava de Arévalo;2001-07-13;2000;0.00;22.81;38.80;1.08;4.61;265.50
AV01;Nava de Arévalo;2001-07-13;2030;0.00;21.79;48.35;0.00;4.97;260.00
AV01;Nava de Arévalo;2001-07-13;2100;0.00;20.66;54.13;0.00;3.93;253.40
AV01;Nava de Arévalo;2001-07-13;2130;0.00;19.64;58.37;0.00;3.61;251.00
AV01;Nava de Arévalo;2001-07-13;2200;0.00;18.88;62.80;0.00;4.15;249.40
AV01;Nava de Arévalo;2001-07-13;2230;0.00;17.68;68.12;0.00;1.93;215.90
AV01;Nava de Arévalo;2001-07-13;2300;0.00;16.98;72.60;0.00;2.57;219.80
AV01;Nava de Arévalo;2001-07-13;2330;0.00;16.67;74.40;0.00;3.37;247.80
AV01;Nava de Arévalo;2001-07-13;2400;0.00;16.43;75.80;0.00;3.93;242.10
BU01;Miranda de Ebro;2001-07-13;0030;0.00;17.45;78.80;0.00;1.19;40.70
BU01;Miranda de Ebro;2001-07-13;0100;0.00;17.53;78.30;0.00;1.06;53.57
BU01;Miranda de Ebro;2001-07-13;0130;0.00;17.48;76.90;0.00;1.54;72.50
BU01;Miranda de Ebro;2001-07-13;0200;0.00;17.53;75.80;0.00;1.19;65.04
BU01;Miranda de Ebro;2001-07-13;0230;0.00;17.62;74.90;0.00;1.15;43.35
BU01;Miranda de Ebro;2001-07-13;0300;0.00;17.55;75.20;0.00;0.96;23.11
BU01;Miranda de Ebro;2001-07-13;0330;0.00;17.39;76.30;0.00;0.81;4.71
BU01;Miranda de Ebro;2001-07-13;0400;0.00;17.40;76.20;0.00;0.57;344.00
BU01;Miranda de Ebro;2001-07-13;0430;0.00;17.49;75.80;0.39;0.35;270.60
BU01;Miranda de Ebro;2001-07-13;0500;0.00;17.41;76.70;9.32;0.63;211.10
BU01;Miranda de Ebro;2001-07-13;0530;0.00;16.75;80.10;44.85;0.20;231.70
BU01;Miranda de Ebro;2001-07-13;0600;0.00;17.29;78.70;139.10;0.60;193.50
BU01;Miranda de Ebro;2001-07-13;0630;0.00;18.09;74.30;149.00;0.68;225.80
BU01;Miranda de Ebro;2001-07-13;0700;0.00;18.43;72.40;188.40;0.38;302.10
BU01;Miranda de Ebro;2001-07-13;0730;0.00;19.88;65.82;402.30;0.56;97.90
BU01;Miranda de Ebro;2001-07-13;0800;0.00;20.41;63.06;461.70;0.96;121.70
BU01;Miranda de Ebro;2001-07-13;0830;0.00;20.63;61.79;421.30;0.86;238.70
BU01;Miranda de Ebro;2001-07-13;0900;0.00;21.92;57.08;641.80;1.13;220.60
BU01;Miranda de Ebro;2001-07-13;0930;0.00;22.94;53.58;744.00;1.42;171.60
BU01;Miranda de Ebro;2001-07-13;1000;0.00;24.02;47.54;746.00;2.13;228.60
BU01;Miranda de Ebro;2001-07-13;1030;0.00;25.35;43.13;865.00;1.94;254.90
BU01;Miranda de Ebro;2001-07-13;1100;0.00;25.97;39.75;896.00;3.07;233.00
BU01;Miranda de Ebro;2001-07-13;1130;0.00;27.09;34.79;919.00;2.10;252.00
BU01;Miranda de Ebro;2001-07-13;1200;0.00;28.43;30.88;939.00;2.92;233.20
BU01;Miranda de Ebro;2001-07-13;1230;0.00;29.90;25.99;915.00;3.52;245.00
BU01;Miranda de Ebro;2001-07-13;1300;0.00;30.02;23.56;962.00;4.04;243.90
BU01;Miranda de Ebro;2001-07-13;1330;0.00;30.60;22.30;915.00;4.03;256.20
BU01;Miranda de Ebro;2001-07-13;1400;0.00;30.73;22.07;886.00;4.14;262.10
BU01;Miranda de Ebro;2001-07-13;1430;0.00;31.23;20.69;849.00;3.63;273.80
BU01;Miranda de Ebro;2001-07-13;1500;0.00;31.75;20.80;765.00;3.31;254.50
BU01;Miranda de Ebro;2001-07-13;1530;0.00;32.25;20.23;693.90;3.99;252.20
BU01;Miranda de Ebro;2001-07-13;1600;0.00;31.52;21.01;652.00;3.88;266.00
BU01;Miranda de Ebro;2001-07-13;1630;0.00;31.87;20.74;565.70;3.58;267.10
BU01;Miranda de Ebro;2001-07-13;1700;0.00;31.40;20.68;335.00;3.44;262.60
BU01;Miranda de Ebro;2001-07-13;1730;0.00;29.86;26.85;186.10;3.32;337.30
BU01;Miranda de Ebro;2001-07-13;1800;0.00;26.14;45.71;159.80;3.68;24.54
BU01;Miranda de Ebro;2001-07-13;1830;0.00;24.19;50.96;69.96;2.91;14.87
BU01;Miranda de Ebro;2001-07-13;1900;0.00;23.06;54.60;23.72;2.77;18.69
BU01;Miranda de Ebro;2001-07-13;1930;0.00;21.79;58.57;9.88;2.25;35.50
BU01;Miranda de Ebro;2001-07-13;2000;0.00;21.08;61.24;0.92;1.61;38.56
BU01;Miranda de Ebro;2001-07-13;2030;0.00;20.40;63.90;0.00;1.31;60.34
BU01;Miranda de Ebro;2001-07-13;2100;0.00;19.75;66.39;0.00;1.12;44.49
BU01;Miranda de Ebro;2001-07-13;2130;0.00;19.04;69.18;0.00;0.51;29.03
BU01;Miranda de Ebro;2001-07-13;2200;0.00;18.71;70.60;0.00;1.15;42.41
