Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-11-28;0030;0.00;-4.11;90.60;0.00;0.77;166.30
AV01;Nava de Arévalo;2001-11-28;0100;0.00;-4.11;90.30;0.00;0.88;163.50
AV01;Nava de Arévalo;2001-11-28;0130;0.00;-3.91;90.00;0.00;1.61;173.80
AV01;Nava de Arévalo;2001-11-28;0200;0.00;-3.91;89.10;0.00;1.21;180.30
AV01;Nava de Arévalo;2001-11-28;0230;0.00;-4.13;89.90;0.00;0.57;152.60
AV01;Nava de Arévalo;2001-11-28;0300;0.00;-4.09;88.70;0.00;0.97;177.80
AV01;Nava de Arévalo;2001-11-28;0330;0.00;-3.97;88.90;0.00;1.68;172.30
AV01;Nava de Arévalo;2001-11-28;0400;0.00;-4.00;87.80;0.00;1.18;170.70
AV01;Nava de Arévalo;2001-11-28;0430;0.00;-4.10;88.40;0.00;1.60;167.90
AV01;Nava de Arévalo;2001-11-28;0500;0.00;-4.09;88.50;0.00;1.11;178.80
AV01;Nava de Arévalo;2001-11-28;0530;0.00;-4.38;88.70;0.00;1.02;169.20
AV01;Nava de Arévalo;2001-11-28;0600;0.00;-4.80;89.20;0.00;0.81;169.00
AV01;Nava de Arévalo;2001-11-28;0630;0.00;-4.55;88.80;0.00;0.72;198.40
AV01;Nava de Arévalo;2001-11-28;0700;0.00;-4.31;89.10;1.45;1.03;187.90
AV01;Nava de Arévalo;2001-11-28;0730;0.00;-4.08;90.00;22.73;0.73;194.20
AV01;Nava de Arévalo;2001-11-28;0800;0.00;-2.69;87.00;98.40;0.29;159.90
AV01;Nava de Arévalo;2001-11-28;0830;0.00;-1.18;83.70;182.40;1.06;179.10
AV01;Nava de Arévalo;2001-11-28;0900;0.00;0.52;79.80;201.10;1.32;182.20
AV01;Nava de Arévalo;2001-11-28;0930;0.20;2.45;75.00;298.50;1.78;176.20
AV01;Nava de Arévalo;2001-11-28;1000;0.00;4.63;66.66;364.10;1.40;175.10
AV01;Nava de Arévalo;2001-11-28;1030;0.00;7.12;56.61;413.70;0.68;160.30
AV01;Nava de Arévalo;2001-11-28;1100;0.00;8.50;50.50;449.40;0.68;219.30
AV01;Nava de Arévalo;2001-11-28;1130;0.00;8.45;49.41;470.60;1.02;292.90
AV01;Nava de Arévalo;2001-11-28;1200;0.00;9.25;46.61;478.60;0.78;263.00
AV01;Nava de Arévalo;2001-11-28;1230;0.00;9.73;47.24;473.00;0.85;177.80
AV01;Nava de Arévalo;2001-11-28;1300;0.00;9.93;45.24;451.10;0.84;167.00
