Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-04-16;0030;0.00;6.93;65.70;0.00;1.82;170.00
AV01;Nava de Arévalo;2001-04-16;0100;0.00;7.17;63.84;0.00;0.88;141.80
AV01;Nava de Arévalo;2001-04-16;0130;0.00;7.64;62.85;0.00;2.23;198.30
AV01;Nava de Arévalo;2001-04-16;0200;0.00;8.42;61.82;0.00;2.36;221.50
AV01;Nava de Arévalo;2001-04-16;0230;0.00;8.53;63.01;0.00;2.51;222.20
AV01;Nava de Arévalo;2001-04-16;0300;0.00;7.81;67.61;0.00;2.41;207.00
AV01;Nava de Arévalo;2001-04-16;0330;0.00;7.46;69.93;0.00;2.47;204.30
AV01;Nava de Arévalo;2001-04-16;0400;0.00;7.16;71.80;0.00;2.40;199.90
AV01;Nava de Arévalo;2001-04-16;0430;0.00;6.53;75.90;0.00;2.32;212.20
AV01;Nava de Arévalo;2001-04-16;0500;0.00;6.66;77.40;0.00;2.60;208.90
AV01;Nava de Arévalo;2001-04-16;0530;0.00;6.59;78.90;3.16;2.07;208.20
AV01;Nava de Arévalo;2001-04-16;0600;0.00;6.28;80.80;34.88;1.74;206.80
AV01;Nava de Arévalo;2001-04-16;0630;0.00;7.32;78.50;127.90;2.02;205.80
AV01;Nava de Arévalo;2001-04-16;0700;0.00;9.50;72.30;215.60;2.59;219.10
AV01;Nava de Arévalo;2001-04-16;0730;0.00;11.74;65.94;321.90;2.94;228.50
AV01;Nava de Arévalo;2001-04-16;0800;0.00;13.45;60.23;424.00;2.73;238.20
AV01;Nava de Arévalo;2001-04-16;0830;0.00;14.91;50.15;453.40;2.14;258.80
AV01;Nava de Arévalo;2001-04-16;0900;0.00;15.39;49.80;537.90;1.69;271.40
AV01;Nava de Arévalo;2001-04-16;0930;0.00;16.01;50.43;651.20;1.50;287.10
AV01;Nava de Arévalo;2001-04-16;1000;0.00;16.56;47.87;714.00;1.66;306.20
AV01;Nava de Arévalo;2001-04-16;1030;0.00;16.74;45.13;728.00;1.50;291.70
AV01;Nava de Arévalo;2001-04-16;1100;0.00;17.22;43.91;725.00;1.79;317.70
AV01;Nava de Arévalo;2001-04-16;1130;0.00;17.58;46.15;702.00;2.10;298.90
AV01;Nava de Arévalo;2001-04-16;1200;0.00;17.98;42.89;828.00;2.36;276.00
AV01;Nava de Arévalo;2001-04-16;1230;0.00;18.24;42.49;818.00;2.00;311.20
AV01;Nava de Arévalo;2001-04-16;1300;0.00;18.62;39.62;717.00;2.25;307.50
AV01;Nava de Arévalo;2001-04-16;1330;0.00;18.71;40.16;703.00;1.65;277.60
AV01;Nava de Arévalo;2001-04-16;1400;0.00;18.81;37.79;527.00;1.96;333.20
AV01;Nava de Arévalo;2001-04-16;1430;0.00;18.53;39.80;484.30;1.65;313.20
AV01;Nava de Arévalo;2001-04-16;1500;0.00;19.35;34.12;484.80;1.77;243.70
AV01;Nava de Arévalo;2001-04-16;1530;0.00;19.51;34.35;437.20;1.65;273.60
AV01;Nava de Arévalo;2001-04-16;1600;0.00;19.58;32.33;459.90;1.73;277.50
AV01;Nava de Arévalo;2001-04-16;1630;0.00;19.88;32.91;357.50;1.69;277.50
AV01;Nava de Arévalo;2001-04-16;1700;0.00;19.57;33.98;290.00;2.27;304.50
AV01;Nava de Arévalo;2001-04-16;1730;0.00;18.19;36.79;161.90;1.95;328.50
AV01;Nava de Arévalo;2001-04-16;1800;0.00;17.08;41.81;75.10;1.26;351.80
AV01;Nava de Arévalo;2001-04-16;1830;0.00;15.36;51.01;29.90;0.99;356.80
AV01;Nava de Arévalo;2001-04-16;1900;0.00;13.61;56.17;3.07;0.23;315.40
AV01;Nava de Arévalo;2001-04-16;1930;0.00;12.40;58.38;0.00;0.18;310.80
AV01;Nava de Arévalo;2001-04-16;2000;0.00;11.49;61.00;0.00;0.87;23.58
AV01;Nava de Arévalo;2001-04-16;2030;0.00;10.27;63.61;0.00;1.04;36.43
AV01;Nava de Arévalo;2001-04-16;2100;0.00;10.30;62.47;0.00;1.14;41.36
AV01;Nava de Arévalo;2001-04-16;2130;0.00;11.66;58.89;0.00;1.80;42.81
AV01;Nava de Arévalo;2001-04-16;2200;0.00;11.34;62.14;0.00;1.52;41.45
AV01;Nava de Arévalo;2001-04-16;2230;0.00;10.29;66.44;0.00;1.13;66.73
AV01;Nava de Arévalo;2001-04-16;2300;0.00;8.88;70.80;0.00;0.58;37.04
AV01;Nava de Arévalo;2001-04-16;2330;0.00;5.62;82.80;0.00;0.75;296.00
AV01;Nava de Arévalo;2001-04-16;2400;0.00;5.39;86.90;0.00;1.49;357.20
BU01;Miranda de Ebro;2001-04-16;0030;0.00;1.69;85.30;0.00;0.48;238.90
BU01;Miranda de Ebro;2001-04-16;0100;0.00;0.98;85.10;0.00;0.42;230.10
BU01;Miranda de Ebro;2001-04-16;0130;0.00;0.78;87.70;0.01;0.41;252.10
BU01;Miranda de Ebro;2001-04-16;0200;0.00;-0.01;88.30;0.03;0.85;221.30
BU01;Miranda de Ebro;2001-04-16;0230;0.00;0.20;88.30;0.03;0.87;227.50
BU01;Miranda de Ebro;2001-04-16;0300;0.00;0.11;87.70;0.00;0.09;270.80
BU01;Miranda de Ebro;2001-04-16;0330;0.00;0.20;88.70;0.02;0.43;278.40
BU01;Miranda de Ebro;2001-04-16;0400;0.00;-0.19;88.80;0.03;0.51;215.50
BU01;Miranda de Ebro;2001-04-16;0430;0.00;-0.07;90.40;0.03;0.49;229.80
BU01;Miranda de Ebro;2001-04-16;0500;0.00;-0.25;90.60;0.13;0.63;224.00
BU01;Miranda de Ebro;2001-04-16;0530;0.00;-0.05;90.50;5.57;0.66;230.90
BU01;Miranda de Ebro;2001-04-16;0600;0.00;0.38;90.10;36.92;0.42;262.80
BU01;Miranda de Ebro;2001-04-16;0630;0.00;1.42;89.10;99.00;0.45;332.40
BU01;Miranda de Ebro;2001-04-16;0700;0.00;2.89;85.70;202.80;0.44;180.60
BU01;Miranda de Ebro;2001-04-16;0730;0.00;4.08;81.70;181.20;0.73;215.50
BU01;Miranda de Ebro;2001-04-16;0800;0.00;5.05;78.00;182.30;0.59;359.80
BU01;Miranda de Ebro;2001-04-16;0830;0.00;5.92;76.00;219.30;0.86;43.91
BU01;Miranda de Ebro;2001-04-16;0900;0.00;7.20;72.30;268.90;1.01;64.94
BU01;Miranda de Ebro;2001-04-16;0930;0.00;8.42;69.65;357.70;1.54;61.33
BU01;Miranda de Ebro;2001-04-16;1000;0.00;10.57;67.65;639.00;1.64;54.19
BU01;Miranda de Ebro;2001-04-16;1030;0.00;12.23;63.49;809.00;1.72;348.00
BU01;Miranda de Ebro;2001-04-16;1100;0.00;13.08;60.64;865.00;1.28;302.50
BU01;Miranda de Ebro;2001-04-16;1130;0.00;14.29;58.82;776.00;2.44;2.63
BU01;Miranda de Ebro;2001-04-16;1200;0.00;14.27;59.80;917.00;2.80;63.69
BU01;Miranda de Ebro;2001-04-16;1230;0.00;14.97;57.59;839.00;2.71;41.52
BU01;Miranda de Ebro;2001-04-16;1300;0.00;15.31;55.90;829.00;2.71;27.42
BU01;Miranda de Ebro;2001-04-16;1330;0.00;15.16;57.46;491.80;3.37;26.42
BU01;Miranda de Ebro;2001-04-16;1400;0.00;14.16;57.48;282.20;3.45;22.62
BU01;Miranda de Ebro;2001-04-16;1430;0.00;13.90;59.37;191.00;2.97;27.45
BU01;Miranda de Ebro;2001-04-16;1500;0.00;13.73;60.35;253.30;3.31;357.70
BU01;Miranda de Ebro;2001-04-16;1530;0.00;13.43;62.64;276.00;3.77;353.50
