Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-01-06;0100;2.60;4.92;93.00;0.00;3.36;266.30
AV01;Nava de Arévalo;2001-01-06;0200;1.00;4.22;90.90;0.00;2.72;273.60
AV01;Nava de Arévalo;2001-01-06;0300;1.40;4.02;92.10;0.00;3.07;262.90
AV01;Nava de Arévalo;2001-01-06;0400;2.00;3.38;90.90;0.00;4.07;234.90
AV01;Nava de Arévalo;2001-01-06;0500;0.80;2.95;92.10;0.00;3.93;201.10
AV01;Nava de Arévalo;2001-01-06;0600;0.60;2.86;93.20;0.00;3.24;202.80
AV01;Nava de Arévalo;2001-01-06;0700;0.80;3.13;93.60;0.00;2.76;212.80
AV01;Nava de Arévalo;2001-01-06;0800;0.20;3.57;91.80;1.42;3.39;215.80
AV01;Nava de Arévalo;2001-01-06;0900;0.00;3.52;91.90;39.13;4.17;237.20
AV01;Nava de Arévalo;2001-01-06;1000;0.00;4.64;88.40;175.60;4.97;239.30
AV01;Nava de Arévalo;2001-01-06;1100;0.00;5.31;82.30;145.50;5.17;252.80
AV01;Nava de Arévalo;2001-01-06;1200;0.00;5.48;81.30;134.90;5.22;255.70
AV01;Nava de Arévalo;2001-01-06;1300;0.00;5.57;80.90;163.70;5.71;255.80
AV01;Nava de Arévalo;2001-01-06;1400;0.00;6.08;77.10;184.90;5.30;256.40
AV01;Nava de Arévalo;2001-01-06;1500;0.00;5.67;81.70;153.50;4.47;238.70
AV01;Nava de Arévalo;2001-01-06;1600;0.20;4.74;83.80;97.40;4.09;250.80
AV01;Nava de Arévalo;2001-01-06;1700;0.00;4.93;84.40;39.37;2.98;255.40
AV01;Nava de Arévalo;2001-01-06;1800;0.20;4.14;87.90;0.98;3.62;237.40
AV01;Nava de Arévalo;2001-01-06;1900;0.00;3.38;91.10;0.00;3.18;221.80
AV01;Nava de Arévalo;2001-01-06;2000;0.00;3.58;90.40;0.00;4.16;226.50
AV01;Nava de Arévalo;2001-01-06;2100;0.00;3.57;90.50;0.00;4.66;237.00
AV01;Nava de Arévalo;2001-01-06;2200;0.00;2.99;90.90;0.00;4.70;238.70
AV01;Nava de Arévalo;2001-01-06;2300;0.00;2.07;92.70;0.00;3.99;230.90
AV01;Nava de Arévalo;2001-01-06;2400;0.00;2.31;91.70;0.00;4.62;234.50
BU01;Miranda de Ebro;2001-01-06;0100;1.00;9.33;80.30;0.00;2.30;256.40
BU01;Miranda de Ebro;2001-01-06;0200;0.60;8.58;85.00;0.00;0.84;239.20
BU01;Miranda de Ebro;2001-01-06;0300;0.80;8.16;87.70;0.00;0.61;216.50
BU01;Miranda de Ebro;2001-01-06;0400;1.80;7.71;89.50;0.00;1.80;55.33
BU01;Miranda de Ebro;2001-01-06;0500;2.20;6.97;91.90;0.00;0.73;66.60
BU01;Miranda de Ebro;2001-01-06;0600;2.40;6.50;90.00;0.00;1.09;7.01
BU01;Miranda de Ebro;2001-01-06;0700;1.80;6.01;89.30;0.00;1.25;350.50
BU01;Miranda de Ebro;2001-01-06;0800;1.00;5.46;88.20;1.03;1.37;334.40
BU01;Miranda de Ebro;2001-01-06;0900;0.80;5.26;87.30;8.93;0.95;324.30
BU01;Miranda de Ebro;2001-01-06;1000;0.60;5.31;88.40;55.30;0.67;51.03
BU01;Miranda de Ebro;2001-01-06;1100;0.20;5.59;86.90;77.80;0.82;118.40
BU01;Miranda de Ebro;2001-01-06;1200;0.00;6.33;84.80;148.30;0.85;71.90
BU01;Miranda de Ebro;2001-01-06;1300;0.00;6.87;82.50;168.20;0.92;93.70
BU01;Miranda de Ebro;2001-01-06;1400;0.00;8.16;77.80;264.70;0.69;91.10
BU01;Miranda de Ebro;2001-01-06;1500;0.00;8.31;74.80;141.10;0.40;128.70
BU01;Miranda de Ebro;2001-01-06;1600;0.00;8.59;73.20;118.20;0.80;111.00
BU01;Miranda de Ebro;2001-01-06;1700;0.40;7.75;77.10;9.35;1.38;350.10
BU01;Miranda de Ebro;2001-01-06;1800;0.20;6.08;86.70;0.16;1.18;41.12
BU01;Miranda de Ebro;2001-01-06;1900;0.20;6.07;87.10;0.00;0.45;275.10
BU01;Miranda de Ebro;2001-01-06;2000;2.20;5.69;88.50;0.00;0.80;235.60
BU01;Miranda de Ebro;2001-01-06;2100;0.00;5.21;91.50;0.00;0.63;198.90
BU01;Miranda de Ebro;2001-01-06;2200;0.00;5.14;90.30;0.00;0.48;169.80
BU01;Miranda de Ebro;2001-01-06;2300;0.00;5.35;87.30;0.00;0.35;107.60
BU01;Miranda de Ebro;2001-01-06;2400;0.00;4.79;90.60;0.00;0.62;224.20
BU03;Lerma;2001-01-06;0100;1.80;5.62;90.50;0.00;1.72;216.60
BU03;Lerma;2001-01-06;0200;1.20;5.04;90.50;0.00;1.64;206.80
BU03;Lerma;2001-01-06;0300;1.20;4.67;92.00;0.00;1.30;211.70
BU03;Lerma;2001-01-06;0400;0.60;4.48;92.80;0.00;0.69;248.10
BU03;Lerma;2001-01-06;0500;2.20;4.54;93.40;0.00;1.04;265.60
BU03;Lerma;2001-01-06;0600;1.40;4.40;93.30;0.00;1.11;236.60
BU03;Lerma;2001-01-06;0700;0.60;4.28;92.90;0.00;0.85;236.20
BU03;Lerma;2001-01-06;0800;0.40;4.06;92.40;0.31;1.03;227.90
BU03;Lerma;2001-01-06;0900;0.80;3.34;92.00;12.31;1.02;336.60
BU03;Lerma;2001-01-06;1000;0.20;3.35;90.90;50.99;1.07;352.10
BU03;Lerma;2001-01-06;1100;0.00;4.07;89.70;148.80;0.71;20.54
BU03;Lerma;2001-01-06;1200;0.00;4.86;86.20;157.50;0.37;48.84
BU03;Lerma;2001-01-06;1300;0.00;5.52;84.10;235.00;0.84;228.30
BU03;Lerma;2001-01-06;1400;0.00;6.21;79.70;215.10;1.04;233.80
BU03;Lerma;2001-01-06;1500;0.00;6.33;77.00;163.60;1.66;256.70
BU03;Lerma;2001-01-06;1600;0.00;5.96;75.90;61.70;0.84;250.00
BU03;Lerma;2001-01-06;1700;0.00;5.23;79.20;17.80;0.83;228.30
BU03;Lerma;2001-01-06;1800;0.00;4.12;87.10;0.38;0.54;212.50
BU03;Lerma;2001-01-06;1900;0.00;3.91;86.30;0.00;0.75;234.80
BU03;Lerma;2001-01-06;2000;0.00;3.97;85.30;0.00;0.94;234.30
BU03;Lerma;2001-01-06;2100;0.00;3.76;86.50;0.00;1.10;239.50
BU03;Lerma;2001-01-06;2200;0.00;3.20;87.20;0.00;0.70;225.10
BU03;Lerma;2001-01-06;2300;0.00;2.49;89.50;0.00;0.70;169.50
BU03;Lerma;2001-01-06;2400;0.00;2.20;89.80;0.00;0.85;208.60
BU04;Tardajos;2001-01-06;0100;1.60;5.93;94.40;0.00;2.74;234.80
BU04;Tardajos;2001-01-06;0200;1.40;5.67;94.90;0.00;1.79;235.80
BU04;Tardajos;2001-01-06;0300;0.60;5.55;96.10;0.00;1.83;235.30
BU04;Tardajos;2001-01-06;0400;0.20;5.40;95.80;0.00;1.61;248.20
BU04;Tardajos;2001-01-06;0500;0.60;5.34;94.70;0.00;2.45;252.50
BU04;Tardajos;2001-01-06;0600;0.40;5.04;94.50;0.00;1.51;258.00
BU04;Tardajos;2001-01-06;0700;0.40;3.44;89.50;0.00;2.96;58.95
BU04;Tardajos;2001-01-06;0800;0.40;2.98;91.00;0.26;1.83;81.30
BU04;Tardajos;2001-01-06;0900;0.20;3.00;91.50;18.40;1.02;73.60
BU04;Tardajos;2001-01-06;1000;0.00;3.21;90.90;43.85;1.15;89.40
BU04;Tardajos;2001-01-06;1100;0.00;3.94;87.70;136.60;1.04;113.00
BU04;Tardajos;2001-01-06;1200;0.00;4.94;83.00;186.80;0.55;122.70
BU04;Tardajos;2001-01-06;1300;0.00;5.82;79.80;264.70;0.58;224.80
BU04;Tardajos;2001-01-06;1400;0.00;5.70;78.20;174.50;1.05;292.80
BU04;Tardajos;2001-01-06;1500;0.00;6.01;78.70;140.80;1.73;289.20
BU04;Tardajos;2001-01-06;1600;0.00;6.60;76.80;145.90;2.01;238.70
BU04;Tardajos;2001-01-06;1700;0.00;5.85;78.00;24.07;1.83;252.20
BU04;Tardajos;2001-01-06;1800;0.00;4.62;87.40;0.42;1.04;267.30
BU04;Tardajos;2001-01-06;1900;1.00;3.58;88.80;0.00;3.15;310.90
BU04;Tardajos;2001-01-06;2000;0.00;2.53;92.90;0.00;1.76;48.39
BU04;Tardajos;2001-01-06;2100;0.00;2.17;93.50;0.00;1.11;71.40
BU04;Tardajos;2001-01-06;2200;0.00;1.70;95.70;0.00;0.78;55.15
