Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-03-07;0030;0.00;9.91;88.50;0.00;1.74;229.90
AV01;Nava de Arévalo;2001-03-07;0100;0.00;8.32;92.70;0.00;0.70;3.46
AV01;Nava de Arévalo;2001-03-07;0130;0.00;9.06;91.20;0.00;0.85;173.40
AV01;Nava de Arévalo;2001-03-07;0200;0.00;9.49;87.30;0.00;0.74;195.20
AV01;Nava de Arévalo;2001-03-07;0230;0.00;8.68;89.10;0.00;1.08;227.50
AV01;Nava de Arévalo;2001-03-07;0300;0.00;7.07;91.50;0.00;1.12;195.60
AV01;Nava de Arévalo;2001-03-07;0330;0.00;7.28;93.10;0.00;0.98;109.30
AV01;Nava de Arévalo;2001-03-07;0400;0.00;6.14;93.40;0.00;0.81;220.80
AV01;Nava de Arévalo;2001-03-07;0430;0.00;5.81;94.50;0.00;0.16;133.80
AV01;Nava de Arévalo;2001-03-07;0500;0.00;5.37;95.00;0.00;0.47;52.59
AV01;Nava de Arévalo;2001-03-07;0530;0.00;5.90;95.00;0.00;0.97;168.20
AV01;Nava de Arévalo;2001-03-07;0600;0.00;5.99;94.60;0.00;1.90;140.90
AV01;Nava de Arévalo;2001-03-07;0630;0.00;6.32;93.00;1.46;1.18;159.70
AV01;Nava de Arévalo;2001-03-07;0700;0.00;5.21;94.30;13.78;1.33;167.50
AV01;Nava de Arévalo;2001-03-07;0730;0.00;5.89;94.50;100.00;1.18;168.00
AV01;Nava de Arévalo;2001-03-07;0800;0.00;7.99;87.90;200.80;1.95;174.70
AV01;Nava de Arévalo;2001-03-07;0830;0.00;9.87;76.80;291.00;2.15;147.70
AV01;Nava de Arévalo;2001-03-07;0900;0.00;11.09;71.60;391.20;2.16;185.80
AV01;Nava de Arévalo;2001-03-07;0930;0.00;12.42;63.23;476.30;1.98;197.70
AV01;Nava de Arévalo;2001-03-07;1000;0.00;13.50;58.44;539.90;2.17;238.00
AV01;Nava de Arévalo;2001-03-07;1030;0.00;13.38;60.02;425.20;2.03;245.60
AV01;Nava de Arévalo;2001-03-07;1100;0.00;14.09;58.86;476.30;2.32;263.40
AV01;Nava de Arévalo;2001-03-07;1130;0.00;14.09;59.75;433.10;3.05;258.70
AV01;Nava de Arévalo;2001-03-07;1200;0.00;14.16;60.20;475.90;2.89;235.80
AV01;Nava de Arévalo;2001-03-07;1230;0.00;14.36;59.69;518.60;3.03;243.00
AV01;Nava de Arévalo;2001-03-07;1300;0.00;13.97;65.47;313.90;4.56;260.80
AV01;Nava de Arévalo;2001-03-07;1330;0.00;12.11;72.00;258.20;5.83;257.00
AV01;Nava de Arévalo;2001-03-07;1400;0.00;12.40;72.00;290.90;5.38;242.50
AV01;Nava de Arévalo;2001-03-07;1430;0.00;12.19;74.10;220.10;5.40;246.20
AV01;Nava de Arévalo;2001-03-07;1500;0.20;11.35;81.70;224.30;5.29;246.10
AV01;Nava de Arévalo;2001-03-07;1530;0.00;12.34;74.30;236.10;5.63;230.30
AV01;Nava de Arévalo;2001-03-07;1600;0.00;12.00;70.70;144.80;6.20;229.90
AV01;Nava de Arévalo;2001-03-07;1630;0.00;10.11;76.30;64.82;9.94;232.00
AV01;Nava de Arévalo;2001-03-07;1700;0.00;8.39;82.20;26.89;6.72;221.90
AV01;Nava de Arévalo;2001-03-07;1730;0.00;8.29;81.40;14.22;4.65;196.60
AV01;Nava de Arévalo;2001-03-07;1800;0.00;8.40;83.30;6.94;3.84;192.70
AV01;Nava de Arévalo;2001-03-07;1830;0.00;8.40;83.80;0.43;2.96;208.10
AV01;Nava de Arévalo;2001-03-07;1900;0.00;8.34;84.60;0.00;4.52;215.70
AV01;Nava de Arévalo;2001-03-07;1930;0.00;8.05;85.10;0.00;4.93;222.10
AV01;Nava de Arévalo;2001-03-07;2000;0.00;7.60;83.00;0.00;3.84;218.80
AV01;Nava de Arévalo;2001-03-07;2030;0.00;7.38;84.00;0.00;3.39;216.20
AV01;Nava de Arévalo;2001-03-07;2100;0.00;7.18;84.90;0.00;3.35;220.40
AV01;Nava de Arévalo;2001-03-07;2130;0.00;6.49;86.60;0.00;2.75;219.80
AV01;Nava de Arévalo;2001-03-07;2200;0.00;6.11;87.20;0.00;2.11;187.90
AV01;Nava de Arévalo;2001-03-07;2230;0.00;5.14;89.30;0.00;1.49;187.90
AV01;Nava de Arévalo;2001-03-07;2300;0.00;4.50;92.00;0.00;1.88;189.00
AV01;Nava de Arévalo;2001-03-07;2330;0.00;5.79;85.70;0.00;3.66;198.20
AV01;Nava de Arévalo;2001-03-07;2400;0.00;5.59;84.50;0.00;2.93;200.60
BU01;Miranda de Ebro;2001-03-07;0030;0.00;14.83;66.50;0.00;4.15;221.70
BU01;Miranda de Ebro;2001-03-07;0100;0.00;14.70;64.38;0.00;3.20;239.90
BU01;Miranda de Ebro;2001-03-07;0130;0.00;14.56;64.61;0.00;2.49;249.90
BU01;Miranda de Ebro;2001-03-07;0200;0.00;14.45;66.41;0.00;2.67;260.40
BU01;Miranda de Ebro;2001-03-07;0230;0.00;14.38;66.08;0.00;2.77;264.40
BU01;Miranda de Ebro;2001-03-07;0300;0.00;14.02;66.75;0.00;2.28;269.90
BU01;Miranda de Ebro;2001-03-07;0330;0.00;13.33;68.79;0.00;1.22;278.50
BU01;Miranda de Ebro;2001-03-07;0400;0.00;13.28;68.98;0.00;1.27;241.10
BU01;Miranda de Ebro;2001-03-07;0430;0.00;12.12;75.40;0.00;1.03;229.10
BU01;Miranda de Ebro;2001-03-07;0500;0.00;10.81;81.10;0.00;0.70;225.80
BU01;Miranda de Ebro;2001-03-07;0530;0.00;10.07;83.60;0.00;0.64;218.70
BU01;Miranda de Ebro;2001-03-07;0600;0.00;9.70;84.20;0.00;0.56;216.80
BU01;Miranda de Ebro;2001-03-07;0630;0.00;9.32;84.70;1.22;0.60;220.90
BU01;Miranda de Ebro;2001-03-07;0700;0.00;9.35;83.90;14.15;0.81;223.00
BU01;Miranda de Ebro;2001-03-07;0730;0.00;10.41;79.90;94.50;0.77;274.10
BU01;Miranda de Ebro;2001-03-07;0800;0.00;11.74;77.90;56.42;0.69;297.90
BU01;Miranda de Ebro;2001-03-07;0830;0.00;12.17;75.20;93.00;0.37;127.50
BU01;Miranda de Ebro;2001-03-07;0900;0.00;13.17;71.20;193.30;0.91;321.70
BU01;Miranda de Ebro;2001-03-07;0930;0.00;14.92;66.35;514.10;0.84;322.10
BU01;Miranda de Ebro;2001-03-07;1000;0.00;16.49;58.63;616.30;1.02;310.60
BU01;Miranda de Ebro;2001-03-07;1030;0.00;16.72;56.06;442.10;1.50;270.80
BU01;Miranda de Ebro;2001-03-07;1100;0.00;16.33;58.90;288.60;2.47;234.30
BU01;Miranda de Ebro;2001-03-07;1130;0.00;17.19;54.82;663.60;3.34;223.70
BU01;Miranda de Ebro;2001-03-07;1200;0.00;17.79;51.41;594.50;3.18;239.50
BU01;Miranda de Ebro;2001-03-07;1230;0.00;17.90;51.32;535.10;3.21;243.40
BU01;Miranda de Ebro;2001-03-07;1300;0.00;18.37;47.85;488.40;3.78;233.80
BU01;Miranda de Ebro;2001-03-07;1330;0.00;18.32;50.43;489.40;3.49;219.60
BU01;Miranda de Ebro;2001-03-07;1400;0.00;18.39;50.45;427.90;2.77;216.70
BU01;Miranda de Ebro;2001-03-07;1430;0.00;18.20;48.78;218.00;2.40;201.70
BU01;Miranda de Ebro;2001-03-07;1500;0.00;16.10;56.39;101.90;3.50;249.40
BU01;Miranda de Ebro;2001-03-07;1530;0.00;16.03;60.17;197.70;1.52;276.60
BU01;Miranda de Ebro;2001-03-07;1600;0.00;16.25;60.82;101.40;3.21;244.00
BU01;Miranda de Ebro;2001-03-07;1630;0.00;15.87;59.73;79.80;2.98;219.80
BU01;Miranda de Ebro;2001-03-07;1700;0.00;15.36;59.17;43.78;0.84;331.80
BU01;Miranda de Ebro;2001-03-07;1730;0.00;15.50;53.01;19.63;2.44;256.70
BU01;Miranda de Ebro;2001-03-07;1800;0.00;15.20;57.90;6.23;3.06;255.30
BU01;Miranda de Ebro;2001-03-07;1830;0.00;13.79;59.86;0.41;3.64;248.00
BU01;Miranda de Ebro;2001-03-07;1900;0.00;12.57;66.10;0.00;3.33;237.70
BU01;Miranda de Ebro;2001-03-07;1930;0.00;12.01;68.83;0.00;3.76;229.40
BU01;Miranda de Ebro;2001-03-07;2000;0.00;11.97;68.70;0.00;2.85;234.60
BU01;Miranda de Ebro;2001-03-07;2030;0.00;11.90;66.80;0.00;4.85;231.10
BU01;Miranda de Ebro;2001-03-07;2100;0.00;11.81;67.15;0.00;4.19;243.00
BU01;Miranda de Ebro;2001-03-07;2130;0.00;11.72;68.53;0.00;2.84;256.50
BU01;Miranda de Ebro;2001-03-07;2200;0.00;11.30;71.10;0.00;2.65;239.70
