Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-01-22;0100;0.00;0.02;94.10;0.00;0.42;96.00
AV01;Nava de Arévalo;2001-01-22;0200;0.00;-0.29;95.00;0.00;1.24;146.00
AV01;Nava de Arévalo;2001-01-22;0300;0.00;-0.35;90.30;0.00;0.90;181.40
AV01;Nava de Arévalo;2001-01-22;0400;0.00;-0.79;92.40;0.00;1.47;256.10
AV01;Nava de Arévalo;2001-01-22;0500;0.00;-0.41;94.10;0.00;0.75;136.40
AV01;Nava de Arévalo;2001-01-22;0600;0.00;0.31;92.70;0.00;1.13;165.50
AV01;Nava de Arévalo;2001-01-22;0700;0.00;0.18;94.20;0.00;1.40;178.40
AV01;Nava de Arévalo;2001-01-22;0800;0.00;1.65;90.90;1.89;2.79;189.20
AV01;Nava de Arévalo;2001-01-22;0900;0.00;3.03;88.10;30.13;2.87;169.20
AV01;Nava de Arévalo;2001-01-22;1000;0.00;2.86;85.90;81.60;1.75;132.90
AV01;Nava de Arévalo;2001-01-22;1100;0.00;3.96;82.00;107.20;1.40;112.30
AV01;Nava de Arévalo;2001-01-22;1200;0.00;6.50;73.90;203.00;1.97;151.10
AV01;Nava de Arévalo;2001-01-22;1300;0.20;7.88;73.00;93.80;3.29;160.20
AV01;Nava de Arévalo;2001-01-22;1400;0.00;8.76;76.40;128.70;7.40;186.50
AV01;Nava de Arévalo;2001-01-22;1500;0.00;10.22;70.70;211.60;9.26;196.00
AV01;Nava de Arévalo;2001-01-22;1600;0.00;10.76;70.90;194.70;8.39;196.50
AV01;Nava de Arévalo;2001-01-22;1700;0.00;10.50;71.50;97.80;6.62;187.60
AV01;Nava de Arévalo;2001-01-22;1800;0.00;9.98;73.70;5.70;7.23;192.10
