Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-30;0030;0.00;16.32;50.20;0.00;1.53;190.60
AV01;Nava de Arévalo;2001-06-30;0100;0.00;16.26;52.24;0.00;1.74;198.50
AV01;Nava de Arévalo;2001-06-30;0130;0.00;16.01;54.78;0.00;1.92;202.30
AV01;Nava de Arévalo;2001-06-30;0200;0.00;15.39;59.79;0.00;1.80;210.00
AV01;Nava de Arévalo;2001-06-30;0230;0.00;15.57;59.21;0.00;1.95;215.70
AV01;Nava de Arévalo;2001-06-30;0300;0.00;15.70;57.83;0.00;1.83;217.50
AV01;Nava de Arévalo;2001-06-30;0330;0.00;14.58;60.94;0.00;0.76;214.60
AV01;Nava de Arévalo;2001-06-30;0400;0.00;13.79;65.65;0.00;0.67;199.40
AV01;Nava de Arévalo;2001-06-30;0430;0.00;13.86;66.49;1.42;0.79;154.20
AV01;Nava de Arévalo;2001-06-30;0500;0.00;14.04;66.90;17.38;0.89;182.50
AV01;Nava de Arévalo;2001-06-30;0530;0.00;14.18;69.51;75.70;0.62;183.50
AV01;Nava de Arévalo;2001-06-30;0600;0.00;16.32;64.95;156.20;0.90;228.80
AV01;Nava de Arévalo;2001-06-30;0630;0.00;18.21;59.27;247.90;1.34;247.00
AV01;Nava de Arévalo;2001-06-30;0700;0.00;19.13;56.93;343.30;0.94;230.10
AV01;Nava de Arévalo;2001-06-30;0730;0.00;20.29;53.89;440.00;0.82;228.60
AV01;Nava de Arévalo;2001-06-30;0800;0.00;21.39;51.17;534.90;0.95;191.30
AV01;Nava de Arévalo;2001-06-30;0830;0.00;23.01;46.81;625.70;0.74;174.50
AV01;Nava de Arévalo;2001-06-30;0900;0.00;25.05;40.98;708.00;0.81;294.00
AV01;Nava de Arévalo;2001-06-30;0930;0.00;26.13;37.45;780.00;1.17;287.30
AV01;Nava de Arévalo;2001-06-30;1000;0.00;27.11;32.23;840.00;1.33;299.60
AV01;Nava de Arévalo;2001-06-30;1030;0.00;28.49;27.03;890.00;1.37;319.30
AV01;Nava de Arévalo;2001-06-30;1100;0.00;29.55;24.88;927.00;1.82;332.40
AV01;Nava de Arévalo;2001-06-30;1130;0.00;30.14;23.30;948.00;2.10;347.30
AV01;Nava de Arévalo;2001-06-30;1200;0.00;30.99;20.53;962.00;2.36;292.90
AV01;Nava de Arévalo;2001-06-30;1230;0.00;31.90;18.91;963.00;2.35;292.00
AV01;Nava de Arévalo;2001-06-30;1300;0.00;32.07;18.50;949.00;2.39;328.50
AV01;Nava de Arévalo;2001-06-30;1330;0.00;32.36;18.50;925.00;2.66;315.70
AV01;Nava de Arévalo;2001-06-30;1400;0.00;32.69;18.12;885.00;2.86;307.20
AV01;Nava de Arévalo;2001-06-30;1430;0.00;33.07;17.98;838.00;2.95;290.70
AV01;Nava de Arévalo;2001-06-30;1500;0.00;33.05;17.94;775.00;3.12;294.30
AV01;Nava de Arévalo;2001-06-30;1530;0.00;33.38;17.98;704.00;2.87;311.10
AV01;Nava de Arévalo;2001-06-30;1600;0.00;33.38;17.57;621.80;2.43;311.40
AV01;Nava de Arévalo;2001-06-30;1630;0.00;33.44;17.62;532.70;2.46;272.00
AV01;Nava de Arévalo;2001-06-30;1700;0.00;33.02;17.76;439.10;1.95;292.10
AV01;Nava de Arévalo;2001-06-30;1730;0.00;32.86;18.08;344.50;2.23;321.20
AV01;Nava de Arévalo;2001-06-30;1800;0.00;32.00;19.03;250.00;3.47;310.80
AV01;Nava de Arévalo;2001-06-30;1830;0.00;31.18;19.94;161.50;2.76;313.60
AV01;Nava de Arévalo;2001-06-30;1900;0.00;29.90;22.68;81.60;1.73;311.00
AV01;Nava de Arévalo;2001-06-30;1930;0.00;27.19;27.27;23.13;1.19;293.60
AV01;Nava de Arévalo;2001-06-30;2000;0.00;23.88;34.83;2.48;0.61;276.10
AV01;Nava de Arévalo;2001-06-30;2030;0.00;22.81;37.41;0.00;0.14;243.50
AV01;Nava de Arévalo;2001-06-30;2100;0.00;22.37;37.12;0.00;1.26;290.20
AV01;Nava de Arévalo;2001-06-30;2130;0.00;23.91;32.80;0.00;2.00;31.54
AV01;Nava de Arévalo;2001-06-30;2200;0.00;22.73;38.12;0.00;1.48;28.95
AV01;Nava de Arévalo;2001-06-30;2230;0.00;20.26;45.31;0.00;1.02;33.86
AV01;Nava de Arévalo;2001-06-30;2300;0.00;19.87;48.99;0.00;1.18;38.97
AV01;Nava de Arévalo;2001-06-30;2330;0.00;19.60;50.49;0.00;0.65;24.70
AV01;Nava de Arévalo;2001-06-30;2400;0.00;18.53;54.63;0.00;0.79;240.20
BU01;Miranda de Ebro;2001-06-30;0030;0.00;14.27;78.30;0.00;0.31;79.40
BU01;Miranda de Ebro;2001-06-30;0100;0.00;13.40;80.70;0.00;0.12;254.50
BU01;Miranda de Ebro;2001-06-30;0130;0.00;12.89;78.30;0.00;0.34;188.00
BU01;Miranda de Ebro;2001-06-30;0200;0.00;11.62;80.20;0.00;0.57;218.60
BU01;Miranda de Ebro;2001-06-30;0230;0.00;11.18;81.90;0.00;0.15;255.70
BU01;Miranda de Ebro;2001-06-30;0300;0.00;10.81;82.40;0.00;0.47;243.80
BU01;Miranda de Ebro;2001-06-30;0330;0.00;10.79;83.10;0.00;0.36;204.20
BU01;Miranda de Ebro;2001-06-30;0400;0.00;10.55;84.60;0.00;0.51;225.50
BU01;Miranda de Ebro;2001-06-30;0430;0.00;10.06;83.40;2.42;0.54;223.80
BU01;Miranda de Ebro;2001-06-30;0500;0.00;10.04;83.20;22.48;0.36;213.80
BU01;Miranda de Ebro;2001-06-30;0530;0.00;10.68;82.50;81.00;0.40;215.50
BU01;Miranda de Ebro;2001-06-30;0600;0.00;12.40;79.70;154.00;0.68;216.60
BU01;Miranda de Ebro;2001-06-30;0630;0.00;13.97;77.10;237.30;0.49;197.30
BU01;Miranda de Ebro;2001-06-30;0700;0.00;16.08;70.90;332.60;1.00;50.68
BU01;Miranda de Ebro;2001-06-30;0730;0.00;17.66;62.25;428.60;1.61;23.23
BU01;Miranda de Ebro;2001-06-30;0800;0.00;18.68;57.00;518.10;1.25;11.07
BU01;Miranda de Ebro;2001-06-30;0830;0.00;19.81;54.49;603.60;0.92;9.06
BU01;Miranda de Ebro;2001-06-30;0900;0.00;21.01;48.45;684.30;1.29;18.14
BU01;Miranda de Ebro;2001-06-30;0930;0.00;22.08;43.16;756.00;2.10;35.73
BU01;Miranda de Ebro;2001-06-30;1000;0.00;22.99;40.08;815.00;2.79;38.32
BU01;Miranda de Ebro;2001-06-30;1030;0.00;23.61;39.97;864.00;2.73;33.62
BU01;Miranda de Ebro;2001-06-30;1100;0.00;24.23;41.42;900.00;2.20;40.02
BU01;Miranda de Ebro;2001-06-30;1130;0.00;24.86;40.55;926.00;2.09;22.54
BU01;Miranda de Ebro;2001-06-30;1200;0.00;25.37;40.63;938.00;2.43;45.83
BU01;Miranda de Ebro;2001-06-30;1230;0.00;26.26;37.93;938.00;2.49;25.71
BU01;Miranda de Ebro;2001-06-30;1300;0.00;26.82;36.48;927.00;2.71;41.68
BU01;Miranda de Ebro;2001-06-30;1330;0.00;27.13;36.23;901.00;3.64;36.13
BU01;Miranda de Ebro;2001-06-30;1400;0.00;27.33;34.77;865.00;3.82;31.92
BU01;Miranda de Ebro;2001-06-30;1430;0.00;27.19;37.07;814.00;4.01;36.98
BU01;Miranda de Ebro;2001-06-30;1500;0.00;26.92;38.85;748.00;3.77;29.93
BU01;Miranda de Ebro;2001-06-30;1530;0.00;25.87;41.98;676.60;3.97;30.28
BU01;Miranda de Ebro;2001-06-30;1600;0.00;24.88;44.08;606.20;4.39;30.71
BU01;Miranda de Ebro;2001-06-30;1630;0.00;23.73;47.22;523.00;4.10;25.14
