Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-11;0030;0.00;6.77;85.50;0.00;1.29;8.15
AV01;Nava de Arévalo;2001-06-11;0100;0.00;6.01;87.70;0.00;0.28;26.25
AV01;Nava de Arévalo;2001-06-11;0130;0.00;5.25;90.00;0.00;0.29;349.10
AV01;Nava de Arévalo;2001-06-11;0200;0.00;5.16;89.80;0.00;0.71;347.30
AV01;Nava de Arévalo;2001-06-11;0230;0.00;3.85;90.40;0.00;0.60;264.40
AV01;Nava de Arévalo;2001-06-11;0300;0.00;3.23;92.70;0.00;0.55;257.10
AV01;Nava de Arévalo;2001-06-11;0330;0.00;2.79;93.50;0.00;0.61;249.10
AV01;Nava de Arévalo;2001-06-11;0400;0.00;2.46;94.80;0.00;0.50;203.60
AV01;Nava de Arévalo;2001-06-11;0430;0.00;2.63;94.10;2.24;0.75;160.30
AV01;Nava de Arévalo;2001-06-11;0500;0.00;2.09;94.80;27.98;0.72;185.80
AV01;Nava de Arévalo;2001-06-11;0530;0.00;3.50;95.20;106.50;0.18;163.30
AV01;Nava de Arévalo;2001-06-11;0600;0.00;5.55;93.70;188.20;0.64;229.00
AV01;Nava de Arévalo;2001-06-11;0630;0.00;7.83;83.60;275.50;0.56;19.82
AV01;Nava de Arévalo;2001-06-11;0700;0.00;8.47;74.30;378.30;0.75;50.55
AV01;Nava de Arévalo;2001-06-11;0730;0.00;9.40;70.20;475.40;0.66;175.10
AV01;Nava de Arévalo;2001-06-11;0800;0.00;10.40;66.19;569.90;0.55;127.20
AV01;Nava de Arévalo;2001-06-11;0830;0.00;11.95;58.38;660.20;0.76;332.70
AV01;Nava de Arévalo;2001-06-11;0900;0.00;12.21;56.52;739.00;1.30;291.20
AV01;Nava de Arévalo;2001-06-11;0930;0.00;12.97;51.72;811.00;1.41;355.70
AV01;Nava de Arévalo;2001-06-11;1000;0.00;13.96;47.45;870.00;1.31;343.40
AV01;Nava de Arévalo;2001-06-11;1030;0.00;14.76;46.14;919.00;1.50;3.28
AV01;Nava de Arévalo;2001-06-11;1100;0.00;16.03;42.57;958.00;1.47;330.10
AV01;Nava de Arévalo;2001-06-11;1130;0.00;16.98;39.07;983.00;1.53;23.66
AV01;Nava de Arévalo;2001-06-11;1200;0.00;17.74;32.74;996.00;1.39;327.20
AV01;Nava de Arévalo;2001-06-11;1230;0.00;18.74;32.04;995.00;1.47;348.00
AV01;Nava de Arévalo;2001-06-11;1300;0.00;19.34;30.14;983.00;1.54;337.50
AV01;Nava de Arévalo;2001-06-11;1330;0.00;20.60;26.70;962.00;1.64;21.08
AV01;Nava de Arévalo;2001-06-11;1400;0.00;21.67;23.79;927.00;1.33;84.30
AV01;Nava de Arévalo;2001-06-11;1430;0.00;22.11;21.73;873.00;1.46;31.50
AV01;Nava de Arévalo;2001-06-11;1500;0.00;22.75;19.04;817.00;1.41;9.99
AV01;Nava de Arévalo;2001-06-11;1530;0.00;23.20;16.32;745.00;1.36;47.76
AV01;Nava de Arévalo;2001-06-11;1600;0.00;23.80;16.53;657.10;1.01;31.46
AV01;Nava de Arévalo;2001-06-11;1630;0.00;24.03;16.79;570.80;1.78;309.10
AV01;Nava de Arévalo;2001-06-11;1700;0.00;23.68;18.14;463.70;1.41;298.10
AV01;Nava de Arévalo;2001-06-11;1730;0.00;22.90;18.11;308.70;1.38;336.10
AV01;Nava de Arévalo;2001-06-11;1800;0.00;22.41;19.52;221.90;1.35;297.60
AV01;Nava de Arévalo;2001-06-11;1830;0.00;21.70;22.46;83.90;1.26;300.50
AV01;Nava de Arévalo;2001-06-11;1900;0.00;17.91;40.37;28.93;0.98;288.00
AV01;Nava de Arévalo;2001-06-11;1930;0.00;15.45;58.44;10.79;0.49;271.60
AV01;Nava de Arévalo;2001-06-11;2000;0.00;14.09;64.18;0.79;0.27;293.90
AV01;Nava de Arévalo;2001-06-11;2030;0.00;14.18;68.25;0.00;0.63;165.50
AV01;Nava de Arévalo;2001-06-11;2100;0.00;13.68;74.20;0.00;0.64;184.70
AV01;Nava de Arévalo;2001-06-11;2130;0.00;13.52;71.60;0.00;0.94;151.20
AV01;Nava de Arévalo;2001-06-11;2200;0.00;12.50;73.90;0.00;1.02;134.20
AV01;Nava de Arévalo;2001-06-11;2230;0.00;12.00;73.10;0.00;1.26;161.80
AV01;Nava de Arévalo;2001-06-11;2300;0.00;10.81;78.40;0.00;1.05;169.70
AV01;Nava de Arévalo;2001-06-11;2330;0.00;10.00;77.40;0.00;0.92;173.20
AV01;Nava de Arévalo;2001-06-11;2400;0.00;9.66;76.20;0.00;1.31;187.60
BU01;Miranda de Ebro;2001-06-11;0030;0.00;4.99;87.10;0.00;0.73;219.30
BU01;Miranda de Ebro;2001-06-11;0100;0.00;4.71;88.30;0.00;0.68;212.70
BU01;Miranda de Ebro;2001-06-11;0130;0.00;5.18;88.60;0.00;0.52;220.20
BU01;Miranda de Ebro;2001-06-11;0200;0.00;5.54;88.10;0.00;0.27;182.60
BU01;Miranda de Ebro;2001-06-11;0230;0.00;5.65;88.00;0.00;0.59;227.30
BU01;Miranda de Ebro;2001-06-11;0300;0.00;5.99;88.40;0.00;0.44;244.30
BU01;Miranda de Ebro;2001-06-11;0330;0.00;6.86;87.00;0.00;0.34;279.70
BU01;Miranda de Ebro;2001-06-11;0400;0.00;7.33;85.60;0.03;0.68;257.60
BU01;Miranda de Ebro;2001-06-11;0430;0.00;7.62;83.90;1.15;0.30;296.70
BU01;Miranda de Ebro;2001-06-11;0500;0.00;8.04;84.80;9.55;0.32;104.80
BU01;Miranda de Ebro;2001-06-11;0530;0.00;8.24;84.40;55.84;0.26;113.60
BU01;Miranda de Ebro;2001-06-11;0600;0.00;9.27;79.70;157.70;0.14;128.60
BU01;Miranda de Ebro;2001-06-11;0630;0.00;10.59;73.40;203.90;0.31;114.60
