Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-12-07;0030;0.00;-1.87;96.90;0.00;0.28;185.90
AV01;Nava de Arévalo;2001-12-07;0100;0.00;-0.83;96.70;0.00;0.68;130.30
AV01;Nava de Arévalo;2001-12-07;0130;0.00;-0.35;96.70;0.00;1.43;184.50
AV01;Nava de Arévalo;2001-12-07;0200;0.00;-0.26;96.90;0.00;0.89;166.00
AV01;Nava de Arévalo;2001-12-07;0230;0.00;0.21;97.10;0.00;0.59;189.00
AV01;Nava de Arévalo;2001-12-07;0300;0.00;0.75;97.10;0.00;0.44;135.80
AV01;Nava de Arévalo;2001-12-07;0330;0.00;1.21;97.10;0.00;0.49;182.20
AV01;Nava de Arévalo;2001-12-07;0400;0.20;1.38;97.00;0.00;1.15;171.40
AV01;Nava de Arévalo;2001-12-07;0430;0.00;0.94;97.10;0.00;1.46;167.50
AV01;Nava de Arévalo;2001-12-07;0500;0.00;0.60;97.30;0.00;1.95;180.80
AV01;Nava de Arévalo;2001-12-07;0530;0.00;0.42;97.60;0.00;1.42;155.00
AV01;Nava de Arévalo;2001-12-07;0600;0.00;0.22;97.50;0.00;2.26;162.10
AV01;Nava de Arévalo;2001-12-07;0630;0.00;0.01;97.70;0.00;1.84;182.90
AV01;Nava de Arévalo;2001-12-07;0700;0.00;0.21;97.70;0.13;1.80;166.20
AV01;Nava de Arévalo;2001-12-07;0730;0.00;0.19;97.90;3.88;1.58;190.10
AV01;Nava de Arévalo;2001-12-07;0800;0.00;0.48;97.80;18.61;0.88;175.90
AV01;Nava de Arévalo;2001-12-07;0830;0.00;0.79;97.70;29.29;1.74;178.20
AV01;Nava de Arévalo;2001-12-07;0900;0.00;1.25;97.70;28.72;1.42;163.20
AV01;Nava de Arévalo;2001-12-07;0930;0.00;1.56;97.60;98.60;2.21;167.50
AV01;Nava de Arévalo;2001-12-07;1000;0.00;2.50;97.40;140.70;1.75;181.60
AV01;Nava de Arévalo;2001-12-07;1030;0.00;3.52;97.20;139.00;1.26;221.80
AV01;Nava de Arévalo;2001-12-07;1100;0.00;3.83;97.10;107.60;0.97;250.80
AV01;Nava de Arévalo;2001-12-07;1130;0.00;3.99;97.00;97.90;1.47;258.80
AV01;Nava de Arévalo;2001-12-07;1200;0.00;4.45;96.90;130.20;1.36;270.30
AV01;Nava de Arévalo;2001-12-07;1230;0.00;4.54;96.60;124.40;1.90;302.70
AV01;Nava de Arévalo;2001-12-07;1300;0.00;4.92;96.00;108.20;1.75;268.30
AV01;Nava de Arévalo;2001-12-07;1330;0.00;5.27;95.00;90.80;1.57;284.10
AV01;Nava de Arévalo;2001-12-07;1400;0.00;5.54;93.70;122.70;1.52;292.50
AV01;Nava de Arévalo;2001-12-07;1430;0.00;5.62;92.70;72.70;1.75;322.60
AV01;Nava de Arévalo;2001-12-07;1500;0.00;5.51;92.30;41.58;0.86;13.66
AV01;Nava de Arévalo;2001-12-07;1530;0.00;5.49;92.20;37.04;0.39;40.78
AV01;Nava de Arévalo;2001-12-07;1600;0.00;5.62;91.50;15.97;0.32;32.72
AV01;Nava de Arévalo;2001-12-07;1630;0.00;5.51;90.40;9.57;0.70;275.50
AV01;Nava de Arévalo;2001-12-07;1700;0.00;5.29;89.30;1.20;0.59;273.30
AV01;Nava de Arévalo;2001-12-07;1730;0.00;5.14;89.30;0.00;0.17;4.77
AV01;Nava de Arévalo;2001-12-07;1800;0.00;4.92;89.40;0.00;0.41;273.30
AV01;Nava de Arévalo;2001-12-07;1830;0.00;4.52;90.70;0.00;0.68;352.70
AV01;Nava de Arévalo;2001-12-07;1900;0.00;4.32;91.80;0.00;1.12;335.30
AV01;Nava de Arévalo;2001-12-07;1930;0.00;4.09;92.40;0.00;0.26;342.20
AV01;Nava de Arévalo;2001-12-07;2000;0.00;3.76;93.20;0.00;0.30;338.00
AV01;Nava de Arévalo;2001-12-07;2030;0.00;2.98;93.90;0.00;0.46;45.33
AV01;Nava de Arévalo;2001-12-07;2100;0.00;3.61;94.40;0.00;0.71;78.20
AV01;Nava de Arévalo;2001-12-07;2130;0.00;3.92;94.20;0.00;0.68;104.60
AV01;Nava de Arévalo;2001-12-07;2200;0.00;3.96;94.10;0.00;1.24;106.00
AV01;Nava de Arévalo;2001-12-07;2230;0.00;3.72;94.50;0.00;1.20;116.00
AV01;Nava de Arévalo;2001-12-07;2300;0.00;3.58;95.00;0.00;1.30;112.90
AV01;Nava de Arévalo;2001-12-07;2330;0.00;3.18;95.60;0.00;0.99;109.90
AV01;Nava de Arévalo;2001-12-07;2400;0.00;3.09;95.90;0.00;0.78;69.67
BU01;Miranda de Ebro;2001-12-07;0030;0.00;8.16;86.60;0.00;0.26;223.20
BU01;Miranda de Ebro;2001-12-07;0100;0.00;8.02;87.00;0.00;0.32;204.30
BU01;Miranda de Ebro;2001-12-07;0130;0.00;8.16;87.40;0.00;0.45;224.50
BU01;Miranda de Ebro;2001-12-07;0200;0.00;8.03;87.80;0.00;0.45;224.90
BU01;Miranda de Ebro;2001-12-07;0230;0.00;7.96;88.10;0.00;0.59;232.70
BU01;Miranda de Ebro;2001-12-07;0300;0.00;8.27;87.10;0.00;0.49;279.70
BU01;Miranda de Ebro;2001-12-07;0330;0.00;8.00;86.40;0.00;0.38;242.90
BU01;Miranda de Ebro;2001-12-07;0400;0.00;8.00;86.60;0.00;0.38;222.80
BU01;Miranda de Ebro;2001-12-07;0430;0.00;8.09;86.20;0.00;0.55;281.60
BU01;Miranda de Ebro;2001-12-07;0500;0.00;7.87;85.70;0.00;0.27;247.40
BU01;Miranda de Ebro;2001-12-07;0530;0.00;7.67;86.00;0.00;0.27;256.10
BU01;Miranda de Ebro;2001-12-07;0600;0.00;7.51;86.00;0.00;0.18;260.70
BU01;Miranda de Ebro;2001-12-07;0630;0.00;7.29;86.60;0.00;0.41;280.30
BU01;Miranda de Ebro;2001-12-07;0700;0.00;7.20;87.00;0.09;0.45;284.00
BU01;Miranda de Ebro;2001-12-07;0730;0.00;6.98;87.30;3.04;0.41;258.10
BU01;Miranda de Ebro;2001-12-07;0800;0.00;6.96;87.50;14.67;0.65;264.40
BU01;Miranda de Ebro;2001-12-07;0830;0.00;7.07;86.20;35.24;0.55;277.80
BU01;Miranda de Ebro;2001-12-07;0900;0.00;7.56;85.50;54.98;0.64;300.40
BU01;Miranda de Ebro;2001-12-07;0930;0.00;7.81;84.60;85.40;0.67;256.70
BU01;Miranda de Ebro;2001-12-07;1000;0.00;8.59;82.30;109.10;0.70;240.50
