Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-03-27;0030;0.00;6.77;89.70;0.00;4.01;231.70
AV01;Nava de Arévalo;2001-03-27;0100;0.00;6.61;90.20;0.00;4.38;237.00
AV01;Nava de Arévalo;2001-03-27;0130;0.00;6.39;91.40;0.00;4.00;235.30
AV01;Nava de Arévalo;2001-03-27;0200;0.00;6.10;91.60;0.00;3.55;238.00
AV01;Nava de Arévalo;2001-03-27;0230;0.00;5.92;91.60;0.00;3.36;232.60
AV01;Nava de Arévalo;2001-03-27;0300;0.00;5.63;91.60;0.00;2.97;233.90
AV01;Nava de Arévalo;2001-03-27;0330;0.00;5.45;91.10;0.00;2.67;233.20
AV01;Nava de Arévalo;2001-03-27;0400;0.00;4.61;92.20;0.00;2.14;195.90
AV01;Nava de Arévalo;2001-03-27;0430;0.00;4.39;92.40;0.00;1.74;217.40
AV01;Nava de Arévalo;2001-03-27;0500;0.00;4.34;92.50;0.00;1.02;241.40
AV01;Nava de Arévalo;2001-03-27;0530;0.00;4.23;92.80;0.00;1.52;205.70
AV01;Nava de Arévalo;2001-03-27;0600;0.00;4.75;91.30;2.32;2.44;220.60
AV01;Nava de Arévalo;2001-03-27;0630;0.00;4.74;91.30;11.83;1.90;227.90
AV01;Nava de Arévalo;2001-03-27;0700;0.00;5.10;90.50;80.60;1.44;219.10
AV01;Nava de Arévalo;2001-03-27;0730;0.00;5.55;86.60;152.80;1.34;203.50
AV01;Nava de Arévalo;2001-03-27;0800;0.00;6.84;83.70;318.30;2.78;229.00
AV01;Nava de Arévalo;2001-03-27;0830;0.00;7.51;79.70;402.10;2.50;232.80
AV01;Nava de Arévalo;2001-03-27;0900;0.00;7.81;78.90;488.20;2.18;228.30
AV01;Nava de Arévalo;2001-03-27;0930;0.00;8.50;76.10;631.50;1.70;215.50
AV01;Nava de Arévalo;2001-03-27;1000;0.00;9.46;71.80;612.20;1.24;240.50
AV01;Nava de Arévalo;2001-03-27;1030;0.00;9.89;66.79;603.40;1.75;251.10
AV01;Nava de Arévalo;2001-03-27;1100;0.00;10.61;62.89;771.00;2.24;238.20
AV01;Nava de Arévalo;2001-03-27;1130;0.00;11.07;58.15;856.00;2.82;242.50
AV01;Nava de Arévalo;2001-03-27;1200;0.00;11.75;56.75;841.00;3.17;254.30
AV01;Nava de Arévalo;2001-03-27;1230;0.00;11.66;56.07;576.10;3.74;255.20
AV01;Nava de Arévalo;2001-03-27;1300;0.00;11.13;54.18;502.10;3.92;257.70
AV01;Nava de Arévalo;2001-03-27;1330;0.00;11.71;54.02;567.70;3.36;252.50
AV01;Nava de Arévalo;2001-03-27;1400;0.00;12.20;55.10;630.00;3.46;262.20
AV01;Nava de Arévalo;2001-03-27;1430;0.00;12.60;50.05;695.00;4.61;247.40
AV01;Nava de Arévalo;2001-03-27;1500;0.00;12.64;46.27;596.80;4.30;263.30
AV01;Nava de Arévalo;2001-03-27;1530;0.00;12.26;54.79;433.50;4.08;268.40
AV01;Nava de Arévalo;2001-03-27;1600;0.00;11.62;56.69;342.20;3.68;279.50
AV01;Nava de Arévalo;2001-03-27;1630;0.00;11.73;58.54;283.40;4.01;273.90
AV01;Nava de Arévalo;2001-03-27;1700;0.00;11.00;56.84;121.50;3.60;274.90
AV01;Nava de Arévalo;2001-03-27;1730;0.00;11.05;53.01;132.80;3.43;272.70
AV01;Nava de Arévalo;2001-03-27;1800;0.00;9.99;59.15;23.61;2.11;277.10
AV01;Nava de Arévalo;2001-03-27;1830;0.00;7.95;72.30;6.79;1.14;261.60
AV01;Nava de Arévalo;2001-03-27;1900;0.00;7.13;79.60;0.24;1.63;233.50
AV01;Nava de Arévalo;2001-03-27;1930;0.00;7.46;80.80;0.00;4.66;238.60
AV01;Nava de Arévalo;2001-03-27;2000;0.00;7.50;84.80;0.00;5.23;251.00
AV01;Nava de Arévalo;2001-03-27;2030;0.00;7.10;84.30;0.00;4.34;235.10
AV01;Nava de Arévalo;2001-03-27;2100;0.00;6.88;82.60;0.00;4.23;233.10
AV01;Nava de Arévalo;2001-03-27;2130;0.00;6.90;82.20;0.00;4.12;237.60
AV01;Nava de Arévalo;2001-03-27;2200;0.00;6.76;81.80;0.00;3.97;230.60
AV01;Nava de Arévalo;2001-03-27;2230;0.00;6.32;86.30;0.00;2.97;224.80
AV01;Nava de Arévalo;2001-03-27;2300;0.00;6.03;89.20;0.00;3.36;215.80
AV01;Nava de Arévalo;2001-03-27;2330;0.00;5.97;89.10;0.00;3.17;216.40
AV01;Nava de Arévalo;2001-03-27;2400;0.00;5.90;90.40;0.00;3.97;230.20
BU01;Miranda de Ebro;2001-03-27;0030;0.00;4.23;93.70;0.02;0.47;290.00
BU01;Miranda de Ebro;2001-03-27;0100;0.00;3.42;93.70;0.02;0.73;230.30
BU01;Miranda de Ebro;2001-03-27;0130;0.00;2.56;94.50;0.02;0.64;246.20
BU01;Miranda de Ebro;2001-03-27;0200;0.00;2.69;94.40;0.00;0.27;225.70
BU01;Miranda de Ebro;2001-03-27;0230;0.00;2.14;95.20;0.01;0.36;253.50
BU01;Miranda de Ebro;2001-03-27;0300;0.00;2.21;95.00;0.01;0.50;223.10
BU01;Miranda de Ebro;2001-03-27;0330;0.00;2.28;95.50;0.03;0.34;221.70
BU01;Miranda de Ebro;2001-03-27;0400;0.20;1.81;95.30;0.03;0.88;229.20
BU01;Miranda de Ebro;2001-03-27;0430;0.00;1.72;95.70;0.02;0.62;250.40
BU01;Miranda de Ebro;2001-03-27;0500;0.00;1.20;95.80;0.02;0.11;66.28
BU01;Miranda de Ebro;2001-03-27;0530;0.00;1.46;96.00;0.05;0.28;210.00
BU01;Miranda de Ebro;2001-03-27;0600;0.00;2.22;96.10;1.89;0.18;287.20
BU01;Miranda de Ebro;2001-03-27;0630;0.00;3.07;96.00;21.79;0.97;261.90
BU01;Miranda de Ebro;2001-03-27;0700;0.00;3.62;96.00;38.40;0.67;234.30
BU01;Miranda de Ebro;2001-03-27;0730;0.00;4.04;96.00;68.08;0.76;200.30
BU01;Miranda de Ebro;2001-03-27;0800;0.00;4.33;96.10;83.40;0.78;217.50
BU01;Miranda de Ebro;2001-03-27;0830;0.00;4.73;96.20;124.90;0.43;161.80
BU01;Miranda de Ebro;2001-03-27;0900;0.00;5.45;96.40;211.00;0.46;86.40
BU01;Miranda de Ebro;2001-03-27;0930;0.00;6.25;96.30;243.60;0.45;334.30
BU01;Miranda de Ebro;2001-03-27;1000;0.00;6.87;95.80;358.00;0.56;343.20
