Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-12-02;0030;0.00;1.62;93.00;0.00;2.35;95.50
AV01;Nava de Arévalo;2001-12-02;0100;0.00;1.45;93.90;0.00;2.34;107.40
AV01;Nava de Arévalo;2001-12-02;0130;0.00;1.36;94.70;0.00;2.52;106.80
AV01;Nava de Arévalo;2001-12-02;0200;0.00;1.26;95.20;0.00;1.83;109.00
AV01;Nava de Arévalo;2001-12-02;0230;0.00;0.93;95.80;0.00;1.11;98.10
AV01;Nava de Arévalo;2001-12-02;0300;0.00;0.78;96.20;0.00;0.96;87.30
AV01;Nava de Arévalo;2001-12-02;0330;0.00;0.18;96.50;0.00;0.51;120.80
AV01;Nava de Arévalo;2001-12-02;0400;0.00;-0.02;96.90;0.00;0.75;318.90
AV01;Nava de Arévalo;2001-12-02;0430;0.00;-0.07;97.10;0.00;1.03;322.30
AV01;Nava de Arévalo;2001-12-02;0500;0.00;-0.44;97.40;0.00;0.62;288.20
AV01;Nava de Arévalo;2001-12-02;0530;0.00;-0.51;97.40;0.00;0.39;310.80
AV01;Nava de Arévalo;2001-12-02;0600;0.00;-0.62;97.50;0.00;0.46;3.99
AV01;Nava de Arévalo;2001-12-02;0630;0.00;-0.91;97.60;0.00;0.38;349.20
AV01;Nava de Arévalo;2001-12-02;0700;0.00;-1.31;97.80;0.53;0.46;42.73
AV01;Nava de Arévalo;2001-12-02;0730;0.00;-1.55;97.80;5.37;0.43;129.10
AV01;Nava de Arévalo;2001-12-02;0800;0.00;-1.22;97.90;28.03;0.47;19.89
AV01;Nava de Arévalo;2001-12-02;0830;0.00;-1.53;97.90;55.60;0.82;345.80
AV01;Nava de Arévalo;2001-12-02;0900;0.00;-1.15;97.90;89.70;1.00;348.30
AV01;Nava de Arévalo;2001-12-02;0930;0.00;-0.84;97.90;123.70;0.91;24.77
AV01;Nava de Arévalo;2001-12-02;1000;0.00;-0.51;97.80;145.30;0.67;18.81
AV01;Nava de Arévalo;2001-12-02;1030;0.00;-0.10;97.90;238.00;0.47;139.50
AV01;Nava de Arévalo;2001-12-02;1100;0.00;0.70;97.60;266.90;0.26;178.80
AV01;Nava de Arévalo;2001-12-02;1130;0.00;1.56;97.30;397.60;0.89;320.50
AV01;Nava de Arévalo;2001-12-02;1200;0.00;2.92;96.70;470.40;0.76;353.00
AV01;Nava de Arévalo;2001-12-02;1230;0.00;4.07;93.30;466.20;1.01;25.99
AV01;Nava de Arévalo;2001-12-02;1300;0.00;5.38;85.70;443.40;1.12;11.15
AV01;Nava de Arévalo;2001-12-02;1330;0.00;6.98;74.30;404.00;1.17;6.14
AV01;Nava de Arévalo;2001-12-02;1400;0.20;8.47;63.38;358.70;1.78;10.14
AV01;Nava de Arévalo;2001-12-02;1430;0.00;9.10;62.11;304.40;2.61;17.51
AV01;Nava de Arévalo;2001-12-02;1500;0.00;9.10;62.34;246.30;2.86;15.11
AV01;Nava de Arévalo;2001-12-02;1530;0.00;9.12;62.71;167.00;2.45;23.41
AV01;Nava de Arévalo;2001-12-02;1600;0.00;8.74;63.13;87.90;1.72;45.15
AV01;Nava de Arévalo;2001-12-02;1630;0.00;7.15;66.71;20.99;1.02;12.20
AV01;Nava de Arévalo;2001-12-02;1700;0.00;4.24;75.30;1.73;0.93;349.10
AV01;Nava de Arévalo;2001-12-02;1730;0.00;2.93;80.50;0.00;0.42;310.60
AV01;Nava de Arévalo;2001-12-02;1800;0.00;2.17;83.10;0.00;0.67;284.20
AV01;Nava de Arévalo;2001-12-02;1830;0.00;0.84;86.70;0.00;0.67;288.80
AV01;Nava de Arévalo;2001-12-02;1900;0.00;-0.27;88.80;0.00;0.52;292.60
AV01;Nava de Arévalo;2001-12-02;1930;0.00;-0.25;91.80;0.00;0.25;181.10
AV01;Nava de Arévalo;2001-12-02;2000;0.00;-0.23;89.60;0.00;1.02;170.40
AV01;Nava de Arévalo;2001-12-02;2030;0.00;-1.75;92.40;0.00;1.33;185.00
AV01;Nava de Arévalo;2001-12-02;2100;0.00;-1.51;93.80;0.00;1.33;176.10
AV01;Nava de Arévalo;2001-12-02;2130;0.00;-1.82;94.10;0.00;1.37;171.90
AV01;Nava de Arévalo;2001-12-02;2200;0.00;-1.72;93.50;0.00;1.60;167.80
AV01;Nava de Arévalo;2001-12-02;2230;0.00;-1.86;93.50;0.00;1.37;175.80
AV01;Nava de Arévalo;2001-12-02;2300;0.00;-2.22;94.20;0.00;1.38;178.20
AV01;Nava de Arévalo;2001-12-02;2330;0.00;-2.93;93.90;0.00;0.86;185.90
AV01;Nava de Arévalo;2001-12-02;2400;0.00;-3.33;94.80;0.00;0.85;173.90
BU01;Miranda de Ebro;2001-12-02;0030;0.00;7.36;85.30;0.00;0.50;221.90
BU01;Miranda de Ebro;2001-12-02;0100;0.00;7.30;86.00;0.00;0.80;225.70
BU01;Miranda de Ebro;2001-12-02;0130;0.00;7.29;85.90;0.00;0.61;228.90
BU01;Miranda de Ebro;2001-12-02;0200;0.00;7.29;85.50;0.00;0.42;213.30
BU01;Miranda de Ebro;2001-12-02;0230;0.00;7.20;86.40;0.00;0.27;180.30
BU01;Miranda de Ebro;2001-12-02;0300;0.00;7.25;85.70;0.00;0.23;233.60
BU01;Miranda de Ebro;2001-12-02;0330;0.00;7.38;85.00;0.00;0.39;265.80
BU01;Miranda de Ebro;2001-12-02;0400;0.00;7.34;84.90;0.00;0.42;229.20
BU01;Miranda de Ebro;2001-12-02;0430;0.00;7.16;86.50;0.00;0.25;12.39
BU01;Miranda de Ebro;2001-12-02;0500;0.00;7.14;87.00;0.00;0.34;324.10
BU01;Miranda de Ebro;2001-12-02;0530;0.00;7.23;87.00;0.00;0.47;225.20
BU01;Miranda de Ebro;2001-12-02;0600;0.00;7.23;86.80;0.00;0.37;174.40
BU01;Miranda de Ebro;2001-12-02;0630;0.00;7.16;86.70;0.00;0.58;120.10
BU01;Miranda de Ebro;2001-12-02;0700;0.00;7.25;85.60;0.17;1.52;173.20
BU01;Miranda de Ebro;2001-12-02;0730;0.00;7.23;84.90;5.50;1.59;172.80
BU01;Miranda de Ebro;2001-12-02;0800;0.00;7.05;85.80;18.68;1.90;178.30
BU01;Miranda de Ebro;2001-12-02;0830;0.00;6.85;86.30;27.94;2.30;181.80
BU01;Miranda de Ebro;2001-12-02;0900;0.00;6.87;86.40;44.19;2.78;177.10
BU01;Miranda de Ebro;2001-12-02;0930;0.00;6.80;86.10;92.20;2.12;179.00
BU01;Miranda de Ebro;2001-12-02;1000;0.00;7.07;84.80;116.90;2.05;168.90
BU01;Miranda de Ebro;2001-12-02;1030;0.00;6.98;84.80;121.10;1.91;158.10
BU01;Miranda de Ebro;2001-12-02;1100;0.00;7.14;84.30;195.70;1.78;117.20
BU01;Miranda de Ebro;2001-12-02;1130;0.00;7.76;82.70;234.90;1.33;125.40
BU01;Miranda de Ebro;2001-12-02;1200;0.00;8.43;79.00;214.00;1.60;167.80
BU01;Miranda de Ebro;2001-12-02;1230;0.00;9.01;75.30;398.70;2.19;141.30
BU01;Miranda de Ebro;2001-12-02;1300;0.00;9.66;73.20;439.60;2.49;163.60
BU01;Miranda de Ebro;2001-12-02;1330;0.00;9.88;71.90;361.10;1.73;121.50
BU01;Miranda de Ebro;2001-12-02;1400;0.00;9.96;70.40;310.20;2.53;171.30
BU01;Miranda de Ebro;2001-12-02;1430;0.00;9.43;71.90;254.10;2.78;180.90
BU01;Miranda de Ebro;2001-12-02;1500;0.00;9.16;72.30;191.40;3.11;172.30
BU01;Miranda de Ebro;2001-12-02;1530;0.00;8.98;73.40;122.20;2.56;170.20
BU01;Miranda de Ebro;2001-12-02;1600;0.00;8.47;75.50;58.92;1.79;162.90
BU01;Miranda de Ebro;2001-12-02;1630;0.00;7.55;77.70;12.43;0.44;159.50
BU01;Miranda de Ebro;2001-12-02;1700;0.00;6.41;81.30;0.99;0.28;153.50
BU01;Miranda de Ebro;2001-12-02;1730;0.00;5.77;84.30;0.00;0.18;352.90
BU01;Miranda de Ebro;2001-12-02;1800;0.00;5.33;84.60;0.00;0.59;328.00
BU01;Miranda de Ebro;2001-12-02;1830;0.00;4.43;85.90;0.00;0.35;224.90
BU01;Miranda de Ebro;2001-12-02;1900;0.00;3.72;87.90;0.00;0.54;310.00
BU01;Miranda de Ebro;2001-12-02;1930;0.00;3.07;88.10;0.00;0.39;192.80
BU01;Miranda de Ebro;2001-12-02;2000;0.00;2.43;89.50;0.00;0.54;224.80
BU01;Miranda de Ebro;2001-12-02;2030;0.00;2.63;90.50;0.00;0.44;226.00
