Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-02-18;0030;0.00;-2.34;91.90;0.00;0.93;322.20
AV01;Nava de Arévalo;2001-02-18;0100;0.00;-1.34;88.40;0.00;1.45;359.40
AV01;Nava de Arévalo;2001-02-18;0130;0.00;-1.97;90.00;0.00;1.09;21.68
AV01;Nava de Arévalo;2001-02-18;0200;0.00;-2.86;92.80;0.00;0.28;40.67
AV01;Nava de Arévalo;2001-02-18;0230;0.00;-3.08;93.90;0.00;0.59;40.64
AV01;Nava de Arévalo;2001-02-18;0300;0.00;-3.82;94.20;0.00;0.14;342.20
AV01;Nava de Arévalo;2001-02-18;0330;0.00;-4.00;95.10;0.00;0.48;238.90
AV01;Nava de Arévalo;2001-02-18;0400;0.00;-3.86;95.80;0.00;0.29;217.20
AV01;Nava de Arévalo;2001-02-18;0430;0.00;-4.06;96.20;0.00;0.44;203.90
AV01;Nava de Arévalo;2001-02-18;0500;0.00;-4.37;96.20;0.00;0.52;167.40
AV01;Nava de Arévalo;2001-02-18;0530;0.00;-4.26;95.90;0.00;0.55;174.30
AV01;Nava de Arévalo;2001-02-18;0600;0.00;-4.64;95.60;0.00;0.91;199.40
AV01;Nava de Arévalo;2001-02-18;0630;0.00;-4.81;95.00;0.00;0.75;173.20
AV01;Nava de Arévalo;2001-02-18;0700;0.00;-4.50;95.10;3.16;1.02;166.50
AV01;Nava de Arévalo;2001-02-18;0730;0.00;-4.79;95.00;27.49;0.89;153.40
AV01;Nava de Arévalo;2001-02-18;0800;0.00;-3.70;94.40;91.60;1.00;166.40
AV01;Nava de Arévalo;2001-02-18;0830;0.00;-2.34;92.60;183.00;1.14;183.70
AV01;Nava de Arévalo;2001-02-18;0900;0.00;-1.05;90.50;292.40;1.53;200.00
AV01;Nava de Arévalo;2001-02-18;0930;0.00;0.34;84.60;207.90;0.51;208.80
AV01;Nava de Arévalo;2001-02-18;1000;0.00;1.59;80.90;323.90;0.51;177.40
AV01;Nava de Arévalo;2001-02-18;1030;0.00;1.77;77.50;493.50;0.92;50.36
AV01;Nava de Arévalo;2001-02-18;1100;0.00;2.47;75.20;596.40;2.71;13.98
AV01;Nava de Arévalo;2001-02-18;1130;0.00;3.19;71.50;594.20;3.58;20.80
AV01;Nava de Arévalo;2001-02-18;1200;0.00;3.47;68.83;577.50;2.98;14.09
AV01;Nava de Arévalo;2001-02-18;1230;0.00;4.38;65.81;644.90;4.02;9.51
AV01;Nava de Arévalo;2001-02-18;1300;0.00;5.38;61.26;647.60;4.97;13.52
AV01;Nava de Arévalo;2001-02-18;1330;0.00;5.89;54.90;564.90;5.06;15.54
AV01;Nava de Arévalo;2001-02-18;1400;0.00;6.11;53.47;415.20;5.66;18.86
AV01;Nava de Arévalo;2001-02-18;1430;0.00;5.50;56.13;303.50;6.69;22.66
AV01;Nava de Arévalo;2001-02-18;1500;0.00;4.50;60.23;174.20;6.97;11.93
AV01;Nava de Arévalo;2001-02-18;1530;0.00;3.84;61.93;101.20;5.70;6.15
AV01;Nava de Arévalo;2001-02-18;1600;0.00;3.74;60.16;198.90;5.76;359.30
AV01;Nava de Arévalo;2001-02-18;1630;0.00;3.85;59.20;55.52;6.55;8.54
AV01;Nava de Arévalo;2001-02-18;1700;0.00;3.09;65.11;54.14;6.39;16.06
AV01;Nava de Arévalo;2001-02-18;1730;0.00;2.13;72.90;19.88;5.03;7.26
AV01;Nava de Arévalo;2001-02-18;1800;0.00;1.89;73.10;2.54;5.70;6.69
AV01;Nava de Arévalo;2001-02-18;1830;0.00;1.87;75.10;0.00;5.27;11.62
AV01;Nava de Arévalo;2001-02-18;1900;0.00;1.62;77.50;0.00;4.84;7.51
AV01;Nava de Arévalo;2001-02-18;1930;0.00;1.38;75.70;0.00;5.13;7.83
AV01;Nava de Arévalo;2001-02-18;2000;0.00;1.09;75.70;0.00;5.02;9.27
