Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-05-19;0030;0.00;7.49;83.50;0.00;0.58;262.80
AV01;Nava de Arévalo;2001-05-19;0100;0.00;6.13;88.90;0.00;0.90;264.80
AV01;Nava de Arévalo;2001-05-19;0130;0.00;7.29;89.40;0.00;0.59;279.50
AV01;Nava de Arévalo;2001-05-19;0200;0.00;7.91;82.40;0.00;0.89;289.00
AV01;Nava de Arévalo;2001-05-19;0230;0.00;7.21;81.50;0.00;0.65;281.20
AV01;Nava de Arévalo;2001-05-19;0300;0.00;6.81;85.10;0.00;0.53;285.50
AV01;Nava de Arévalo;2001-05-19;0330;0.00;6.09;85.20;0.00;0.94;288.50
AV01;Nava de Arévalo;2001-05-19;0400;0.00;4.80;89.10;0.00;0.51;291.30
AV01;Nava de Arévalo;2001-05-19;0430;0.00;3.87;91.30;0.54;0.48;289.60
AV01;Nava de Arévalo;2001-05-19;0500;0.00;3.52;92.40;5.77;0.41;280.70
AV01;Nava de Arévalo;2001-05-19;0530;0.00;3.60;93.30;28.50;0.83;272.50
AV01;Nava de Arévalo;2001-05-19;0600;0.00;4.89;92.90;104.10;1.05;274.20
AV01;Nava de Arévalo;2001-05-19;0630;0.00;6.18;86.70;122.70;1.36;316.20
AV01;Nava de Arévalo;2001-05-19;0700;0.00;6.76;83.40;189.10;1.14;334.40
AV01;Nava de Arévalo;2001-05-19;0730;0.00;8.20;77.30;311.40;0.89;325.60
AV01;Nava de Arévalo;2001-05-19;0800;0.00;9.49;71.60;464.00;1.43;322.10
AV01;Nava de Arévalo;2001-05-19;0830;0.00;10.78;66.49;568.80;1.32;332.80
AV01;Nava de Arévalo;2001-05-19;0900;0.00;12.10;63.76;661.80;1.92;326.40
AV01;Nava de Arévalo;2001-05-19;0930;0.00;13.30;61.82;687.20;1.71;348.50
AV01;Nava de Arévalo;2001-05-19;1000;0.00;13.83;59.29;643.30;1.55;337.30
AV01;Nava de Arévalo;2001-05-19;1030;0.00;15.37;56.32;792.00;1.80;333.60
AV01;Nava de Arévalo;2001-05-19;1100;0.00;16.10;54.00;819.00;1.77;353.50
AV01;Nava de Arévalo;2001-05-19;1130;0.00;17.67;50.80;767.00;2.15;16.09
AV01;Nava de Arévalo;2001-05-19;1200;0.00;18.59;48.58;912.00;1.89;352.30
AV01;Nava de Arévalo;2001-05-19;1230;0.00;19.55;47.93;973.00;2.33;355.00
AV01;Nava de Arévalo;2001-05-19;1300;0.00;19.62;44.54;953.00;2.28;356.60
AV01;Nava de Arévalo;2001-05-19;1330;0.00;20.53;44.86;957.00;2.10;348.70
AV01;Nava de Arévalo;2001-05-19;1400;0.00;21.10;41.37;716.00;2.38;319.00
AV01;Nava de Arévalo;2001-05-19;1430;0.00;20.46;42.68;657.00;1.97;328.00
AV01;Nava de Arévalo;2001-05-19;1500;0.00;21.41;39.62;694.00;2.77;328.80
AV01;Nava de Arévalo;2001-05-19;1530;0.00;21.03;37.50;342.30;1.89;3.39
AV01;Nava de Arévalo;2001-05-19;1600;0.00;20.50;37.10;301.70;2.30;354.90
AV01;Nava de Arévalo;2001-05-19;1630;0.00;20.14;36.10;249.30;2.25;2.68
AV01;Nava de Arévalo;2001-05-19;1700;0.00;20.20;35.94;269.50;2.23;357.20
AV01;Nava de Arévalo;2001-05-19;1730;0.00;20.64;34.58;239.50;2.62;7.55
AV01;Nava de Arévalo;2001-05-19;1800;0.00;19.86;38.26;117.30;2.37;40.57
AV01;Nava de Arévalo;2001-05-19;1830;0.00;19.26;43.85;99.70;2.13;77.40
AV01;Nava de Arévalo;2001-05-19;1900;0.00;19.00;46.46;55.82;1.52;94.00
AV01;Nava de Arévalo;2001-05-19;1930;0.00;18.46;49.38;9.39;1.06;104.50
AV01;Nava de Arévalo;2001-05-19;2000;0.00;16.84;54.66;0.17;1.83;353.40
AV01;Nava de Arévalo;2001-05-19;2030;0.00;16.78;50.48;0.00;2.78;2.35
AV01;Nava de Arévalo;2001-05-19;2100;0.00;16.40;51.02;0.00;2.80;13.66
AV01;Nava de Arévalo;2001-05-19;2130;0.00;15.78;51.37;0.00;2.41;12.18
AV01;Nava de Arévalo;2001-05-19;2200;0.00;15.02;54.87;0.00;1.77;15.44
AV01;Nava de Arévalo;2001-05-19;2230;0.00;14.26;57.28;0.00;1.64;10.50
AV01;Nava de Arévalo;2001-05-19;2300;0.00;13.33;59.56;0.00;1.85;354.80
AV01;Nava de Arévalo;2001-05-19;2330;0.00;12.85;61.12;0.00;2.12;358.30
AV01;Nava de Arévalo;2001-05-19;2400;0.00;12.45;62.74;0.00;1.78;354.10
BU01;Miranda de Ebro;2001-05-19;0030;0.00;7.73;87.70;0.00;0.44;220.60
BU01;Miranda de Ebro;2001-05-19;0100;0.00;8.22;85.30;0.00;0.39;209.50
BU01;Miranda de Ebro;2001-05-19;0130;0.00;8.62;83.70;0.00;0.77;332.30
BU01;Miranda de Ebro;2001-05-19;0200;0.00;8.99;80.70;0.00;1.35;329.20
BU01;Miranda de Ebro;2001-05-19;0230;0.00;9.10;79.10;0.00;1.70;327.40
BU01;Miranda de Ebro;2001-05-19;0300;0.00;9.21;79.40;0.00;1.48;332.40
BU01;Miranda de Ebro;2001-05-19;0330;0.00;9.23;79.30;0.00;1.25;334.90
BU01;Miranda de Ebro;2001-05-19;0400;0.00;9.23;80.30;0.00;1.27;332.30
BU01;Miranda de Ebro;2001-05-19;0430;0.00;9.28;80.60;1.46;1.71;325.50
BU01;Miranda de Ebro;2001-05-19;0500;0.00;9.21;81.40;17.45;1.72;326.00
BU01;Miranda de Ebro;2001-05-19;0530;0.00;9.26;81.10;75.70;1.89;324.90
BU01;Miranda de Ebro;2001-05-19;0600;0.00;9.82;79.50;158.30;1.52;330.00
BU01;Miranda de Ebro;2001-05-19;0630;0.00;10.76;74.30;251.90;1.92;329.80
BU01;Miranda de Ebro;2001-05-19;0700;0.00;11.48;70.90;339.20;1.99;335.70
BU01;Miranda de Ebro;2001-05-19;0730;0.00;12.50;64.89;423.00;2.07;5.42
BU01;Miranda de Ebro;2001-05-19;0800;0.00;13.27;60.05;520.30;2.02;2.75
BU01;Miranda de Ebro;2001-05-19;0830;0.00;14.50;56.07;672.70;2.33;29.04
BU01;Miranda de Ebro;2001-05-19;0900;0.00;15.32;50.53;709.00;3.08;34.88
BU01;Miranda de Ebro;2001-05-19;0930;0.00;15.77;49.32;824.00;3.10;4.06
BU01;Miranda de Ebro;2001-05-19;1000;0.00;16.52;44.88;851.00;2.98;14.09
BU01;Miranda de Ebro;2001-05-19;1030;0.00;16.52;46.38;868.00;3.19;359.50
BU01;Miranda de Ebro;2001-05-19;1100;0.00;17.08;44.82;916.00;3.33;357.80
BU01;Miranda de Ebro;2001-05-19;1130;0.00;17.77;42.73;945.00;2.82;9.36
BU01;Miranda de Ebro;2001-05-19;1200;0.00;18.19;45.66;926.00;3.13;359.20
BU01;Miranda de Ebro;2001-05-19;1230;0.00;18.18;44.03;909.00;3.04;3.90
BU01;Miranda de Ebro;2001-05-19;1300;0.00;18.95;40.13;937.00;2.90;8.30
BU01;Miranda de Ebro;2001-05-19;1330;0.00;19.09;39.32;908.00;3.19;3.63
BU01;Miranda de Ebro;2001-05-19;1400;0.00;19.59;36.97;867.00;3.22;5.78
BU01;Miranda de Ebro;2001-05-19;1430;0.00;19.50;38.13;808.00;3.50;12.36
BU01;Miranda de Ebro;2001-05-19;1500;0.00;19.32;37.84;750.00;3.74;8.88
BU01;Miranda de Ebro;2001-05-19;1530;0.00;18.85;38.95;684.90;3.61;3.84
BU01;Miranda de Ebro;2001-05-19;1600;0.00;18.51;39.51;600.60;3.72;9.55
BU01;Miranda de Ebro;2001-05-19;1630;0.00;18.00;44.26;507.40;3.66;358.10
BU01;Miranda de Ebro;2001-05-19;1700;0.00;16.93;49.51;355.70;3.55;4.61
