Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-02-03;0100;0.00;2.69;92.10;0.00;1.80;166.40
AV01;Nava de Arévalo;2001-02-03;0200;0.00;2.43;93.60;0.00;1.32;162.10
AV01;Nava de Arévalo;2001-02-03;0300;0.00;1.72;94.40;0.00;1.25;144.80
AV01;Nava de Arévalo;2001-02-03;0400;0.00;2.02;94.70;0.00;0.70;121.70
AV01;Nava de Arévalo;2001-02-03;0500;0.00;2.09;93.90;0.00;0.64;103.90
AV01;Nava de Arévalo;2001-02-03;0600;0.00;2.48;93.30;0.00;1.56;133.00
AV01;Nava de Arévalo;2001-02-03;0700;0.00;2.20;92.40;0.00;2.11;153.90
AV01;Nava de Arévalo;2001-02-03;0800;0.00;1.57;93.30;16.01;1.28;152.40
AV01;Nava de Arévalo;2001-02-03;0900;0.00;3.13;90.90;136.70;2.05;139.10
AV01;Nava de Arévalo;2001-02-03;1000;0.00;6.14;81.50;263.00;1.34;157.90
AV01;Nava de Arévalo;2001-02-03;1100;0.00;9.29;70.40;437.00;1.78;138.30
AV01;Nava de Arévalo;2001-02-03;1200;0.00;10.63;61.32;426.80;1.55;194.90
AV01;Nava de Arévalo;2001-02-03;1300;0.00;10.92;61.21;385.70;3.16;244.10
AV01;Nava de Arévalo;2001-02-03;1400;0.00;11.58;58.19;491.70;2.82;247.80
AV01;Nava de Arévalo;2001-02-03;1500;0.00;11.96;58.43;473.60;3.40;218.70
AV01;Nava de Arévalo;2001-02-03;1600;0.00;12.11;57.79;333.00;3.31;247.00
AV01;Nava de Arévalo;2001-02-03;1700;0.00;11.56;61.19;135.70;2.38;265.00
AV01;Nava de Arévalo;2001-02-03;1800;0.00;8.70;74.50;17.55;1.27;242.00
AV01;Nava de Arévalo;2001-02-03;1900;0.00;6.31;85.20;0.01;1.19;198.20
AV01;Nava de Arévalo;2001-02-03;2000;0.00;6.43;86.60;0.00;1.88;194.60
AV01;Nava de Arévalo;2001-02-03;2100;0.00;6.61;85.90;0.00;1.93;219.70
AV01;Nava de Arévalo;2001-02-03;2200;0.00;6.58;85.20;0.00;2.44;208.70
AV01;Nava de Arévalo;2001-02-03;2300;0.00;5.77;86.20;0.00;1.82;205.60
AV01;Nava de Arévalo;2001-02-03;2400;0.00;4.23;88.50;0.00;1.64;179.90
BU01;Miranda de Ebro;2001-02-03;0100;0.00;2.60;94.30;0.00;0.17;296.90
BU01;Miranda de Ebro;2001-02-03;0200;0.00;1.73;94.90;0.00;0.39;244.50
BU01;Miranda de Ebro;2001-02-03;0300;0.00;1.68;95.50;0.00;0.48;251.30
BU01;Miranda de Ebro;2001-02-03;0400;0.00;1.09;96.00;0.00;0.30;245.10
BU01;Miranda de Ebro;2001-02-03;0500;0.00;1.28;96.30;0.00;0.56;182.90
BU01;Miranda de Ebro;2001-02-03;0600;0.00;1.56;96.40;0.00;0.55;19.26
BU01;Miranda de Ebro;2001-02-03;0700;0.00;1.58;96.50;0.00;0.40;216.40
BU01;Miranda de Ebro;2001-02-03;0800;0.00;1.39;96.60;6.78;0.30;214.00
BU01;Miranda de Ebro;2001-02-03;0900;0.20;1.55;96.80;63.33;0.37;241.20
BU01;Miranda de Ebro;2001-02-03;1000;0.00;1.93;96.70;118.90;0.62;229.00
BU01;Miranda de Ebro;2001-02-03;1100;0.00;2.78;96.60;191.00;0.53;148.90
BU01;Miranda de Ebro;2001-02-03;1200;0.00;4.44;96.20;311.90;0.45;32.23
BU01;Miranda de Ebro;2001-02-03;1300;0.00;7.49;94.60;480.20;0.61;36.13
BU01;Miranda de Ebro;2001-02-03;1400;0.00;11.89;70.00;518.10;2.29;250.10
BU01;Miranda de Ebro;2001-02-03;1500;0.00;12.49;58.77;403.40;4.05;260.90
BU01;Miranda de Ebro;2001-02-03;1600;0.00;12.20;58.37;182.80;3.89;261.40
BU01;Miranda de Ebro;2001-02-03;1700;0.00;12.02;59.98;113.80;2.57;262.70
BU01;Miranda de Ebro;2001-02-03;1800;0.00;9.36;74.60;12.92;0.83;233.10
BU01;Miranda de Ebro;2001-02-03;1900;0.00;7.16;82.20;0.00;0.44;234.70
BU01;Miranda de Ebro;2001-02-03;2000;0.00;5.88;86.50;0.00;0.55;230.20
BU01;Miranda de Ebro;2001-02-03;2100;0.00;6.10;84.80;0.00;0.33;214.90
