Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-20;0030;0.00;8.30;78.50;0.00;0.49;238.60
AV01;Nava de Arévalo;2001-07-20;0100;0.00;7.77;81.40;0.00;0.71;243.40
AV01;Nava de Arévalo;2001-07-20;0130;0.00;7.49;83.50;0.00;0.38;324.30
AV01;Nava de Arévalo;2001-07-20;0200;0.00;7.10;84.20;0.00;0.71;174.60
AV01;Nava de Arévalo;2001-07-20;0230;0.00;6.81;85.90;0.00;0.80;160.70
AV01;Nava de Arévalo;2001-07-20;0300;0.00;5.95;87.40;0.00;0.90;167.10
AV01;Nava de Arévalo;2001-07-20;0330;0.00;5.70;88.10;0.00;0.44;170.60
AV01;Nava de Arévalo;2001-07-20;0400;0.00;5.10;89.60;0.00;0.13;160.90
AV01;Nava de Arévalo;2001-07-20;0430;0.00;4.50;90.30;0.25;0.27;167.20
AV01;Nava de Arévalo;2001-07-20;0500;0.00;4.23;91.70;7.30;0.57;175.80
AV01;Nava de Arévalo;2001-07-20;0530;0.00;4.98;91.80;50.81;0.84;146.40
AV01;Nava de Arévalo;2001-07-20;0600;0.00;6.71;88.80;134.90;1.18;162.70
AV01;Nava de Arévalo;2001-07-20;0630;0.00;8.59;82.20;225.20;1.03;154.60
AV01;Nava de Arévalo;2001-07-20;0700;0.00;11.42;70.90;323.00;0.61;83.10
AV01;Nava de Arévalo;2001-07-20;0730;0.00;13.29;62.84;422.50;0.94;65.64
AV01;Nava de Arévalo;2001-07-20;0800;0.00;14.25;60.14;517.50;1.50;71.30
AV01;Nava de Arévalo;2001-07-20;0830;0.00;15.68;52.95;614.40;1.70;59.48
AV01;Nava de Arévalo;2001-07-20;0900;0.00;16.72;45.51;688.40;1.86;57.11
AV01;Nava de Arévalo;2001-07-20;0930;0.00;17.65;41.37;767.00;1.45;79.80
AV01;Nava de Arévalo;2001-07-20;1000;0.00;18.47;37.97;835.00;1.49;48.46
AV01;Nava de Arévalo;2001-07-20;1030;0.00;19.38;37.28;887.00;2.18;9.50
AV01;Nava de Arévalo;2001-07-20;1100;0.00;20.09;34.73;928.00;2.17;46.59
AV01;Nava de Arévalo;2001-07-20;1130;0.00;20.88;30.64;955.00;1.86;25.25
AV01;Nava de Arévalo;2001-07-20;1200;0.00;21.33;29.38;968.00;2.05;30.26
AV01;Nava de Arévalo;2001-07-20;1230;0.00;22.48;25.65;972.00;1.93;29.88
AV01;Nava de Arévalo;2001-07-20;1300;0.00;23.17;23.13;962.00;1.62;57.52
AV01;Nava de Arévalo;2001-07-20;1330;0.00;23.70;21.05;944.00;1.65;25.25
AV01;Nava de Arévalo;2001-07-20;1400;0.00;24.54;20.14;908.00;2.06;341.60
AV01;Nava de Arévalo;2001-07-20;1430;0.00;24.72;18.54;860.00;2.45;346.50
AV01;Nava de Arévalo;2001-07-20;1500;0.00;25.28;18.29;798.00;2.58;351.80
AV01;Nava de Arévalo;2001-07-20;1530;0.00;25.37;16.91;728.00;2.11;350.40
AV01;Nava de Arévalo;2001-07-20;1600;0.00;25.70;14.93;647.10;2.52;322.10
AV01;Nava de Arévalo;2001-07-20;1630;0.00;25.90;13.09;557.60;1.88;17.44
AV01;Nava de Arévalo;2001-07-20;1700;0.00;25.56;14.40;460.10;2.34;356.10
AV01;Nava de Arévalo;2001-07-20;1730;0.00;25.43;16.03;363.40;2.90;354.50
AV01;Nava de Arévalo;2001-07-20;1800;0.00;25.14;16.23;265.50;2.84;353.10
AV01;Nava de Arévalo;2001-07-20;1830;0.00;24.40;17.27;168.00;2.56;332.30
AV01;Nava de Arévalo;2001-07-20;1900;0.00;23.04;21.16;80.20;1.71;334.90
AV01;Nava de Arévalo;2001-07-20;1930;0.00;20.33;27.37;15.79;1.30;339.40
AV01;Nava de Arévalo;2001-07-20;2000;0.00;17.42;35.63;1.08;0.65;318.70
AV01;Nava de Arévalo;2001-07-20;2030;0.00;16.06;41.98;0.00;0.01;312.30
AV01;Nava de Arévalo;2001-07-20;2100;0.00;15.55;44.51;0.00;0.00;286.80
AV01;Nava de Arévalo;2001-07-20;2130;0.00;13.50;59.38;0.00;0.75;221.40
AV01;Nava de Arévalo;2001-07-20;2200;0.00;13.10;59.46;0.00;1.00;150.00
AV01;Nava de Arévalo;2001-07-20;2230;0.00;12.90;56.68;0.00;1.25;158.40
AV01;Nava de Arévalo;2001-07-20;2300;0.00;11.78;58.58;0.00;0.89;171.10
AV01;Nava de Arévalo;2001-07-20;2330;0.00;11.33;61.10;0.00;0.97;156.00
AV01;Nava de Arévalo;2001-07-20;2400;0.00;11.41;60.12;0.00;1.31;160.10
BU01;Miranda de Ebro;2001-07-20;0030;0.00;11.45;86.40;0.00;0.29;148.40
BU01;Miranda de Ebro;2001-07-20;0100;0.00;11.04;87.70;0.00;0.37;86.30
BU01;Miranda de Ebro;2001-07-20;0130;0.00;10.51;88.40;0.00;0.57;281.70
BU01;Miranda de Ebro;2001-07-20;0200;0.00;10.62;87.90;0.00;0.50;253.00
BU01;Miranda de Ebro;2001-07-20;0230;0.00;9.90;88.10;0.00;0.65;213.80
BU01;Miranda de Ebro;2001-07-20;0300;0.00;8.94;90.50;0.00;0.46;232.20
BU01;Miranda de Ebro;2001-07-20;0330;0.00;8.25;90.30;0.00;0.29;358.80
BU01;Miranda de Ebro;2001-07-20;0400;0.00;7.94;91.00;0.00;0.68;287.90
BU01;Miranda de Ebro;2001-07-20;0430;0.00;8.08;92.30;0.31;0.56;264.60
BU01;Miranda de Ebro;2001-07-20;0500;0.00;7.94;92.10;5.59;0.76;207.20
BU01;Miranda de Ebro;2001-07-20;0530;0.00;7.83;91.90;21.25;0.37;228.00
BU01;Miranda de Ebro;2001-07-20;0600;0.00;8.06;91.70;43.97;0.13;134.10
BU01;Miranda de Ebro;2001-07-20;0630;0.00;8.96;91.40;193.40;0.51;300.30
BU01;Miranda de Ebro;2001-07-20;0700;0.00;11.04;84.20;311.20;0.53;5.43
BU01;Miranda de Ebro;2001-07-20;0730;0.00;13.11;73.80;409.10;0.40;143.90
BU01;Miranda de Ebro;2001-07-20;0800;0.00;14.09;66.42;503.40;0.70;125.50
BU01;Miranda de Ebro;2001-07-20;0830;0.00;15.33;56.97;598.20;0.61;314.60
BU01;Miranda de Ebro;2001-07-20;0900;0.00;16.08;53.00;690.90;1.17;352.30
BU01;Miranda de Ebro;2001-07-20;0930;0.00;16.62;51.18;747.00;0.88;329.10
BU01;Miranda de Ebro;2001-07-20;1000;0.00;17.46;49.20;826.00;1.27;323.00
BU01;Miranda de Ebro;2001-07-20;1030;0.00;18.32;45.30;868.00;1.60;19.47
BU01;Miranda de Ebro;2001-07-20;1100;0.00;18.31;43.91;902.00;1.39;284.30
BU01;Miranda de Ebro;2001-07-20;1130;0.00;19.33;42.18;938.00;1.56;54.51
BU01;Miranda de Ebro;2001-07-20;1200;0.00;19.84;42.02;948.00;1.45;23.27
BU01;Miranda de Ebro;2001-07-20;1230;0.00;20.40;39.58;947.00;1.66;47.20
BU01;Miranda de Ebro;2001-07-20;1300;0.00;20.95;39.02;938.00;1.59;94.10
BU01;Miranda de Ebro;2001-07-20;1330;0.00;21.58;38.67;919.00;1.72;113.40
BU01;Miranda de Ebro;2001-07-20;1400;0.00;22.26;34.85;883.00;1.56;0.10
BU01;Miranda de Ebro;2001-07-20;1430;0.00;22.67;33.17;834.00;1.87;26.65
BU01;Miranda de Ebro;2001-07-20;1500;0.00;23.36;32.70;776.00;1.33;13.18
