Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-01-18;0100;0.00;4.58;88.80;0.00;3.47;138.00
AV01;Nava de Arévalo;2001-01-18;0200;0.80;4.71;88.30;0.00;3.81;145.00
AV01;Nava de Arévalo;2001-01-18;0300;0.00;4.82;88.90;0.00;3.29;142.10
AV01;Nava de Arévalo;2001-01-18;0400;0.20;4.86;86.10;0.00;4.99;140.10
AV01;Nava de Arévalo;2001-01-18;0500;0.00;5.11;84.00;0.00;4.24;140.80
AV01;Nava de Arévalo;2001-01-18;0600;0.40;5.20;83.30;0.00;3.90;141.10
AV01;Nava de Arévalo;2001-01-18;0700;0.20;5.35;82.80;0.00;4.08;143.90
AV01;Nava de Arévalo;2001-01-18;0800;0.00;5.31;83.20;1.51;3.27;141.40
AV01;Nava de Arévalo;2001-01-18;0900;0.00;5.58;80.70;46.62;4.22;150.00
AV01;Nava de Arévalo;2001-01-18;1000;0.20;6.04;80.50;85.50;3.76;163.00
AV01;Nava de Arévalo;2001-01-18;1100;0.60;5.67;86.40;67.37;5.41;238.00
AV01;Nava de Arévalo;2001-01-18;1200;0.00;6.95;83.60;365.60;5.61;231.30
AV01;Nava de Arévalo;2001-01-18;1300;0.00;7.87;76.20;338.90;6.56;229.00
AV01;Nava de Arévalo;2001-01-18;1400;0.00;7.34;78.90;257.00;6.65;228.20
AV01;Nava de Arévalo;2001-01-18;1500;0.00;7.40;77.90;329.10;7.27;224.20
AV01;Nava de Arévalo;2001-01-18;1600;0.00;7.20;75.80;138.00;6.59;221.10
AV01;Nava de Arévalo;2001-01-18;1700;0.00;6.61;78.00;32.53;4.84;218.10
AV01;Nava de Arévalo;2001-01-18;1800;3.60;3.19;90.90;0.61;5.96;237.40
AV01;Nava de Arévalo;2001-01-18;1900;0.00;3.31;92.30;0.00;2.06;180.90
AV01;Nava de Arévalo;2001-01-18;2000;0.00;3.56;91.40;0.00;2.62;211.10
AV01;Nava de Arévalo;2001-01-18;2100;0.00;3.13;91.20;0.00;2.02;230.50
AV01;Nava de Arévalo;2001-01-18;2200;0.00;3.12;92.40;0.00;2.91;257.80
AV01;Nava de Arévalo;2001-01-18;2300;0.20;3.20;92.80;0.00;3.67;268.50
AV01;Nava de Arévalo;2001-01-18;2400;0.00;3.27;94.30;0.00;4.37;269.00
BU01;Miranda de Ebro;2001-01-18;0100;0.00;5.97;73.80;0.00;1.21;141.30
BU01;Miranda de Ebro;2001-01-18;0200;0.00;5.18;75.90;0.00;1.14;195.20
BU01;Miranda de Ebro;2001-01-18;0300;0.00;4.84;80.40;0.00;1.58;184.80
