Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-12-29;0030;0.00;-4.32;78.60;0.00;0.24;198.20
AV01;Nava de Arévalo;2001-12-29;0100;0.00;-5.13;84.50;0.00;0.79;174.70
AV01;Nava de Arévalo;2001-12-29;0130;0.00;-5.62;83.30;0.00;0.75;228.00
AV01;Nava de Arévalo;2001-12-29;0200;0.00;-5.43;83.30;0.00;1.16;173.20
AV01;Nava de Arévalo;2001-12-29;0230;0.00;-4.88;81.50;0.00;1.58;188.70
AV01;Nava de Arévalo;2001-12-29;0300;0.00;-4.72;80.00;0.00;2.00;171.20
AV01;Nava de Arévalo;2001-12-29;0330;0.00;-5.41;82.50;0.00;1.49;177.30
AV01;Nava de Arévalo;2001-12-29;0400;0.00;-5.91;85.10;0.00;0.97;177.40
AV01;Nava de Arévalo;2001-12-29;0430;0.00;-5.77;81.40;0.00;0.86;151.50
AV01;Nava de Arévalo;2001-12-29;0500;0.00;-6.38;79.40;0.00;0.68;275.50
AV01;Nava de Arévalo;2001-12-29;0530;0.00;-8.35;83.90;0.00;0.26;158.50
AV01;Nava de Arévalo;2001-12-29;0600;0.00;-7.11;83.50;0.00;0.25;128.50
AV01;Nava de Arévalo;2001-12-29;0630;0.00;-7.67;83.10;0.00;0.98;178.50
AV01;Nava de Arévalo;2001-12-29;0700;0.00;-7.66;82.80;0.01;0.99;170.20
AV01;Nava de Arévalo;2001-12-29;0730;0.00;-6.57;77.50;3.78;0.90;178.90
AV01;Nava de Arévalo;2001-12-29;0800;0.00;-6.41;78.00;50.17;0.75;193.20
AV01;Nava de Arévalo;2001-12-29;0830;0.00;-4.39;74.30;129.70;0.89;175.90
AV01;Nava de Arévalo;2001-12-29;0900;0.00;-1.32;65.45;200.90;1.71;163.50
AV01;Nava de Arévalo;2001-12-29;0930;0.00;0.44;60.32;218.60;1.63;154.10
AV01;Nava de Arévalo;2001-12-29;1000;0.00;3.53;51.69;317.40;1.11;141.80
AV01;Nava de Arévalo;2001-12-29;1030;0.00;5.03;48.11;363.60;1.62;162.90
AV01;Nava de Arévalo;2001-12-29;1100;0.00;7.99;34.26;400.60;0.65;179.80
AV01;Nava de Arévalo;2001-12-29;1130;0.00;9.71;27.87;422.50;1.74;232.80
AV01;Nava de Arévalo;2001-12-29;1200;0.00;11.70;24.59;443.20;5.11;242.90
AV01;Nava de Arévalo;2001-12-29;1230;0.00;12.02;22.27;327.60;6.68;242.10
AV01;Nava de Arévalo;2001-12-29;1300;0.00;11.66;21.53;338.80;6.97;241.20
AV01;Nava de Arévalo;2001-12-29;1330;0.00;11.66;22.93;253.30;5.68;242.50
AV01;Nava de Arévalo;2001-12-29;1400;0.00;11.55;23.87;209.90;6.29;237.50
AV01;Nava de Arévalo;2001-12-29;1430;0.00;11.71;22.89;204.70;4.76;244.00
AV01;Nava de Arévalo;2001-12-29;1500;0.00;11.71;22.04;133.50;3.99;255.90
AV01;Nava de Arévalo;2001-12-29;1530;0.00;11.21;21.71;63.96;3.63;260.30
AV01;Nava de Arévalo;2001-12-29;1600;0.00;10.84;22.58;46.87;4.17;263.60
AV01;Nava de Arévalo;2001-12-29;1630;0.00;10.02;24.08;11.98;4.74;260.40
AV01;Nava de Arévalo;2001-12-29;1700;0.00;9.62;23.78;1.89;5.20;260.30
AV01;Nava de Arévalo;2001-12-29;1730;0.00;8.82;25.68;0.00;5.09;262.50
AV01;Nava de Arévalo;2001-12-29;1800;0.00;8.36;27.48;0.00;4.96;264.10
AV01;Nava de Arévalo;2001-12-29;1830;0.00;7.64;29.82;0.00;4.32;253.30
AV01;Nava de Arévalo;2001-12-29;1900;0.00;5.99;35.34;0.00;3.36;234.50
AV01;Nava de Arévalo;2001-12-29;1930;0.00;4.79;40.68;0.00;2.18;243.30
AV01;Nava de Arévalo;2001-12-29;2000;0.00;4.61;42.55;0.00;0.88;223.80
AV01;Nava de Arévalo;2001-12-29;2030;0.00;4.84;42.44;0.00;1.36;199.30
AV01;Nava de Arévalo;2001-12-29;2100;0.00;3.29;50.84;0.00;1.28;170.30
AV01;Nava de Arévalo;2001-12-29;2130;0.00;3.25;51.89;0.00;1.71;179.30
AV01;Nava de Arévalo;2001-12-29;2200;0.00;3.12;52.59;0.00;1.37;169.80
AV01;Nava de Arévalo;2001-12-29;2230;0.00;4.44;52.03;0.00;1.98;214.60
AV01;Nava de Arévalo;2001-12-29;2300;0.00;5.74;49.21;0.00;2.85;221.80
AV01;Nava de Arévalo;2001-12-29;2330;0.00;5.52;50.95;0.00;2.47;225.10
AV01;Nava de Arévalo;2001-12-29;2400;0.00;5.01;53.90;0.00;0.97;217.10
BU01;Miranda de Ebro;2001-12-29;0030;0.00;3.40;59.06;0.01;1.69;238.30
BU01;Miranda de Ebro;2001-12-29;0100;0.00;3.74;58.98;0.03;2.06;215.90
BU01;Miranda de Ebro;2001-12-29;0130;0.00;3.80;58.50;0.01;1.89;209.20
BU01;Miranda de Ebro;2001-12-29;0200;0.00;4.20;55.53;0.02;1.71;219.70
BU01;Miranda de Ebro;2001-12-29;0230;0.00;3.47;57.00;0.01;1.38;227.60
BU01;Miranda de Ebro;2001-12-29;0300;0.00;4.64;51.27;0.03;1.26;280.10
BU01;Miranda de Ebro;2001-12-29;0330;0.00;4.40;51.96;0.02;0.84;242.60
BU01;Miranda de Ebro;2001-12-29;0400;0.00;4.05;52.61;0.02;2.13;248.10
BU01;Miranda de Ebro;2001-12-29;0430;0.00;4.86;49.29;0.02;4.09;206.50
BU01;Miranda de Ebro;2001-12-29;0500;0.00;5.12;48.66;0.02;3.08;196.40
BU01;Miranda de Ebro;2001-12-29;0530;0.00;4.29;53.71;0.01;2.75;208.40
BU01;Miranda de Ebro;2001-12-29;0600;0.00;4.29;56.25;0.01;2.58;196.20
BU01;Miranda de Ebro;2001-12-29;0630;0.00;4.20;56.79;0.01;1.76;189.80
BU01;Miranda de Ebro;2001-12-29;0700;0.00;4.38;57.01;0.09;2.93;206.30
BU01;Miranda de Ebro;2001-12-29;0730;0.00;5.14;53.64;2.03;1.42;219.70
BU01;Miranda de Ebro;2001-12-29;0800;0.00;4.96;55.05;19.88;1.36;213.90
BU01;Miranda de Ebro;2001-12-29;0830;0.00;5.01;55.95;78.50;1.54;237.30
BU01;Miranda de Ebro;2001-12-29;0900;0.00;6.38;49.65;155.20;2.47;224.10
BU01;Miranda de Ebro;2001-12-29;0930;0.00;7.71;41.08;235.70;2.28;243.40
BU01;Miranda de Ebro;2001-12-29;1000;0.00;8.40;37.65;304.30;2.71;258.10
BU01;Miranda de Ebro;2001-12-29;1030;0.00;8.36;39.43;369.50;2.98;259.90
BU01;Miranda de Ebro;2001-12-29;1100;0.00;7.82;41.48;191.20;2.92;255.10
BU01;Miranda de Ebro;2001-12-29;1130;0.00;7.38;42.21;110.10;2.94;258.90
BU01;Miranda de Ebro;2001-12-29;1200;0.00;7.96;39.30;114.50;2.84;254.20
BU01;Miranda de Ebro;2001-12-29;1230;0.00;8.72;35.61;109.30;4.23;259.40
BU01;Miranda de Ebro;2001-12-29;1300;0.00;8.94;35.37;86.40;5.28;263.00
BU01;Miranda de Ebro;2001-12-29;1330;0.00;9.15;35.26;117.50;3.85;260.20
BU01;Miranda de Ebro;2001-12-29;1400;0.00;9.44;33.76;124.10;3.38;265.00
BU01;Miranda de Ebro;2001-12-29;1430;0.00;10.34;31.40;189.30;3.96;263.70
BU01;Miranda de Ebro;2001-12-29;1500;0.00;10.67;29.61;74.30;3.98;265.10
BU01;Miranda de Ebro;2001-12-29;1530;0.00;10.71;29.14;40.33;4.89;265.50
BU01;Miranda de Ebro;2001-12-29;1600;0.00;10.35;30.14;15.82;5.57;264.00
BU01;Miranda de Ebro;2001-12-29;1630;0.00;9.72;34.00;4.19;5.81;260.80
BU01;Miranda de Ebro;2001-12-29;1700;0.00;9.19;39.27;0.44;5.61;265.80
BU01;Miranda de Ebro;2001-12-29;1730;0.00;9.08;40.78;0.00;5.36;266.70
BU01;Miranda de Ebro;2001-12-29;1800;0.00;9.05;40.51;0.00;4.93;264.30
BU01;Miranda de Ebro;2001-12-29;1830;0.00;8.96;41.89;0.00;4.44;263.40
BU01;Miranda de Ebro;2001-12-29;1900;0.00;8.79;44.42;0.00;5.37;260.50
BU01;Miranda de Ebro;2001-12-29;1930;0.00;8.67;46.03;0.00;5.94;264.60
BU01;Miranda de Ebro;2001-12-29;2000;0.00;8.58;48.34;0.00;6.23;263.10
BU01;Miranda de Ebro;2001-12-29;2030;0.00;8.77;48.23;0.00;6.69;265.80
BU01;Miranda de Ebro;2001-12-29;2100;0.00;8.94;50.17;0.00;5.36;264.80
BU01;Miranda de Ebro;2001-12-29;2130;0.00;8.92;53.49;0.00;3.70;267.50
BU01;Miranda de Ebro;2001-12-29;2200;0.00;8.74;53.80;0.00;5.13;262.40
BU01;Miranda de Ebro;2001-12-29;2230;0.00;8.58;54.97;0.00;5.13;262.80
BU01;Miranda de Ebro;2001-12-29;2300;0.00;8.18;58.22;0.00;3.85;282.20
BU01;Miranda de Ebro;2001-12-29;2330;0.00;8.50;58.34;0.00;5.17;262.70
BU01;Miranda de Ebro;2001-12-29;2400;0.00;8.30;59.16;0.00;5.21;264.70
BU02;Valle de Valdelucio;2001-12-29;0030;0.00;-0.04;75.90;0.00;3.05;295.00
BU02;Valle de Valdelucio;2001-12-29;0100;0.00;-0.09;76.20;0.00;3.13;293.80
BU02;Valle de Valdelucio;2001-12-29;0130;0.00;0.07;75.90;0.00;2.68;292.00
BU02;Valle de Valdelucio;2001-12-29;0200;0.00;-0.19;77.80;0.00;2.69;301.30
BU02;Valle de Valdelucio;2001-12-29;0230;0.00;-0.12;76.10;0.00;2.96;295.50
BU02;Valle de Valdelucio;2001-12-29;0300;0.00;0.23;73.20;0.00;2.95;300.10
BU02;Valle de Valdelucio;2001-12-29;0330;0.00;-0.17;73.60;0.00;3.07;312.60
BU02;Valle de Valdelucio;2001-12-29;0400;0.00;-0.56;73.50;0.00;1.22;353.90
BU02;Valle de Valdelucio;2001-12-29;0430;0.00;-2.15;81.10;0.00;0.81;332.80
BU02;Valle de Valdelucio;2001-12-29;0500;0.00;-2.67;81.20;0.00;0.75;41.97
BU02;Valle de Valdelucio;2001-12-29;0530;0.00;-3.10;84.00;0.00;0.41;43.94
BU02;Valle de Valdelucio;2001-12-29;0600;0.00;-3.59;85.80;0.00;1.07;346.00
BU02;Valle de Valdelucio;2001-12-29;0630;0.00;-2.79;82.50;0.00;1.76;301.10
BU02;Valle de Valdelucio;2001-12-29;0700;0.00;-1.53;78.20;0.00;2.75;304.40
BU02;Valle de Valdelucio;2001-12-29;0730;0.00;-2.05;81.10;2.12;3.32;300.20
BU02;Valle de Valdelucio;2001-12-29;0800;0.00;-2.21;82.40;19.24;3.81;300.50
BU02;Valle de Valdelucio;2001-12-29;0830;0.00;-2.39;84.90;81.40;3.97;292.20
