Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-02-25;0030;0.00;0.73;88.10;0.00;0.70;18.56
AV01;Nava de Arévalo;2001-02-25;0100;0.00;1.90;82.60;0.00;1.74;32.53
AV01;Nava de Arévalo;2001-02-25;0130;0.00;2.10;81.00;0.00;1.93;29.40
AV01;Nava de Arévalo;2001-02-25;0200;0.00;1.58;82.00;0.00;2.58;33.60
AV01;Nava de Arévalo;2001-02-25;0230;0.00;0.85;85.70;0.00;1.68;34.20
AV01;Nava de Arévalo;2001-02-25;0300;0.00;1.06;85.70;0.00;1.38;41.89
AV01;Nava de Arévalo;2001-02-25;0330;0.00;1.03;85.20;0.00;1.07;69.45
AV01;Nava de Arévalo;2001-02-25;0400;0.00;0.50;87.30;0.00;0.96;55.18
AV01;Nava de Arévalo;2001-02-25;0430;0.00;0.25;88.60;0.00;0.79;46.99
AV01;Nava de Arévalo;2001-02-25;0500;0.00;0.02;86.00;0.00;0.68;52.88
AV01;Nava de Arévalo;2001-02-25;0530;0.00;-0.64;88.20;0.00;0.40;52.40
AV01;Nava de Arévalo;2001-02-25;0600;0.00;-1.78;89.90;0.00;0.26;47.75
AV01;Nava de Arévalo;2001-02-25;0630;0.00;-2.40;91.00;0.26;0.24;42.94
AV01;Nava de Arévalo;2001-02-25;0700;0.00;-2.39;90.90;11.22;0.14;101.20
AV01;Nava de Arévalo;2001-02-25;0730;0.00;-1.89;89.80;65.78;0.00;0.00
AV01;Nava de Arévalo;2001-02-25;0800;0.00;-0.30;86.70;192.70;0.72;8.69
AV01;Nava de Arévalo;2001-02-25;0830;0.00;0.87;79.60;228.30;2.25;25.23
AV01;Nava de Arévalo;2001-02-25;0900;0.00;1.71;73.50;355.80;2.97;33.51
AV01;Nava de Arévalo;2001-02-25;0930;0.00;2.42;70.10;298.70;3.57;24.12
AV01;Nava de Arévalo;2001-02-25;1000;0.00;3.03;66.43;389.40;3.57;27.94
AV01;Nava de Arévalo;2001-02-25;1030;0.00;3.14;64.89;369.20;4.03;35.94
