Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-11-12;0030;0.00;-5.21;88.60;0.00;1.29;189.70
AV01;Nava de Arévalo;2001-11-12;0100;0.00;-5.10;88.30;0.00;1.02;182.20
AV01;Nava de Arévalo;2001-11-12;0130;0.00;-4.21;88.40;0.00;1.59;174.90
AV01;Nava de Arévalo;2001-11-12;0200;0.00;-3.00;87.10;0.00;1.10;180.80
AV01;Nava de Arévalo;2001-11-12;0230;0.00;-1.90;85.10;0.00;1.31;178.00
AV01;Nava de Arévalo;2001-11-12;0300;0.00;-1.99;84.50;0.00;1.83;180.30
AV01;Nava de Arévalo;2001-11-12;0330;0.00;-1.11;83.10;0.00;1.78;173.20
AV01;Nava de Arévalo;2001-11-12;0400;0.00;-0.70;82.80;0.00;1.26;218.60
AV01;Nava de Arévalo;2001-11-12;0430;0.00;0.21;84.10;0.00;0.28;294.20
AV01;Nava de Arévalo;2001-11-12;0500;0.00;0.57;84.00;0.00;1.81;302.90
AV01;Nava de Arévalo;2001-11-12;0530;0.00;0.79;82.60;0.00;2.00;305.20
AV01;Nava de Arévalo;2001-11-12;0600;0.00;0.92;82.90;0.00;1.07;269.40
AV01;Nava de Arévalo;2001-11-12;0630;0.00;0.90;85.90;0.04;1.42;278.50
AV01;Nava de Arévalo;2001-11-12;0700;0.00;1.03;87.60;4.44;1.48;218.20
AV01;Nava de Arévalo;2001-11-12;0730;0.00;1.21;86.30;15.13;1.87;234.00
AV01;Nava de Arévalo;2001-11-12;0800;0.00;1.61;86.00;19.12;2.01;237.20
AV01;Nava de Arévalo;2001-11-12;0830;0.00;2.13;83.80;34.04;2.03;250.40
AV01;Nava de Arévalo;2001-11-12;0900;0.00;2.83;81.30;55.10;2.33;285.50
AV01;Nava de Arévalo;2001-11-12;0930;0.00;3.23;78.70;89.40;2.64;275.50
AV01;Nava de Arévalo;2001-11-12;1000;0.00;4.08;77.50;151.60;2.98;288.50
AV01;Nava de Arévalo;2001-11-12;1030;0.00;4.68;75.70;187.00;3.44;296.00
AV01;Nava de Arévalo;2001-11-12;1100;0.00;5.43;74.90;170.80;3.27;313.70
AV01;Nava de Arévalo;2001-11-12;1130;0.00;5.61;75.10;142.90;2.60;327.60
AV01;Nava de Arévalo;2001-11-12;1200;0.00;5.72;75.20;101.60;1.94;338.90
AV01;Nava de Arévalo;2001-11-12;1230;0.00;5.92;74.90;97.40;1.93;338.10
AV01;Nava de Arévalo;2001-11-12;1300;0.00;6.50;72.30;102.80;2.75;349.30
AV01;Nava de Arévalo;2001-11-12;1330;0.00;6.76;69.76;91.60;3.00;333.40
AV01;Nava de Arévalo;2001-11-12;1400;0.00;6.81;68.94;69.64;3.40;339.90
AV01;Nava de Arévalo;2001-11-12;1430;0.00;6.94;66.97;60.17;2.63;333.20
AV01;Nava de Arévalo;2001-11-12;1500;0.00;7.14;66.93;63.12;2.11;327.30
AV01;Nava de Arévalo;2001-11-12;1530;0.00;7.61;65.92;48.32;2.66;336.30
AV01;Nava de Arévalo;2001-11-12;1600;0.00;7.58;65.90;23.38;2.74;341.30
AV01;Nava de Arévalo;2001-11-12;1630;0.00;7.24;67.16;20.59;2.05;330.60
AV01;Nava de Arévalo;2001-11-12;1700;0.00;6.87;69.35;2.32;1.43;312.30
AV01;Nava de Arévalo;2001-11-12;1730;0.00;6.51;72.10;0.03;1.38;289.50
AV01;Nava de Arévalo;2001-11-12;1800;0.00;6.20;72.80;0.00;1.38;288.40
AV01;Nava de Arévalo;2001-11-12;1830;0.00;6.16;73.00;0.00;1.25;290.80
AV01;Nava de Arévalo;2001-11-12;1900;0.00;6.11;74.00;0.00;0.52;254.50
AV01;Nava de Arévalo;2001-11-12;1930;0.00;5.74;75.50;0.00;0.32;207.50
AV01;Nava de Arévalo;2001-11-12;2000;0.00;5.54;75.60;0.00;0.32;199.70
AV01;Nava de Arévalo;2001-11-12;2030;0.00;4.87;78.40;0.00;0.59;198.80
AV01;Nava de Arévalo;2001-11-12;2100;0.00;4.48;80.30;0.00;0.41;197.40
AV01;Nava de Arévalo;2001-11-12;2130;0.00;4.79;79.60;0.00;1.10;213.30
AV01;Nava de Arévalo;2001-11-12;2200;0.00;4.94;79.70;0.00;0.75;142.70
AV01;Nava de Arévalo;2001-11-12;2230;0.00;4.80;79.40;0.00;0.96;183.80
AV01;Nava de Arévalo;2001-11-12;2300;0.00;2.93;84.50;0.00;1.36;210.90
AV01;Nava de Arévalo;2001-11-12;2330;0.00;1.24;89.10;0.00;1.05;201.10
AV01;Nava de Arévalo;2001-11-12;2400;0.00;0.22;91.00;0.00;0.67;205.60
BU01;Miranda de Ebro;2001-11-12;0030;0.00;3.61;83.10;0.00;0.48;190.90
BU01;Miranda de Ebro;2001-11-12;0100;0.00;5.82;76.40;0.00;1.05;349.00
BU01;Miranda de Ebro;2001-11-12;0130;0.00;5.08;78.80;0.00;0.54;156.70
BU01;Miranda de Ebro;2001-11-12;0200;0.00;4.71;82.60;0.00;0.45;211.50
BU01;Miranda de Ebro;2001-11-12;0230;0.00;5.29;80.40;0.00;0.55;176.00
BU01;Miranda de Ebro;2001-11-12;0300;0.00;5.07;83.70;0.00;0.50;233.70
BU01;Miranda de Ebro;2001-11-12;0330;0.00;5.85;85.30;0.00;0.59;249.80
BU01;Miranda de Ebro;2001-11-12;0400;0.00;5.72;87.70;0.00;0.86;286.40
BU01;Miranda de Ebro;2001-11-12;0430;0.00;5.94;88.60;0.00;0.84;307.00
BU01;Miranda de Ebro;2001-11-12;0500;0.00;5.96;89.50;0.00;0.71;328.00
BU01;Miranda de Ebro;2001-11-12;0530;0.00;6.32;89.90;0.00;1.21;350.30
BU01;Miranda de Ebro;2001-11-12;0600;0.00;6.32;90.10;0.00;0.83;348.00
BU01;Miranda de Ebro;2001-11-12;0630;0.20;6.09;90.90;0.00;0.16;337.50
BU01;Miranda de Ebro;2001-11-12;0700;0.00;5.73;91.20;1.90;0.30;190.40
BU01;Miranda de Ebro;2001-11-12;0730;0.20;5.53;92.00;8.37;0.51;225.60
BU01;Miranda de Ebro;2001-11-12;0800;0.00;5.62;92.40;26.90;0.95;219.60
BU01;Miranda de Ebro;2001-11-12;0830;0.00;6.10;92.80;36.93;0.91;246.60
BU01;Miranda de Ebro;2001-11-12;0900;0.20;6.65;92.90;32.71;0.49;244.80
BU01;Miranda de Ebro;2001-11-12;0930;0.20;6.60;92.90;39.37;0.60;207.80
BU01;Miranda de Ebro;2001-11-12;1000;0.40;6.69;93.00;41.03;0.36;191.70
BU01;Miranda de Ebro;2001-11-12;1030;0.60;6.89;93.10;35.44;0.90;98.30
BU01;Miranda de Ebro;2001-11-12;1100;1.20;6.51;93.10;48.67;0.81;49.99
BU01;Miranda de Ebro;2001-11-12;1130;0.00;6.85;93.40;51.45;0.48;54.86
BU01;Miranda de Ebro;2001-11-12;1200;0.00;7.39;93.70;214.60;1.49;225.60
BU01;Miranda de Ebro;2001-11-12;1230;0.00;8.84;90.00;148.50;1.60;302.40
BU01;Miranda de Ebro;2001-11-12;1300;0.00;8.86;85.00;112.10;1.26;318.10
BU01;Miranda de Ebro;2001-11-12;1330;0.00;9.19;83.20;95.00;1.23;309.80
BU01;Miranda de Ebro;2001-11-12;1400;0.00;9.03;84.70;69.29;1.35;315.40
