Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-29;0030;0.00;13.23;50.37;0.00;0.87;178.20
AV01;Nava de Arévalo;2001-06-29;0100;0.00;13.26;49.01;0.00;1.35;156.00
AV01;Nava de Arévalo;2001-06-29;0130;0.00;12.92;49.86;0.00;1.56;153.70
AV01;Nava de Arévalo;2001-06-29;0200;0.00;12.39;52.26;0.00;1.31;154.80
AV01;Nava de Arévalo;2001-06-29;0230;0.00;11.95;54.60;0.00;1.10;152.30
AV01;Nava de Arévalo;2001-06-29;0300;0.00;11.75;54.64;0.00;1.03;144.30
AV01;Nava de Arévalo;2001-06-29;0330;0.00;12.42;50.43;0.00;1.41;135.90
AV01;Nava de Arévalo;2001-06-29;0400;0.00;12.30;52.08;0.00;1.37;161.20
AV01;Nava de Arévalo;2001-06-29;0430;0.00;11.02;57.08;1.53;0.86;242.00
AV01;Nava de Arévalo;2001-06-29;0500;0.00;9.06;68.85;18.03;0.81;165.60
AV01;Nava de Arévalo;2001-06-29;0530;0.00;11.29;59.65;82.80;0.84;151.20
AV01;Nava de Arévalo;2001-06-29;0600;0.00;13.97;50.10;168.10;1.08;156.60
AV01;Nava de Arévalo;2001-06-29;0630;0.00;17.16;42.61;264.30;0.58;149.80
AV01;Nava de Arévalo;2001-06-29;0700;0.00;20.53;34.11;361.40;0.22;135.00
AV01;Nava de Arévalo;2001-06-29;0730;0.00;22.74;29.19;458.60;0.51;85.80
AV01;Nava de Arévalo;2001-06-29;0800;0.00;23.90;26.51;551.20;0.90;116.20
AV01;Nava de Arévalo;2001-06-29;0830;0.00;24.92;25.51;638.20;1.95;116.80
AV01;Nava de Arévalo;2001-06-29;0900;0.00;27.19;21.72;721.00;1.22;116.10
AV01;Nava de Arévalo;2001-06-29;0930;0.00;28.42;19.67;798.00;1.24;102.60
AV01;Nava de Arévalo;2001-06-29;1000;0.00;28.52;18.25;856.00;1.48;49.90
