Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-04-05;0030;0.00;9.70;92.70;0.00;2.31;230.40
AV01;Nava de Arévalo;2001-04-05;0100;0.00;9.56;92.40;0.00;2.41;235.50
AV01;Nava de Arévalo;2001-04-05;0130;0.00;9.34;92.00;0.00;1.66;236.30
AV01;Nava de Arévalo;2001-04-05;0200;0.00;9.68;91.70;0.00;1.57;224.40
AV01;Nava de Arévalo;2001-04-05;0230;0.00;9.94;91.00;0.00;2.13;227.60
AV01;Nava de Arévalo;2001-04-05;0300;0.00;9.87;90.80;0.00;1.19;215.30
AV01;Nava de Arévalo;2001-04-05;0330;0.00;9.74;90.00;0.00;2.92;251.00
AV01;Nava de Arévalo;2001-04-05;0400;0.00;9.58;88.50;0.00;3.34;259.60
AV01;Nava de Arévalo;2001-04-05;0430;0.00;9.38;89.50;0.00;2.62;251.40
AV01;Nava de Arévalo;2001-04-05;0500;0.00;9.25;92.00;0.00;1.99;228.90
AV01;Nava de Arévalo;2001-04-05;0530;0.00;9.52;91.90;0.38;2.06;229.70
AV01;Nava de Arévalo;2001-04-05;0600;0.00;9.54;91.90;5.59;1.91;228.40
AV01;Nava de Arévalo;2001-04-05;0630;0.00;9.65;92.20;25.41;2.11;223.30
AV01;Nava de Arévalo;2001-04-05;0700;0.00;10.03;90.50;84.80;2.64;223.90
AV01;Nava de Arévalo;2001-04-05;0730;0.00;10.30;87.90;92.70;2.92;233.10
AV01;Nava de Arévalo;2001-04-05;0800;0.00;10.63;85.80;138.60;3.91;244.20
AV01;Nava de Arévalo;2001-04-05;0830;0.00;10.83;82.50;163.70;3.96;246.60
AV01;Nava de Arévalo;2001-04-05;0900;0.00;11.07;77.60;218.80;4.78;260.90
AV01;Nava de Arévalo;2001-04-05;0930;0.00;11.30;74.00;212.00;4.70;260.50
AV01;Nava de Arévalo;2001-04-05;1000;0.00;11.45;74.20;279.10;4.19;257.00
AV01;Nava de Arévalo;2001-04-05;1030;0.00;12.45;71.40;408.80;3.95;248.00
AV01;Nava de Arévalo;2001-04-05;1100;0.00;12.78;69.24;360.00;4.17;254.30
AV01;Nava de Arévalo;2001-04-05;1130;0.00;12.74;69.92;340.60;4.10;258.20
AV01;Nava de Arévalo;2001-04-05;1200;0.00;12.69;70.40;337.10;3.79;263.90
AV01;Nava de Arévalo;2001-04-05;1230;0.00;13.11;69.98;398.00;3.62;259.60
AV01;Nava de Arévalo;2001-04-05;1300;0.00;13.07;69.76;332.90;3.01;243.90
