Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-13;0030;0.00;11.61;75.40;0.00;1.61;215.50
AV01;Nava de Arévalo;2001-06-13;0100;0.00;11.66;71.60;0.00;2.10;200.70
AV01;Nava de Arévalo;2001-06-13;0130;0.00;11.48;70.70;0.00;1.79;187.50
AV01;Nava de Arévalo;2001-06-13;0200;0.00;11.70;67.23;0.00;1.80;213.10
AV01;Nava de Arévalo;2001-06-13;0230;0.00;10.85;69.89;0.00;1.81;218.10
AV01;Nava de Arévalo;2001-06-13;0300;0.00;10.38;71.00;0.00;1.53;184.40
AV01;Nava de Arévalo;2001-06-13;0330;0.00;10.01;72.30;0.00;1.58;204.70
AV01;Nava de Arévalo;2001-06-13;0400;0.00;9.65;73.50;0.00;1.43;179.50
AV01;Nava de Arévalo;2001-06-13;0430;0.00;9.42;73.30;1.74;1.11;162.40
AV01;Nava de Arévalo;2001-06-13;0500;0.00;8.88;75.50;22.36;0.58;175.80
AV01;Nava de Arévalo;2001-06-13;0530;0.00;9.52;75.10;91.90;0.91;195.60
AV01;Nava de Arévalo;2001-06-13;0600;0.00;12.12;63.08;178.90;0.89;217.40
AV01;Nava de Arévalo;2001-06-13;0630;0.00;13.81;55.15;274.10;1.57;234.20
AV01;Nava de Arévalo;2001-06-13;0700;0.00;16.00;42.24;371.30;2.54;260.60
AV01;Nava de Arévalo;2001-06-13;0730;0.00;16.86;43.15;466.30;1.99;263.60
AV01;Nava de Arévalo;2001-06-13;0800;0.00;17.57;42.12;559.10;1.31;256.80
AV01;Nava de Arévalo;2001-06-13;0830;0.00;18.90;39.17;647.10;1.20;283.50
AV01;Nava de Arévalo;2001-06-13;0900;0.00;19.72;37.82;727.00;1.62;298.40
AV01;Nava de Arévalo;2001-06-13;0930;0.00;20.45;36.24;797.00;1.27;283.90
AV01;Nava de Arévalo;2001-06-13;1000;0.00;21.63;33.04;858.00;1.42;344.20
AV01;Nava de Arévalo;2001-06-13;1030;0.00;22.71;31.60;907.00;1.33;84.60
AV01;Nava de Arévalo;2001-06-13;1100;0.00;23.76;29.64;944.00;1.17;223.70
AV01;Nava de Arévalo;2001-06-13;1130;0.00;24.44;27.18;970.00;2.04;243.90
AV01;Nava de Arévalo;2001-06-13;1200;0.00;24.68;26.23;980.00;2.19;224.30
AV01;Nava de Arévalo;2001-06-13;1230;0.00;25.27;25.81;979.00;2.87;244.60
AV01;Nava de Arévalo;2001-06-13;1300;0.00;25.82;25.13;965.00;2.83;237.30
AV01;Nava de Arévalo;2001-06-13;1330;0.00;26.46;24.31;940.00;3.32;236.70
AV01;Nava de Arévalo;2001-06-13;1400;0.00;26.75;23.53;903.00;3.54;250.30
AV01;Nava de Arévalo;2001-06-13;1430;0.00;27.12;21.94;850.00;3.51;254.50
AV01;Nava de Arévalo;2001-06-13;1500;0.00;27.26;21.92;785.00;3.73;262.10
AV01;Nava de Arévalo;2001-06-13;1530;0.00;27.15;23.47;715.00;3.31;244.20
AV01;Nava de Arévalo;2001-06-13;1600;0.00;27.30;21.43;637.10;4.07;264.40
AV01;Nava de Arévalo;2001-06-13;1630;0.00;27.10;20.95;550.70;4.14;251.10
AV01;Nava de Arévalo;2001-06-13;1700;0.00;27.14;19.59;460.30;4.40;258.60
AV01;Nava de Arévalo;2001-06-13;1730;0.00;26.56;19.07;363.30;4.69;263.30
AV01;Nava de Arévalo;2001-06-13;1800;0.00;26.08;20.08;266.20;4.03;251.40
AV01;Nava de Arévalo;2001-06-13;1830;0.00;25.50;22.70;170.80;3.69;259.10
AV01;Nava de Arévalo;2001-06-13;1900;0.00;24.38;24.08;85.70;2.70;258.50
AV01;Nava de Arévalo;2001-06-13;1930;0.00;21.72;31.77;20.56;1.50;255.10
AV01;Nava de Arévalo;2001-06-13;2000;0.00;18.26;46.19;1.98;1.47;252.50
AV01;Nava de Arévalo;2001-06-13;2030;0.00;16.35;53.81;0.00;1.44;241.80
AV01;Nava de Arévalo;2001-06-13;2100;0.00;15.98;52.49;0.00;1.18;221.40
AV01;Nava de Arévalo;2001-06-13;2130;0.00;15.52;52.71;0.00;1.63;202.40
AV01;Nava de Arévalo;2001-06-13;2200;0.00;14.63;58.85;0.00;1.51;192.70
AV01;Nava de Arévalo;2001-06-13;2230;0.00;14.12;61.32;0.00;1.48;171.10
AV01;Nava de Arévalo;2001-06-13;2300;0.00;13.67;60.61;0.00;1.55;184.40
AV01;Nava de Arévalo;2001-06-13;2330;0.00;13.54;63.59;0.00;1.71;191.10
AV01;Nava de Arévalo;2001-06-13;2400;0.00;13.15;70.20;0.00;1.32;176.90
BU01;Miranda de Ebro;2001-06-13;0030;0.00;11.92;72.40;0.00;0.46;205.20
BU01;Miranda de Ebro;2001-06-13;0100;0.00;10.79;76.70;0.00;0.75;222.30
BU01;Miranda de Ebro;2001-06-13;0130;0.00;10.57;75.90;0.00;0.46;233.50
BU01;Miranda de Ebro;2001-06-13;0200;0.00;9.90;78.40;0.00;0.28;291.20
BU01;Miranda de Ebro;2001-06-13;0230;0.00;9.09;79.40;0.00;0.15;273.40
BU01;Miranda de Ebro;2001-06-13;0300;0.00;8.45;81.60;0.00;0.56;231.40
BU01;Miranda de Ebro;2001-06-13;0330;0.00;7.65;82.70;0.00;0.65;217.70
BU01;Miranda de Ebro;2001-06-13;0400;0.00;6.96;84.30;0.07;0.53;224.30
BU01;Miranda de Ebro;2001-06-13;0430;0.00;7.06;82.80;3.95;0.53;248.60
BU01;Miranda de Ebro;2001-06-13;0500;0.00;6.87;82.10;21.47;0.75;225.10
BU01;Miranda de Ebro;2001-06-13;0530;0.00;7.35;82.10;64.43;0.26;218.70
BU01;Miranda de Ebro;2001-06-13;0600;0.00;8.97;79.50;151.60;0.50;222.50
BU01;Miranda de Ebro;2001-06-13;0630;0.00;11.68;69.26;279.70;0.18;275.10
BU01;Miranda de Ebro;2001-06-13;0700;0.00;13.89;60.33;332.20;0.47;248.50
BU01;Miranda de Ebro;2001-06-13;0730;0.00;15.21;59.07;326.40;0.36;18.52
BU01;Miranda de Ebro;2001-06-13;0800;0.00;16.70;58.54;530.30;0.59;125.40
BU01;Miranda de Ebro;2001-06-13;0830;0.00;18.83;54.80;617.50;0.64;39.87
BU01;Miranda de Ebro;2001-06-13;0900;0.00;18.83;54.53;499.60;0.92;162.30
BU01;Miranda de Ebro;2001-06-13;0930;0.00;20.70;44.55;736.00;1.07;104.90
BU01;Miranda de Ebro;2001-06-13;1000;0.00;21.83;41.10;732.00;1.22;7.20
BU01;Miranda de Ebro;2001-06-13;1030;0.00;23.05;33.15;782.00;1.79;54.71
BU01;Miranda de Ebro;2001-06-13;1100;0.00;23.74;31.69;923.00;1.83;27.43
BU01;Miranda de Ebro;2001-06-13;1130;0.00;24.50;28.72;1011.00;2.10;55.17
BU01;Miranda de Ebro;2001-06-13;1200;0.00;24.95;29.13;974.00;1.67;18.98
BU01;Miranda de Ebro;2001-06-13;1230;0.00;25.59;28.50;980.00;1.79;48.00
BU01;Miranda de Ebro;2001-06-13;1300;0.00;26.48;28.52;973.00;2.21;34.73
BU01;Miranda de Ebro;2001-06-13;1330;0.00;26.97;27.99;931.00;1.93;29.38
BU01;Miranda de Ebro;2001-06-13;1400;0.00;27.08;28.98;903.00;2.85;46.64
BU01;Miranda de Ebro;2001-06-13;1430;0.00;26.98;33.64;844.00;3.87;21.98
BU01;Miranda de Ebro;2001-06-13;1500;0.00;26.03;39.44;745.00;3.95;13.81
BU01;Miranda de Ebro;2001-06-13;1530;0.00;25.53;40.71;670.40;3.77;14.98
BU01;Miranda de Ebro;2001-06-13;1600;0.00;24.78;43.28;595.70;3.66;17.29
BU01;Miranda de Ebro;2001-06-13;1630;0.00;24.37;44.67;510.40;3.47;15.58
BU01;Miranda de Ebro;2001-06-13;1700;0.00;23.66;46.04;436.40;3.58;18.69
BU01;Miranda de Ebro;2001-06-13;1730;0.00;22.16;50.54;282.00;3.55;30.37
BU01;Miranda de Ebro;2001-06-13;1800;0.00;20.69;55.34;265.40;3.13;32.18
BU01;Miranda de Ebro;2001-06-13;1830;0.00;19.71;58.18;170.50;3.20;29.95
BU01;Miranda de Ebro;2001-06-13;1900;0.00;18.04;63.93;59.68;3.00;27.44
BU01;Miranda de Ebro;2001-06-13;1930;0.00;16.75;68.32;13.70;2.66;24.00
BU01;Miranda de Ebro;2001-06-13;2000;0.00;15.82;72.30;1.74;1.97;20.14
BU01;Miranda de Ebro;2001-06-13;2030;0.00;15.47;73.10;0.00;1.63;11.20
BU01;Miranda de Ebro;2001-06-13;2100;0.00;15.27;74.00;0.00;0.82;47.49
BU01;Miranda de Ebro;2001-06-13;2130;0.00;14.83;75.70;0.00;0.36;51.20
BU01;Miranda de Ebro;2001-06-13;2200;0.00;14.00;77.90;0.00;0.00;11.24
BU01;Miranda de Ebro;2001-06-13;2230;0.00;13.89;78.00;0.00;0.08;7.76
BU01;Miranda de Ebro;2001-06-13;2300;0.00;13.33;77.90;0.00;0.42;215.10
BU01;Miranda de Ebro;2001-06-13;2330;0.00;12.38;80.50;0.00;0.67;223.60
BU01;Miranda de Ebro;2001-06-13;2400;0.00;12.92;81.10;0.00;0.73;233.70
BU03;Lerma;2001-06-13;0030;0.00;11.08;78.00;0.00;0.17;101.80
BU03;Lerma;2001-06-13;0100;0.00;10.95;77.00;0.00;0.45;112.30
BU03;Lerma;2001-06-13;0130;0.00;10.94;73.30;0.00;0.37;171.50
BU03;Lerma;2001-06-13;0200;0.00;9.74;74.60;0.00;0.42;325.60
BU03;Lerma;2001-06-13;0230;0.00;9.34;79.20;0.00;0.10;20.31
BU03;Lerma;2001-06-13;0300;0.00;8.77;84.50;0.00;0.08;105.30
BU03;Lerma;2001-06-13;0330;0.00;8.21;86.10;0.00;0.00;0.00
BU03;Lerma;2001-06-13;0400;0.00;7.63;87.90;0.00;0.00;0.00
BU03;Lerma;2001-06-13;0430;0.00;7.50;88.80;2.17;0.00;0.00
BU03;Lerma;2001-06-13;0500;0.00;7.57;88.70;18.22;0.00;0.00
BU03;Lerma;2001-06-13;0530;0.00;8.29;84.30;85.10;0.00;0.00
BU03;Lerma;2001-06-13;0600;0.00;10.47;77.10;213.10;0.43;127.40
BU03;Lerma;2001-06-13;0630;0.00;12.47;67.70;295.10;0.88;125.00
BU03;Lerma;2001-06-13;0700;0.00;14.24;60.76;411.40;0.80;125.80
BU03;Lerma;2001-06-13;0730;0.00;16.50;51.17;420.50;0.27;146.90
BU03;Lerma;2001-06-13;0800;0.00;17.65;47.35;555.90;0.56;106.40
BU03;Lerma;2001-06-13;0830;0.00;19.31;43.05;602.00;0.45;189.90
BU03;Lerma;2001-06-13;0900;0.00;20.84;36.98;798.00;1.33;264.20
BU03;Lerma;2001-06-13;0930;0.00;21.74;33.78;790.00;1.68;263.00
BU03;Lerma;2001-06-13;1000;0.00;22.51;33.06;849.00;1.83;281.00
BU03;Lerma;2001-06-13;1030;0.00;22.76;33.19;915.00;1.82;282.10
BU03;Lerma;2001-06-13;1100;0.00;23.64;31.59;962.00;2.15;244.20
BU03;Lerma;2001-06-13;1130;0.00;24.24;30.07;973.00;2.63;259.20
BU03;Lerma;2001-06-13;1200;0.00;24.66;29.60;988.00;2.19;254.90
BU03;Lerma;2001-06-13;1230;0.00;25.06;27.40;984.00;2.40;224.60
BU03;Lerma;2001-06-13;1300;0.00;25.28;27.53;930.00;2.61;271.10
BU03;Lerma;2001-06-13;1330;0.00;25.84;25.34;927.00;3.23;268.10
BU03;Lerma;2001-06-13;1400;0.00;26.32;25.33;878.00;3.43;280.20
BU03;Lerma;2001-06-13;1430;0.00;26.61;22.79;820.00;3.46;278.10
BU03;Lerma;2001-06-13;1500;0.00;26.52;22.88;750.00;2.76;255.10
BU03;Lerma;2001-06-13;1530;0.00;26.43;22.58;670.40;1.89;266.40
BU03;Lerma;2001-06-13;1600;0.00;26.54;23.06;584.20;2.11;246.30
BU03;Lerma;2001-06-13;1630;0.00;26.68;21.92;501.20;2.75;261.90
BU03;Lerma;2001-06-13;1700;0.00;26.37;21.73;412.90;2.38;248.60
BU03;Lerma;2001-06-13;1730;0.00;26.41;21.25;313.50;2.64;260.40
BU03;Lerma;2001-06-13;1800;0.00;25.74;23.02;218.20;2.04;250.50
BU03;Lerma;2001-06-13;1830;0.00;25.21;24.81;134.00;1.90;261.30
BU03;Lerma;2001-06-13;1900;0.00;24.63;25.14;58.81;1.57;293.80
