Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-01-02;0100;0.00;5.95;79.60;0.00;6.70;193.10
AV01;Nava de Arévalo;2001-01-02;0200;1.20;5.22;86.70;0.00;6.93;208.00
AV01;Nava de Arévalo;2001-01-02;0300;0.00;4.57;87.00;0.00;4.62;177.60
AV01;Nava de Arévalo;2001-01-02;0400;0.00;4.80;87.80;0.00;4.28;184.90
AV01;Nava de Arévalo;2001-01-02;0500;0.00;5.41;86.70;0.00;5.15;209.70
AV01;Nava de Arévalo;2001-01-02;0600;0.00;5.15;87.30;0.00;5.02;202.80
AV01;Nava de Arévalo;2001-01-02;0700;0.00;5.19;85.90;0.00;6.18;209.60
AV01;Nava de Arévalo;2001-01-02;0800;0.00;5.18;83.20;1.58;5.82;210.30
AV01;Nava de Arévalo;2001-01-02;0900;0.00;5.48;83.90;45.97;6.24;223.90
AV01;Nava de Arévalo;2001-01-02;1000;0.00;5.72;83.30;133.40;5.83;229.30
AV01;Nava de Arévalo;2001-01-02;1100;0.00;6.26;79.90;251.70;8.34;228.60
AV01;Nava de Arévalo;2001-01-02;1200;0.00;6.90;78.40;365.80;8.20;224.90
AV01;Nava de Arévalo;2001-01-02;1300;0.00;7.41;75.00;298.90;9.26;231.80
AV01;Nava de Arévalo;2001-01-02;1400;0.00;6.74;79.40;202.90;8.33;242.20
AV01;Nava de Arévalo;2001-01-02;1500;0.00;6.94;73.20;179.10;8.07;243.30
AV01;Nava de Arévalo;2001-01-02;1600;0.20;6.25;80.40;69.74;7.10;237.00
AV01;Nava de Arévalo;2001-01-02;1700;0.00;5.37;83.90;21.89;5.88;242.00
AV01;Nava de Arévalo;2001-01-02;1800;0.00;5.02;83.60;0.72;5.83;226.60
AV01;Nava de Arévalo;2001-01-02;1900;0.00;5.02;82.30;0.00;4.72;214.00
AV01;Nava de Arévalo;2001-01-02;2000;0.00;4.92;83.20;0.00;4.09;218.40
AV01;Nava de Arévalo;2001-01-02;2100;0.00;4.13;87.80;0.00;2.73;204.70
AV01;Nava de Arévalo;2001-01-02;2200;0.00;4.44;87.70;0.00;3.04;210.10
AV01;Nava de Arévalo;2001-01-02;2300;0.00;4.72;86.70;0.00;3.95;209.60
AV01;Nava de Arévalo;2001-01-02;2400;0.00;4.73;86.50;0.00;2.80;207.10
BU01;Miranda de Ebro;2001-01-02;0100;0.00;9.19;72.30;0.00;8.26;206.70
BU01;Miranda de Ebro;2001-01-02;0200;0.00;9.17;70.40;0.00;7.86;208.60
BU01;Miranda de Ebro;2001-01-02;0300;0.00;9.03;70.40;0.00;5.87;205.10
BU01;Miranda de Ebro;2001-01-02;0400;0.00;8.99;69.12;0.00;6.11;212.00
BU01;Miranda de Ebro;2001-01-02;0500;0.00;8.67;68.83;0.00;6.21;222.50
BU01;Miranda de Ebro;2001-01-02;0600;0.00;8.62;67.72;0.00;2.88;239.60
BU01;Miranda de Ebro;2001-01-02;0700;0.00;8.56;69.88;0.00;4.44;220.30
BU01;Miranda de Ebro;2001-01-02;0800;0.00;8.50;69.95;1.95;6.43;212.80
BU01;Miranda de Ebro;2001-01-02;0900;0.00;8.51;72.50;43.28;6.00;217.30
BU01;Miranda de Ebro;2001-01-02;1000;0.00;9.07;72.40;128.10;4.88;225.10
BU01;Miranda de Ebro;2001-01-02;1100;0.00;8.94;69.69;85.60;4.52;238.50
BU01;Miranda de Ebro;2001-01-02;1200;0.00;9.24;67.09;187.00;5.33;231.40
BU01;Miranda de Ebro;2001-01-02;1300;0.00;9.66;65.14;182.80;4.51;234.50
BU01;Miranda de Ebro;2001-01-02;1400;0.00;10.67;60.72;400.10;4.73;240.30
BU01;Miranda de Ebro;2001-01-02;1500;0.00;10.40;61.30;269.10;4.82;250.30
BU01;Miranda de Ebro;2001-01-02;1600;0.60;9.22;68.89;122.00;3.07;260.50
BU01;Miranda de Ebro;2001-01-02;1700;0.00;8.87;66.03;18.82;3.13;246.30
BU01;Miranda de Ebro;2001-01-02;1800;0.00;8.04;71.40;0.13;2.68;224.80
BU01;Miranda de Ebro;2001-01-02;1900;0.00;8.46;67.75;0.00;3.67;250.90
BU01;Miranda de Ebro;2001-01-02;2000;0.00;8.45;67.07;0.00;3.45;254.20
BU01;Miranda de Ebro;2001-01-02;2100;0.00;8.28;69.85;0.00;4.24;247.90
BU01;Miranda de Ebro;2001-01-02;2200;0.00;8.24;69.60;0.00;4.48;245.20
BU01;Miranda de Ebro;2001-01-02;2300;0.00;7.91;70.30;0.00;5.15;245.20
BU01;Miranda de Ebro;2001-01-02;2400;0.00;7.64;71.40;0.00;3.84;246.30
BU03;Lerma;2001-01-02;0100;0.00;6.16;86.40;0.00;3.64;191.90
BU03;Lerma;2001-01-02;0200;0.00;5.92;84.60;0.00;2.64;195.80
BU03;Lerma;2001-01-02;0300;0.00;5.83;82.90;0.00;4.08;199.70
BU03;Lerma;2001-01-02;0400;0.00;5.46;81.00;0.00;4.51;210.80
BU03;Lerma;2001-01-02;0500;0.00;5.28;83.20;0.00;3.59;202.50
BU03;Lerma;2001-01-02;0600;0.00;5.24;82.30;0.00;3.28;199.40
BU03;Lerma;2001-01-02;0700;0.00;5.23;83.00;0.00;3.66;198.00
BU03;Lerma;2001-01-02;0800;0.00;5.27;84.40;2.10;3.57;193.10
BU03;Lerma;2001-01-02;0900;0.00;5.54;84.00;41.08;4.14;204.60
BU03;Lerma;2001-01-02;1000;0.00;5.80;82.00;146.30;4.44;221.80
BU03;Lerma;2001-01-02;1100;0.00;6.22;77.60;145.30;4.67;229.00
BU03;Lerma;2001-01-02;1200;0.00;6.75;76.60;299.60;4.84;224.60
BU03;Lerma;2001-01-02;1300;0.00;7.74;69.02;412.50;5.59;227.60
BU03;Lerma;2001-01-02;1400;0.00;7.32;69.68;215.20;5.06;231.70
BU03;Lerma;2001-01-02;1500;0.40;7.01;73.30;182.30;4.42;232.00
BU03;Lerma;2001-01-02;1600;0.00;6.09;81.10;78.50;4.17;229.10
BU03;Lerma;2001-01-02;1700;0.00;5.71;79.50;14.14;3.48;221.20
BU03;Lerma;2001-01-02;1800;0.00;5.36;79.70;0.21;2.75;215.90
BU03;Lerma;2001-01-02;1900;0.00;5.04;84.10;0.00;2.98;208.50
BU03;Lerma;2001-01-02;2000;0.00;5.08;83.10;0.00;3.17;213.60
BU03;Lerma;2001-01-02;2100;0.00;4.74;84.80;0.00;2.99;213.50
BU03;Lerma;2001-01-02;2200;0.00;4.46;86.60;0.00;2.77;209.20
BU03;Lerma;2001-01-02;2300;0.00;4.33;87.30;0.00;2.68;210.70
BU03;Lerma;2001-01-02;2400;0.00;4.49;86.20;0.00;2.80;215.90
BU04;Tardajos;2001-01-02;0100;0.00;5.88;87.40;0.00;3.85;233.70
BU04;Tardajos;2001-01-02;0200;0.00;5.87;87.50;0.00;4.53;225.60
BU04;Tardajos;2001-01-02;0300;0.00;5.92;84.60;0.00;5.51;230.10
BU04;Tardajos;2001-01-02;0400;0.20;5.39;85.80;0.00;7.62;242.20
BU04;Tardajos;2001-01-02;0500;0.00;5.12;85.50;0.00;5.68;241.90
BU04;Tardajos;2001-01-02;0600;0.00;5.11;86.60;0.00;5.16;237.40
BU04;Tardajos;2001-01-02;0700;0.00;5.21;84.90;0.00;5.94;239.10
BU04;Tardajos;2001-01-02;0800;0.00;5.04;87.40;0.71;5.93;236.40
BU04;Tardajos;2001-01-02;0900;0.00;5.22;87.50;19.75;6.32;241.30
BU04;Tardajos;2001-01-02;1000;0.00;5.33;85.10;98.70;7.45;246.90
BU04;Tardajos;2001-01-02;1100;0.00;5.68;82.10;147.40;8.12;252.60
BU04;Tardajos;2001-01-02;1200;0.00;6.44;79.50;315.00;8.43;248.40
BU04;Tardajos;2001-01-02;1300;0.00;6.49;75.00;190.00;8.74;256.60
BU04;Tardajos;2001-01-02;1400;0.00;6.63;74.40;157.20;8.75;254.90
BU04;Tardajos;2001-01-02;1500;0.00;6.63;76.00;136.70;8.16;253.20
BU04;Tardajos;2001-01-02;1600;0.00;5.76;81.50;121.40;6.81;242.30
BU04;Tardajos;2001-01-02;1700;0.00;5.51;84.20;18.23;6.81;247.00
BU04;Tardajos;2001-01-02;1800;0.00;5.07;83.60;0.15;5.66;246.10
BU04;Tardajos;2001-01-02;1900;0.00;4.81;84.50;0.00;4.20;248.30
BU04;Tardajos;2001-01-02;2000;0.00;4.90;85.30;0.00;5.39;246.30
