Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-03-26;0030;0.00;5.05;86.50;0.00;1.08;132.50
AV01;Nava de Arévalo;2001-03-26;0100;0.00;4.25;88.00;0.00;0.48;137.60
AV01;Nava de Arévalo;2001-03-26;0130;0.00;3.52;90.50;0.00;1.22;138.50
AV01;Nava de Arévalo;2001-03-26;0200;0.00;3.69;90.30;0.00;1.35;136.20
AV01;Nava de Arévalo;2001-03-26;0230;0.00;3.52;90.40;0.00;1.29;132.70
AV01;Nava de Arévalo;2001-03-26;0300;0.00;3.61;90.80;0.00;0.45;184.00
AV01;Nava de Arévalo;2001-03-26;0330;0.00;3.72;91.70;0.00;0.85;193.50
AV01;Nava de Arévalo;2001-03-26;0400;0.00;3.44;91.40;0.00;0.35;176.80
AV01;Nava de Arévalo;2001-03-26;0430;0.00;2.78;91.80;0.00;0.28;279.70
AV01;Nava de Arévalo;2001-03-26;0500;0.00;2.61;92.80;0.00;0.50;123.20
AV01;Nava de Arévalo;2001-03-26;0530;0.00;3.19;92.00;0.00;0.51;125.30
AV01;Nava de Arévalo;2001-03-26;0600;0.00;2.76;92.60;2.59;0.61;9.54
AV01;Nava de Arévalo;2001-03-26;0630;0.00;3.22;93.30;13.63;0.61;53.62
AV01;Nava de Arévalo;2001-03-26;0700;0.40;4.20;93.00;36.07;0.88;131.70
AV01;Nava de Arévalo;2001-03-26;0730;0.20;5.84;89.90;75.30;1.95;135.10
AV01;Nava de Arévalo;2001-03-26;0800;0.00;6.95;87.10;161.90;2.38;117.70
AV01;Nava de Arévalo;2001-03-26;0830;0.20;7.06;85.20;84.80;2.13;119.20
AV01;Nava de Arévalo;2001-03-26;0900;0.40;7.08;86.30;91.60;1.90;127.00
AV01;Nava de Arévalo;2001-03-26;0930;0.40;7.33;86.80;213.80;2.35;127.40
AV01;Nava de Arévalo;2001-03-26;1000;0.20;8.01;84.70;237.30;2.30;130.40
AV01;Nava de Arévalo;2001-03-26;1030;0.00;8.06;82.20;215.30;1.63;131.30
AV01;Nava de Arévalo;2001-03-26;1100;0.00;8.35;83.00;213.30;2.86;257.10
AV01;Nava de Arévalo;2001-03-26;1130;2.00;6.87;91.20;100.10;4.73;269.70
AV01;Nava de Arévalo;2001-03-26;1200;1.00;6.78;92.10;152.40;3.80;277.50
AV01;Nava de Arévalo;2001-03-26;1230;0.20;7.14;89.50;219.80;3.88;275.10
AV01;Nava de Arévalo;2001-03-26;1300;0.20;7.48;86.10;341.40;3.64;279.40
AV01;Nava de Arévalo;2001-03-26;1330;0.00;7.81;83.20;350.50;3.55;283.30
AV01;Nava de Arévalo;2001-03-26;1400;0.00;8.20;80.80;359.30;3.13;281.10
AV01;Nava de Arévalo;2001-03-26;1430;0.00;8.23;79.70;310.80;2.99;278.80
AV01;Nava de Arévalo;2001-03-26;1500;0.00;8.99;76.40;387.20;3.06;274.70
