Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-02-06;0100;0.00;9.53;73.20;0.00;3.79;146.00
AV01;Nava de Arévalo;2001-02-06;0200;0.00;9.30;76.20;0.00;3.67;140.60
AV01;Nava de Arévalo;2001-02-06;0300;0.00;9.83;73.60;0.00;2.42;163.10
AV01;Nava de Arévalo;2001-02-06;1130;0.00;10.45;62.58;481.60;7.97;138.60
AV01;Nava de Arévalo;2001-02-06;1200;0.00;11.71;63.91;295.20;8.43;136.50
AV01;Nava de Arévalo;2001-02-06;1230;0.00;12.26;59.97;436.30;6.21;153.70
AV01;Nava de Arévalo;2001-02-06;1300;0.00;13.27;52.88;462.50;6.76;156.30
AV01;Nava de Arévalo;2001-02-06;1330;0.00;13.07;53.50;624.90;7.67;154.00
AV01;Nava de Arévalo;2001-02-06;1400;0.00;12.60;53.38;502.60;7.96;156.20
AV01;Nava de Arévalo;2001-02-06;1430;0.00;12.75;53.01;511.60;8.64;161.20
AV01;Nava de Arévalo;2001-02-06;1500;0.00;12.35;52.90;435.00;9.26;164.20
AV01;Nava de Arévalo;2001-02-06;1530;0.00;11.70;54.77;201.20;9.81;162.70
AV01;Nava de Arévalo;2001-02-06;1600;0.00;11.44;56.12;261.60;9.20;161.20
AV01;Nava de Arévalo;2001-02-06;1630;0.00;11.19;58.12;89.10;8.77;162.80
AV01;Nava de Arévalo;2001-02-06;1700;0.00;10.57;61.39;15.41;7.03;174.10
AV01;Nava de Arévalo;2001-02-06;1730;0.80;7.93;80.00;1.82;6.53;256.10
AV01;Nava de Arévalo;2001-02-06;1800;1.00;6.28;90.30;0.02;4.05;244.70
AV01;Nava de Arévalo;2001-02-06;1830;0.80;6.24;90.90;0.00;5.23;235.10
AV01;Nava de Arévalo;2001-02-06;1900;1.00;6.47;89.90;0.00;5.62;217.30
AV01;Nava de Arévalo;2001-02-06;1930;0.20;6.43;87.20;0.00;4.60;199.60
AV01;Nava de Arévalo;2001-02-06;2000;0.00;6.45;84.40;0.00;5.48;199.50
AV01;Nava de Arévalo;2001-02-06;2030;0.40;6.48;84.70;0.00;6.31;213.10
AV01;Nava de Arévalo;2001-02-06;2100;0.20;6.44;84.80;0.00;5.42;187.40
AV01;Nava de Arévalo;2001-02-06;2130;0.40;6.37;84.50;0.00;4.02;172.60
AV01;Nava de Arévalo;2001-02-06;2200;0.40;6.17;87.30;0.00;3.25;159.90
AV01;Nava de Arévalo;2001-02-06;2230;0.20;6.19;86.00;0.00;3.53;165.80
AV01;Nava de Arévalo;2001-02-06;2300;0.80;6.21;85.60;0.00;3.53;166.70
AV01;Nava de Arévalo;2001-02-06;2330;0.20;6.35;85.40;0.00;4.09;172.90
AV01;Nava de Arévalo;2001-02-06;2400;0.60;6.55;84.50;0.00;3.29;174.40
