Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-09-15;0030;0.00;8.91;75.50;0.00;0.65;356.00
AV01;Nava de Arévalo;2001-09-15;0100;0.00;7.38;80.40;0.00;0.54;52.11
AV01;Nava de Arévalo;2001-09-15;0130;0.00;8.26;80.20;0.00;0.92;49.33
AV01;Nava de Arévalo;2001-09-15;0200;0.00;8.09;80.60;0.00;1.15;64.72
AV01;Nava de Arévalo;2001-09-15;0230;0.00;8.08;80.80;0.00;1.16;49.18
AV01;Nava de Arévalo;2001-09-15;0300;0.00;7.18;81.90;0.00;0.63;135.70
AV01;Nava de Arévalo;2001-09-15;0330;0.00;5.27;84.50;0.00;0.65;170.80
AV01;Nava de Arévalo;2001-09-15;0400;0.00;4.89;86.50;0.00;0.41;198.30
AV01;Nava de Arévalo;2001-09-15;0430;0.00;3.63;89.00;0.00;0.30;265.70
AV01;Nava de Arévalo;2001-09-15;0500;0.00;4.10;90.10;0.00;0.50;185.10
AV01;Nava de Arévalo;2001-09-15;0530;0.00;3.41;88.80;0.36;0.23;300.60
AV01;Nava de Arévalo;2001-09-15;0600;0.00;4.27;90.30;12.25;0.22;145.90
AV01;Nava de Arévalo;2001-09-15;0630;0.00;5.59;86.70;80.60;0.21;344.00
AV01;Nava de Arévalo;2001-09-15;0700;0.00;7.55;80.00;168.60;0.69;39.32
AV01;Nava de Arévalo;2001-09-15;0730;0.00;9.61;72.40;273.00;1.69;47.46
AV01;Nava de Arévalo;2001-09-15;0800;0.00;11.07;66.89;371.50;1.58;34.52
AV01;Nava de Arévalo;2001-09-15;0830;0.00;12.38;62.92;464.90;1.22;29.57
AV01;Nava de Arévalo;2001-09-15;0900;0.00;14.71;54.82;552.50;1.01;39.31
AV01;Nava de Arévalo;2001-09-15;0930;0.00;16.42;49.73;631.40;1.00;16.33
AV01;Nava de Arévalo;2001-09-15;1000;0.00;17.50;46.14;697.60;1.49;354.00
