Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-04-10;0030;0.00;7.44;78.00;0.00;2.24;274.70
AV01;Nava de Arévalo;2001-04-10;0100;0.00;5.94;82.40;0.00;1.96;263.90
AV01;Nava de Arévalo;2001-04-10;0130;0.00;5.58;83.40;0.00;1.37;253.50
AV01;Nava de Arévalo;2001-04-10;0200;0.00;4.65;86.80;0.00;0.52;181.10
AV01;Nava de Arévalo;2001-04-10;0230;0.00;4.43;86.80;0.00;0.93;205.50
AV01;Nava de Arévalo;2001-04-10;0300;0.00;4.16;88.20;0.00;0.84;233.10
AV01;Nava de Arévalo;2001-04-10;0330;0.00;2.92;90.70;0.00;0.96;273.00
AV01;Nava de Arévalo;2001-04-10;0400;0.00;2.38;92.40;0.00;0.95;245.10
AV01;Nava de Arévalo;2001-04-10;0430;0.00;2.44;93.40;0.00;0.45;212.20
AV01;Nava de Arévalo;2001-04-10;0500;0.00;2.43;92.90;0.00;0.66;188.40
AV01;Nava de Arévalo;2001-04-10;0530;0.00;1.83;93.30;1.57;1.51;156.40
AV01;Nava de Arévalo;2001-04-10;0600;0.00;1.93;94.30;26.75;1.24;152.90
AV01;Nava de Arévalo;2001-04-10;0630;0.00;3.10;93.40;105.90;1.02;151.20
AV01;Nava de Arévalo;2001-04-10;0700;0.00;5.62;89.00;195.70;0.61;160.30
AV01;Nava de Arévalo;2001-04-10;0730;0.00;8.35;79.70;297.50;0.90;111.80
AV01;Nava de Arévalo;2001-04-10;0800;0.00;10.14;71.70;404.50;1.31;69.88
AV01;Nava de Arévalo;2001-04-10;0830;0.00;11.52;67.62;503.50;2.49;45.93
AV01;Nava de Arévalo;2001-04-10;0900;0.00;12.35;64.84;589.60;2.26;47.66
AV01;Nava de Arévalo;2001-04-10;0930;0.00;13.37;60.78;668.40;2.35;26.22
AV01;Nava de Arévalo;2001-04-10;1000;0.00;13.74;59.11;739.00;2.60;13.77
AV01;Nava de Arévalo;2001-04-10;1030;0.00;13.89;58.93;793.00;2.81;354.10
AV01;Nava de Arévalo;2001-04-10;1100;0.00;14.47;57.46;823.00;2.26;342.60
AV01;Nava de Arévalo;2001-04-10;1130;0.00;15.07;56.98;857.00;2.61;328.60
AV01;Nava de Arévalo;2001-04-10;1200;0.00;15.67;53.67;879.00;3.06;345.60
