Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-11-13;0030;0.00;-0.20;91.80;0.00;0.92;235.80
AV01;Nava de Arévalo;2001-11-13;0100;0.00;-0.48;92.10;0.00;1.52;255.10
AV01;Nava de Arévalo;2001-11-13;0130;0.00;-0.31;91.50;0.00;1.38;237.20
AV01;Nava de Arévalo;2001-11-13;0200;0.00;-0.62;92.30;0.00;2.02;213.90
AV01;Nava de Arévalo;2001-11-13;0230;0.00;-0.84;92.90;0.00;2.16;234.60
AV01;Nava de Arévalo;2001-11-13;0300;0.00;-0.44;93.00;0.00;2.14;238.50
AV01;Nava de Arévalo;2001-11-13;0330;0.00;-0.42;93.30;0.00;2.46;236.00
AV01;Nava de Arévalo;2001-11-13;0400;0.00;-0.02;92.90;0.00;2.09;223.60
AV01;Nava de Arévalo;2001-11-13;0430;0.00;-0.42;92.70;0.00;1.56;207.30
AV01;Nava de Arévalo;2001-11-13;0500;0.00;-0.64;93.10;0.00;1.74;195.60
AV01;Nava de Arévalo;2001-11-13;0530;0.00;-1.73;93.80;0.00;1.55;203.60
AV01;Nava de Arévalo;2001-11-13;0600;0.00;-0.74;93.90;0.00;2.36;221.30
AV01;Nava de Arévalo;2001-11-13;0630;0.00;0.75;92.30;0.15;1.99;229.50
AV01;Nava de Arévalo;2001-11-13;0700;0.00;2.04;90.20;5.10;2.08;226.30
AV01;Nava de Arévalo;2001-11-13;0730;0.00;2.76;89.80;22.28;1.41;216.80
AV01;Nava de Arévalo;2001-11-13;0800;0.20;3.95;87.50;59.42;1.91;233.90
AV01;Nava de Arévalo;2001-11-13;0830;0.00;4.89;84.00;101.60;1.65;243.40
AV01;Nava de Arévalo;2001-11-13;0900;0.00;6.82;78.30;173.40;3.63;269.10
AV01;Nava de Arévalo;2001-11-13;0930;0.00;7.38;73.70;252.30;4.63;257.40
AV01;Nava de Arévalo;2001-11-13;1000;0.00;9.15;65.99;433.90;5.34;270.20
AV01;Nava de Arévalo;2001-11-13;1030;0.00;10.10;64.06;483.60;4.87;279.40
AV01;Nava de Arévalo;2001-11-13;1100;0.00;10.65;63.37;509.20;4.30;297.10
AV01;Nava de Arévalo;2001-11-13;1130;0.00;10.82;62.88;405.50;4.22;303.00
AV01;Nava de Arévalo;2001-11-13;1200;0.00;10.78;62.98;419.70;4.80;309.20
AV01;Nava de Arévalo;2001-11-13;1230;0.00;11.31;60.66;307.90;4.73;316.30
AV01;Nava de Arévalo;2001-11-13;1300;0.00;11.73;58.59;331.60;4.11;320.80
AV01;Nava de Arévalo;2001-11-13;1330;0.00;11.85;56.62;385.90;3.60;324.70
AV01;Nava de Arévalo;2001-11-13;1400;0.00;12.04;55.38;149.60;3.49;317.10
AV01;Nava de Arévalo;2001-11-13;1430;0.00;11.69;57.91;74.00;2.92;323.20
AV01;Nava de Arévalo;2001-11-13;1500;0.00;12.04;54.85;85.30;3.78;344.70
AV01;Nava de Arévalo;2001-11-13;1530;0.00;11.95;55.79;40.57;3.07;338.90
AV01;Nava de Arévalo;2001-11-13;1600;0.00;11.40;58.85;33.77;2.24;329.30
AV01;Nava de Arévalo;2001-11-13;1630;0.00;10.55;61.96;15.45;1.84;333.80
AV01;Nava de Arévalo;2001-11-13;1700;0.00;10.08;64.41;1.93;1.71;326.80
AV01;Nava de Arévalo;2001-11-13;1730;0.00;8.51;66.56;0.09;2.44;335.10
AV01;Nava de Arévalo;2001-11-13;1800;0.00;7.45;68.19;0.00;2.68;334.90
AV01;Nava de Arévalo;2001-11-13;1830;0.00;8.01;66.80;0.00;4.03;331.40
AV01;Nava de Arévalo;2001-11-13;1900;0.00;7.93;67.28;0.00;3.43;340.60
AV01;Nava de Arévalo;2001-11-13;1930;0.00;8.30;65.62;0.00;4.88;350.40
AV01;Nava de Arévalo;2001-11-13;2000;0.00;8.36;68.73;0.00;4.84;348.60
AV01;Nava de Arévalo;2001-11-13;2030;0.00;7.62;73.50;0.00;4.57;3.50
AV01;Nava de Arévalo;2001-11-13;2100;0.20;6.11;86.60;0.00;2.36;32.80
AV01;Nava de Arévalo;2001-11-13;2130;0.00;5.53;89.80;0.00;1.48;3.29
AV01;Nava de Arévalo;2001-11-13;2200;0.00;3.80;92.20;0.00;1.13;302.10
AV01;Nava de Arévalo;2001-11-13;2230;0.00;3.33;92.80;0.00;1.36;327.70
AV01;Nava de Arévalo;2001-11-13;2300;0.00;2.47;93.40;0.00;0.63;304.00
AV01;Nava de Arévalo;2001-11-13;2330;0.00;2.70;94.10;0.00;0.78;314.40
AV01;Nava de Arévalo;2001-11-13;2400;0.00;3.63;92.20;0.00;1.55;324.80
BU01;Miranda de Ebro;2001-11-13;0030;0.00;7.16;90.30;0.00;0.30;249.70
BU01;Miranda de Ebro;2001-11-13;0100;0.00;7.50;90.40;0.00;0.25;251.10
BU01;Miranda de Ebro;2001-11-13;0130;0.00;7.49;89.10;0.00;0.33;218.80
BU01;Miranda de Ebro;2001-11-13;0200;0.00;7.46;88.90;0.00;0.64;253.00
BU01;Miranda de Ebro;2001-11-13;0230;0.00;8.17;86.90;0.00;1.64;266.70
BU01;Miranda de Ebro;2001-11-13;0300;0.00;8.46;85.30;0.00;1.55;282.30
BU01;Miranda de Ebro;2001-11-13;0330;0.00;8.28;85.50;0.00;1.51;289.80
BU01;Miranda de Ebro;2001-11-13;0400;0.00;8.75;83.20;0.00;2.52;270.20
BU01;Miranda de Ebro;2001-11-13;0430;0.00;8.59;84.00;0.00;2.05;264.90
BU01;Miranda de Ebro;2001-11-13;0500;0.20;8.74;83.90;0.00;1.74;254.20
BU01;Miranda de Ebro;2001-11-13;0530;0.00;8.56;84.40;0.00;2.19;248.80
BU01;Miranda de Ebro;2001-11-13;0600;0.00;8.61;82.40;0.00;2.22;247.00
BU01;Miranda de Ebro;2001-11-13;0630;0.00;8.61;83.00;0.00;2.22;259.80
BU01;Miranda de Ebro;2001-11-13;0700;0.40;8.41;85.20;0.83;1.64;258.50
BU01;Miranda de Ebro;2001-11-13;0730;0.80;8.29;88.20;8.09;1.00;256.80
BU01;Miranda de Ebro;2001-11-13;0800;0.00;8.16;90.20;31.60;0.60;242.60
BU01;Miranda de Ebro;2001-11-13;0830;0.20;8.77;91.50;43.86;0.55;291.80
BU01;Miranda de Ebro;2001-11-13;0900;0.40;9.37;91.30;37.49;0.65;328.70
BU01;Miranda de Ebro;2001-11-13;0930;0.00;9.64;89.90;111.90;0.83;319.80
BU01;Miranda de Ebro;2001-11-13;1000;0.00;10.51;86.20;118.80;1.85;269.20
BU01;Miranda de Ebro;2001-11-13;1030;0.20;10.67;84.20;125.70;1.52;271.60
