Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-08-25;0030;0.00;23.54;25.09;0.00;1.82;113.20
AV01;Nava de Arévalo;2001-08-25;0100;0.00;22.41;30.42;0.00;0.95;296.30
AV01;Nava de Arévalo;2001-08-25;0130;0.00;21.42;33.10;0.00;0.92;188.90
AV01;Nava de Arévalo;2001-08-25;0200;0.00;20.47;37.17;0.00;1.12;220.70
AV01;Nava de Arévalo;2001-08-25;0230;0.00;21.76;31.59;0.00;1.38;161.40
AV01;Nava de Arévalo;2001-08-25;0300;0.00;22.47;28.82;0.00;1.04;148.00
AV01;Nava de Arévalo;2001-08-25;0330;0.00;22.84;27.90;0.00;1.25;96.00
AV01;Nava de Arévalo;2001-08-25;0400;0.00;20.95;34.94;0.00;1.33;229.30
AV01;Nava de Arévalo;2001-08-25;0430;0.00;21.48;33.62;0.00;1.44;116.40
AV01;Nava de Arévalo;2001-08-25;0500;0.00;24.13;25.05;0.00;2.91;138.40
AV01;Nava de Arévalo;2001-08-25;0530;0.00;25.14;23.21;0.82;3.02;183.80
AV01;Nava de Arévalo;2001-08-25;0600;0.00;24.65;26.49;6.74;4.23;220.10
AV01;Nava de Arévalo;2001-08-25;0630;0.00;24.33;33.20;28.54;4.85;229.10
AV01;Nava de Arévalo;2001-08-25;0700;0.00;23.97;35.31;40.67;3.30;259.50
AV01;Nava de Arévalo;2001-08-25;0730;0.00;23.34;39.95;180.90;2.31;273.40
AV01;Nava de Arévalo;2001-08-25;0800;0.00;25.16;33.23;369.30;2.97;287.80
AV01;Nava de Arévalo;2001-08-25;0830;0.00;25.54;31.94;409.50;2.90;308.90
AV01;Nava de Arévalo;2001-08-25;0900;0.00;26.60;30.37;452.80;1.88;334.50
AV01;Nava de Arévalo;2001-08-25;0930;0.00;27.04;29.38;580.20;1.27;16.11
AV01;Nava de Arévalo;2001-08-25;1000;0.00;28.21;27.56;685.10;2.56;23.00
AV01;Nava de Arévalo;2001-08-25;1030;0.00;27.87;27.74;376.00;2.37;32.28
AV01;Nava de Arévalo;2001-08-25;1100;0.00;27.60;27.80;196.00;1.91;88.20
AV01;Nava de Arévalo;2001-08-25;1130;0.00;27.73;27.68;266.50;0.64;142.30
AV01;Nava de Arévalo;2001-08-25;1200;0.00;28.97;25.78;356.50;0.89;135.90
AV01;Nava de Arévalo;2001-08-25;1230;0.00;28.74;26.15;229.40;0.97;206.60
AV01;Nava de Arévalo;2001-08-25;1300;0.00;28.66;27.03;334.50;1.39;237.10
AV01;Nava de Arévalo;2001-08-25;1330;0.00;28.16;28.70;199.50;2.63;238.40
AV01;Nava de Arévalo;2001-08-25;1400;0.00;27.74;28.94;147.40;2.66;238.20
AV01;Nava de Arévalo;2001-08-25;1430;0.00;27.75;29.41;167.40;2.55;244.10
AV01;Nava de Arévalo;2001-08-25;1500;0.00;27.54;30.47;148.40;2.12;232.90
AV01;Nava de Arévalo;2001-08-25;1530;0.00;27.07;31.88;104.60;2.40;240.20
AV01;Nava de Arévalo;2001-08-25;1600;0.00;25.65;40.47;80.80;1.76;239.20
AV01;Nava de Arévalo;2001-08-25;1630;0.00;25.25;40.72;24.07;0.79;218.70
AV01;Nava de Arévalo;2001-08-25;1700;0.00;24.57;43.79;17.40;0.30;334.60
AV01;Nava de Arévalo;2001-08-25;1730;0.00;24.22;40.08;14.48;1.26;290.90
AV01;Nava de Arévalo;2001-08-25;1800;0.00;23.90;41.18;39.85;1.72;308.00
AV01;Nava de Arévalo;2001-08-25;1830;0.00;23.08;46.97;18.29;0.99;297.30
AV01;Nava de Arévalo;2001-08-25;1900;0.00;22.04;51.38;1.71;0.69;282.70
AV01;Nava de Arévalo;2001-08-25;1930;0.00;21.51;52.69;0.00;0.25;36.90
AV01;Nava de Arévalo;2001-08-25;2000;0.00;21.13;54.63;0.00;0.54;11.65
