Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-08-21;0030;0.00;14.60;58.79;0.00;0.79;158.00
AV01;Nava de Arévalo;2001-08-21;0100;0.00;13.74;62.37;0.00;1.05;155.70
AV01;Nava de Arévalo;2001-08-21;0130;0.00;14.61;59.31;0.00;1.59;159.90
AV01;Nava de Arévalo;2001-08-21;0200;0.00;14.68;59.27;0.00;1.59;150.70
AV01;Nava de Arévalo;2001-08-21;0230;0.00;14.45;59.68;0.00;1.47;159.30
AV01;Nava de Arévalo;2001-08-21;0300;0.00;13.97;60.64;0.00;1.29;167.70
AV01;Nava de Arévalo;2001-08-21;0330;0.00;14.16;59.21;0.00;1.00;182.60
AV01;Nava de Arévalo;2001-08-21;0400;0.00;13.36;61.78;0.00;1.76;164.90
AV01;Nava de Arévalo;2001-08-21;0430;0.00;13.50;60.77;0.00;1.45;151.00
AV01;Nava de Arévalo;2001-08-21;0500;0.00;13.23;62.05;0.13;2.07;160.10
AV01;Nava de Arévalo;2001-08-21;0530;0.00;12.94;62.06;6.85;1.78;153.40
AV01;Nava de Arévalo;2001-08-21;0600;0.00;13.64;61.07;57.96;2.12;161.50
AV01;Nava de Arévalo;2001-08-21;0630;0.00;15.41;56.10;145.60;1.69;159.70
AV01;Nava de Arévalo;2001-08-21;0700;0.00;18.28;48.38;243.40;1.45;145.80
AV01;Nava de Arévalo;2001-08-21;0730;0.00;21.03;43.39;341.30;1.58;141.30
AV01;Nava de Arévalo;2001-08-21;0800;0.00;23.65;37.54;436.70;1.40;133.20
AV01;Nava de Arévalo;2001-08-21;0830;0.00;26.17;34.84;528.90;2.01;205.80
AV01;Nava de Arévalo;2001-08-21;0900;0.00;27.05;35.42;614.20;1.92;241.00
AV01;Nava de Arévalo;2001-08-21;0930;0.00;28.28;33.78;691.60;3.15;247.90
AV01;Nava de Arévalo;2001-08-21;1000;0.00;28.70;31.40;759.00;3.65;248.60
AV01;Nava de Arévalo;2001-08-21;1030;0.00;29.14;30.18;813.00;3.20;239.60
AV01;Nava de Arévalo;2001-08-21;1100;0.00;29.81;29.24;855.00;3.24;261.70
AV01;Nava de Arévalo;2001-08-21;1130;0.00;30.65;27.47;883.00;3.16;251.10
AV01;Nava de Arévalo;2001-08-21;1200;0.00;30.76;26.88;897.00;3.17;251.80
AV01;Nava de Arévalo;2001-08-21;1230;0.00;31.18;26.54;895.00;2.93;241.00
AV01;Nava de Arévalo;2001-08-21;1300;0.00;31.69;24.75;886.00;2.48;269.90
AV01;Nava de Arévalo;2001-08-21;1330;0.00;32.13;24.16;855.00;3.36;260.70
AV01;Nava de Arévalo;2001-08-21;1400;0.00;32.36;23.83;815.00;3.21;258.20
AV01;Nava de Arévalo;2001-08-21;1430;0.00;32.53;23.38;761.00;3.56;251.70
AV01;Nava de Arévalo;2001-08-21;1500;0.00;32.99;21.45;695.00;3.76;271.40
AV01;Nava de Arévalo;2001-08-21;1530;0.00;32.76;20.97;621.40;3.94;253.40
AV01;Nava de Arévalo;2001-08-21;1600;0.00;32.82;18.58;538.30;4.23;265.20
AV01;Nava de Arévalo;2001-08-21;1630;0.00;32.53;18.67;440.80;4.23;263.90
AV01;Nava de Arévalo;2001-08-21;1700;0.00;32.26;18.07;348.70;3.45;251.10
AV01;Nava de Arévalo;2001-08-21;1730;0.00;31.67;18.43;252.50;2.87;256.70
AV01;Nava de Arévalo;2001-08-21;1800;0.00;31.20;19.49;154.50;2.57;250.30
AV01;Nava de Arévalo;2001-08-21;1830;0.00;28.94;23.47;65.22;1.68;245.20
AV01;Nava de Arévalo;2001-08-21;1900;0.00;25.18;33.58;9.16;1.25;229.20
AV01;Nava de Arévalo;2001-08-21;1930;0.00;22.06;40.08;0.25;0.88;222.70
AV01;Nava de Arévalo;2001-08-21;2000;0.00;21.66;44.22;0.00;1.82;199.10
AV01;Nava de Arévalo;2001-08-21;2030;0.00;20.71;45.14;0.00;1.75;192.50
AV01;Nava de Arévalo;2001-08-21;2100;0.00;20.62;40.67;0.00;1.83;186.20
AV01;Nava de Arévalo;2001-08-21;2130;0.00;20.39;36.94;0.00;1.67;166.40
AV01;Nava de Arévalo;2001-08-21;2200;0.00;19.68;36.97;0.00;1.56;185.60
AV01;Nava de Arévalo;2001-08-21;2230;0.00;18.57;44.87;0.00;1.44;208.70
AV01;Nava de Arévalo;2001-08-21;2300;0.00;16.83;54.10;0.00;1.48;185.40
AV01;Nava de Arévalo;2001-08-21;2330;0.00;17.92;49.11;0.00;1.20;147.10
AV01;Nava de Arévalo;2001-08-21;2400;0.00;17.17;51.19;0.00;0.58;202.50
BU01;Miranda de Ebro;2001-08-21;0030;0.00;13.25;86.80;0.00;0.54;243.00
BU01;Miranda de Ebro;2001-08-21;0100;0.00;12.60;86.60;0.00;0.45;219.20
BU01;Miranda de Ebro;2001-08-21;0130;0.00;12.25;87.70;0.00;0.70;217.60
BU01;Miranda de Ebro;2001-08-21;0200;0.00;12.34;88.60;0.00;0.28;236.30
BU01;Miranda de Ebro;2001-08-21;0230;0.00;11.89;88.60;0.00;0.39;288.80
BU01;Miranda de Ebro;2001-08-21;0300;0.00;11.27;89.10;0.00;0.50;218.30
BU01;Miranda de Ebro;2001-08-21;0330;0.00;10.86;89.70;0.00;0.39;220.60
BU01;Miranda de Ebro;2001-08-21;0400;0.00;10.82;90.30;0.00;0.57;224.20
BU01;Miranda de Ebro;2001-08-21;0430;0.00;10.24;90.20;0.00;0.50;216.30
BU01;Miranda de Ebro;2001-08-21;0500;0.00;10.33;91.30;0.21;0.11;239.10
BU01;Miranda de Ebro;2001-08-21;0530;0.00;10.15;91.10;6.29;0.22;221.70
BU01;Miranda de Ebro;2001-08-21;0600;0.00;10.41;91.80;51.01;0.59;220.50
BU01;Miranda de Ebro;2001-08-21;0630;0.00;12.02;91.40;126.70;0.27;282.90
BU01;Miranda de Ebro;2001-08-21;0700;0.00;13.61;85.80;213.80;0.46;249.50
BU01;Miranda de Ebro;2001-08-21;0730;0.00;15.28;80.50;318.50;0.47;320.90
BU01;Miranda de Ebro;2001-08-21;0800;0.00;17.29;73.50;412.40;0.47;40.18
BU01;Miranda de Ebro;2001-08-21;0830;0.00;19.31;67.73;498.50;0.69;350.40
BU01;Miranda de Ebro;2001-08-21;0900;0.00;21.07;59.40;583.50;0.76;17.95
BU01;Miranda de Ebro;2001-08-21;0930;0.00;22.76;52.72;655.10;0.90;62.24
BU01;Miranda de Ebro;2001-08-21;1000;0.00;24.13;48.23;717.00;1.12;82.70
BU01;Miranda de Ebro;2001-08-21;1030;0.00;25.89;43.90;780.00;1.37;75.80
BU01;Miranda de Ebro;2001-08-21;1100;0.00;27.39;41.49;820.00;1.31;86.40
BU01;Miranda de Ebro;2001-08-21;1130;0.00;29.01;35.19;850.00;1.26;120.90
BU01;Miranda de Ebro;2001-08-21;1200;0.00;30.37;30.34;868.00;1.88;165.30
BU01;Miranda de Ebro;2001-08-21;1230;0.00;31.47;28.58;862.00;2.20;152.10
BU01;Miranda de Ebro;2001-08-21;1300;0.00;32.19;25.87;850.00;2.59;190.30
BU01;Miranda de Ebro;2001-08-21;1330;0.00;32.88;25.96;824.00;1.83;167.10
BU01;Miranda de Ebro;2001-08-21;1400;0.00;33.73;22.07;789.00;3.01;248.30
BU01;Miranda de Ebro;2001-08-21;1430;0.00;34.05;18.78;741.00;3.22;263.10
BU01;Miranda de Ebro;2001-08-21;1500;0.00;34.21;17.14;680.80;2.72;246.30
BU01;Miranda de Ebro;2001-08-21;1530;0.00;34.28;16.15;610.90;2.86;245.20
BU01;Miranda de Ebro;2001-08-21;1600;0.00;34.46;16.51;524.10;1.92;241.40
BU01;Miranda de Ebro;2001-08-21;1630;0.00;34.66;17.98;434.30;2.46;318.60
BU01;Miranda de Ebro;2001-08-21;1700;0.00;31.36;28.34;328.50;4.38;11.21
BU01;Miranda de Ebro;2001-08-21;1730;0.00;29.54;32.65;234.00;3.25;19.11
BU01;Miranda de Ebro;2001-08-21;1800;0.00;28.11;37.58;139.10;3.29;32.20
BU01;Miranda de Ebro;2001-08-21;1830;0.00;26.35;42.90;34.48;2.16;8.45
BU01;Miranda de Ebro;2001-08-21;1900;0.00;24.16;56.73;7.71;1.81;332.80
BU01;Miranda de Ebro;2001-08-21;1930;0.00;22.50;61.94;0.29;1.55;354.70
BU01;Miranda de Ebro;2001-08-21;2000;0.00;21.50;65.15;0.00;1.53;358.30
BU01;Miranda de Ebro;2001-08-21;2030;0.00;20.62;68.66;0.00;1.26;14.40
BU01;Miranda de Ebro;2001-08-21;2100;0.00;19.77;72.50;0.00;1.38;31.36
BU01;Miranda de Ebro;2001-08-21;2130;0.00;18.84;76.10;0.00;1.39;40.00
BU01;Miranda de Ebro;2001-08-21;2200;0.00;18.48;77.60;0.00;1.67;39.78
BU01;Miranda de Ebro;2001-08-21;2230;0.00;17.93;79.30;0.00;1.20;39.25
BU01;Miranda de Ebro;2001-08-21;2300;0.00;17.15;81.70;0.00;0.49;19.49
BU01;Miranda de Ebro;2001-08-21;2330;0.00;16.55;83.50;0.00;0.48;343.90
BU01;Miranda de Ebro;2001-08-21;2400;0.00;16.35;84.60;0.00;0.45;355.50
BU02;Valle de Valdelucio;2001-08-21;0030;0.00;13.65;85.60;0.00;0.55;89.20
BU02;Valle de Valdelucio;2001-08-21;0100;0.00;13.29;86.00;0.00;0.78;274.20
BU02;Valle de Valdelucio;2001-08-21;0130;0.00;12.41;88.90;0.00;0.15;79.90
BU02;Valle de Valdelucio;2001-08-21;0200;0.00;11.87;90.80;0.00;0.06;66.76
BU02;Valle de Valdelucio;2001-08-21;0230;0.00;11.63;91.70;0.00;0.14;356.70
BU02;Valle de Valdelucio;2001-08-21;0300;0.00;11.24;92.10;0.00;0.19;296.00
BU02;Valle de Valdelucio;2001-08-21;0330;0.00;10.86;92.50;0.00;0.30;81.30
BU02;Valle de Valdelucio;2001-08-21;0400;0.00;10.74;92.90;0.00;0.29;63.80
BU02;Valle de Valdelucio;2001-08-21;0430;0.00;10.78;93.10;0.00;0.12;105.60
BU02;Valle de Valdelucio;2001-08-21;0500;0.00;10.46;93.10;0.27;0.07;82.00
