Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-10-14;0030;0.00;10.52;87.50;0.00;1.25;147.50
AV01;Nava de Arévalo;2001-10-14;0100;0.00;10.52;86.60;0.00;1.38;152.20
AV01;Nava de Arévalo;2001-10-14;0130;0.00;9.49;87.40;0.00;0.63;174.30
AV01;Nava de Arévalo;2001-10-14;0200;0.00;8.74;89.20;0.00;0.41;199.60
AV01;Nava de Arévalo;2001-10-14;0230;0.00;8.56;90.90;0.00;1.75;144.90
AV01;Nava de Arévalo;2001-10-14;0300;0.00;9.16;89.60;0.00;1.87;160.00
AV01;Nava de Arévalo;2001-10-14;0330;0.00;9.01;88.80;0.00;1.17;139.90
AV01;Nava de Arévalo;2001-10-14;0400;0.00;9.25;88.00;0.00;0.86;159.70
AV01;Nava de Arévalo;2001-10-14;0430;0.00;9.30;87.20;0.00;1.36;159.70
AV01;Nava de Arévalo;2001-10-14;0500;0.00;9.41;87.40;0.00;1.20;134.80
AV01;Nava de Arévalo;2001-10-14;0530;0.00;9.67;87.10;0.00;1.46;121.40
AV01;Nava de Arévalo;2001-10-14;0600;0.00;9.47;87.00;0.36;1.17;139.90
AV01;Nava de Arévalo;2001-10-14;0630;0.00;8.51;88.90;15.67;1.03;151.10
AV01;Nava de Arévalo;2001-10-14;0700;0.00;8.97;89.80;86.60;1.88;136.00
AV01;Nava de Arévalo;2001-10-14;0730;0.00;9.92;86.80;120.20;2.07;130.80
AV01;Nava de Arévalo;2001-10-14;0800;0.00;10.48;85.30;156.10;2.19;139.80
AV01;Nava de Arévalo;2001-10-14;0830;0.00;11.40;82.50;201.80;1.66;148.50
AV01;Nava de Arévalo;2001-10-14;0900;0.00;12.96;77.50;281.30;1.93;137.50
AV01;Nava de Arévalo;2001-10-14;0930;0.00;14.78;71.20;380.00;2.36;135.00
AV01;Nava de Arévalo;2001-10-14;1000;0.00;16.33;64.49;487.50;2.53;124.40
AV01;Nava de Arévalo;2001-10-14;1030;0.00;17.70;52.05;506.60;2.44;137.40
AV01;Nava de Arévalo;2001-10-14;1100;0.00;18.22;50.26;539.30;2.81;120.40
AV01;Nava de Arévalo;2001-10-14;1130;0.00;18.71;47.65;481.10;2.63;147.80
AV01;Nava de Arévalo;2001-10-14;1200;0.00;18.86;45.49;457.90;2.60;198.40
AV01;Nava de Arévalo;2001-10-14;1230;0.00;19.25;43.78;519.80;2.32;186.10
AV01;Nava de Arévalo;2001-10-14;1300;0.00;20.02;41.38;586.60;2.81;169.30
AV01;Nava de Arévalo;2001-10-14;1330;0.00;20.24;39.56;533.80;2.51;193.80
AV01;Nava de Arévalo;2001-10-14;1400;0.00;20.55;40.10;542.90;2.09;181.60
AV01;Nava de Arévalo;2001-10-14;1430;0.00;20.43;39.90;248.40;1.29;219.70
AV01;Nava de Arévalo;2001-10-14;1500;0.00;20.59;42.56;306.40;1.73;128.10
AV01;Nava de Arévalo;2001-10-14;1530;0.00;19.58;48.63;177.80;2.65;137.30
AV01;Nava de Arévalo;2001-10-14;1600;0.00;20.00;46.95;266.40;3.55;236.80
AV01;Nava de Arévalo;2001-10-14;1630;0.00;19.57;48.88;162.70;4.93;229.30
AV01;Nava de Arévalo;2001-10-14;1700;0.00;18.12;55.13;70.40;4.96;225.50
AV01;Nava de Arévalo;2001-10-14;1730;0.00;16.54;61.14;8.18;3.14;214.00
AV01;Nava de Arévalo;2001-10-14;1800;0.00;15.39;64.59;0.32;2.19;179.30
AV01;Nava de Arévalo;2001-10-14;1830;0.00;14.91;64.66;0.00;2.48;153.90
AV01;Nava de Arévalo;2001-10-14;1900;0.00;14.69;62.61;0.00;3.03;152.30
AV01;Nava de Arévalo;2001-10-14;1930;0.00;14.76;64.28;0.00;3.85;154.90
AV01;Nava de Arévalo;2001-10-14;2000;0.00;14.83;64.51;0.00;3.47;162.90
AV01;Nava de Arévalo;2001-10-14;2030;0.00;15.16;63.89;0.00;3.60;160.30
AV01;Nava de Arévalo;2001-10-14;2100;0.00;14.91;63.83;0.00;3.32;165.50
AV01;Nava de Arévalo;2001-10-14;2130;0.00;14.85;63.90;0.00;3.00;159.60
AV01;Nava de Arévalo;2001-10-14;2200;0.00;14.16;66.63;0.00;2.19;161.40
AV01;Nava de Arévalo;2001-10-14;2230;0.00;14.61;66.07;0.00;2.35;188.10
AV01;Nava de Arévalo;2001-10-14;2300;0.00;14.62;69.31;0.00;3.18;218.30
AV01;Nava de Arévalo;2001-10-14;2330;0.00;14.25;74.60;0.00;2.42;228.90
AV01;Nava de Arévalo;2001-10-14;2400;0.00;13.82;76.70;0.00;1.69;255.10
BU01;Miranda de Ebro;2001-10-14;0030;0.00;12.56;81.70;0.00;0.15;194.60
