Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-10-31;0030;0.00;10.06;79.50;0.00;2.46;154.10
AV01;Nava de Arévalo;2001-10-31;0100;0.00;10.46;76.40;0.00;2.06;154.10
AV01;Nava de Arévalo;2001-10-31;0130;0.00;10.54;74.10;0.00;1.83;152.00
AV01;Nava de Arévalo;2001-10-31;0200;0.00;10.01;75.60;0.00;1.62;144.80
AV01;Nava de Arévalo;2001-10-31;0230;0.00;9.52;77.60;0.00;0.89;123.40
AV01;Nava de Arévalo;2001-10-31;0300;0.00;8.91;78.70;0.00;0.79;141.50
AV01;Nava de Arévalo;2001-10-31;0330;0.00;8.55;81.20;0.00;0.77;130.50
AV01;Nava de Arévalo;2001-10-31;0400;0.00;8.89;77.90;0.00;0.77;170.20
AV01;Nava de Arévalo;2001-10-31;0430;0.00;6.89;85.90;0.00;0.57;238.70
AV01;Nava de Arévalo;2001-10-31;0500;0.00;6.81;87.70;0.00;0.92;166.70
AV01;Nava de Arévalo;2001-10-31;0530;0.00;6.61;87.20;0.00;0.48;170.60
AV01;Nava de Arévalo;2001-10-31;0600;0.00;6.61;88.20;0.00;1.11;169.50
AV01;Nava de Arévalo;2001-10-31;0630;0.00;6.84;88.20;3.32;1.30;162.10
AV01;Nava de Arévalo;2001-10-31;0700;0.00;6.71;87.70;27.00;1.13;160.70
AV01;Nava de Arévalo;2001-10-31;0730;0.00;7.80;87.00;62.42;1.37;168.00
AV01;Nava de Arévalo;2001-10-31;0800;0.00;9.35;84.00;133.80;1.39;175.60
AV01;Nava de Arévalo;2001-10-31;0830;0.00;11.77;76.70;203.10;1.76;187.10
AV01;Nava de Arévalo;2001-10-31;0900;0.00;13.76;74.20;270.00;1.54;218.30
AV01;Nava de Arévalo;2001-10-31;0930;0.00;16.03;65.07;352.40;0.59;255.50
AV01;Nava de Arévalo;2001-10-31;1000;0.00;18.00;54.37;432.90;0.41;281.80
AV01;Nava de Arévalo;2001-10-31;1030;0.00;18.52;57.03;502.00;1.39;318.30
AV01;Nava de Arévalo;2001-10-31;1100;0.00;18.86;53.57;551.60;2.93;312.30
AV01;Nava de Arévalo;2001-10-31;1130;0.00;19.07;54.48;596.40;2.41;311.40
AV01;Nava de Arévalo;2001-10-31;1200;0.00;20.13;48.88;635.50;2.54;313.60
AV01;Nava de Arévalo;2001-10-31;1230;0.00;21.06;43.21;548.70;1.56;332.60
AV01;Nava de Arévalo;2001-10-31;1300;0.00;21.57;38.19;362.00;1.81;337.90
AV01;Nava de Arévalo;2001-10-31;1330;0.00;21.64;37.73;404.00;1.81;345.20
AV01;Nava de Arévalo;2001-10-31;1400;0.00;22.15;36.49;428.70;1.34;352.80
AV01;Nava de Arévalo;2001-10-31;1430;0.00;21.99;36.64;257.10;1.66;335.60
AV01;Nava de Arévalo;2001-10-31;1500;0.00;20.82;44.81;159.50;2.17;317.60
AV01;Nava de Arévalo;2001-10-31;1530;0.00;19.92;48.25;136.60;1.91;317.30
AV01;Nava de Arévalo;2001-10-31;1600;0.00;19.48;52.63;115.40;1.78;315.20
AV01;Nava de Arévalo;2001-10-31;1630;0.00;18.27;57.86;51.97;0.94;305.70
AV01;Nava de Arévalo;2001-10-31;1700;0.00;16.41;63.47;11.50;0.34;295.40
AV01;Nava de Arévalo;2001-10-31;1730;0.00;14.81;68.14;0.54;0.60;297.80
AV01;Nava de Arévalo;2001-10-31;1800;0.00;13.80;67.78;0.00;0.79;312.30
AV01;Nava de Arévalo;2001-10-31;1830;0.00;12.91;70.70;0.00;0.33;318.10
AV01;Nava de Arévalo;2001-10-31;1900;0.00;11.94;74.00;0.00;0.72;161.20
AV01;Nava de Arévalo;2001-10-31;1930;0.00;12.68;74.60;0.00;0.97;36.30
AV01;Nava de Arévalo;2001-10-31;2000;0.00;12.05;79.10;0.00;0.93;19.94
AV01;Nava de Arévalo;2001-10-31;2030;0.00;11.41;83.80;0.00;1.30;34.57
AV01;Nava de Arévalo;2001-10-31;2100;0.00;11.28;85.00;0.00;1.16;46.05
AV01;Nava de Arévalo;2001-10-31;2130;0.00;11.07;84.50;0.00;0.56;34.90
AV01;Nava de Arévalo;2001-10-31;2200;0.00;9.57;87.30;0.00;0.71;181.30
AV01;Nava de Arévalo;2001-10-31;2230;0.00;8.04;90.10;0.00;0.37;182.40
AV01;Nava de Arévalo;2001-10-31;2300;0.00;7.36;91.30;0.00;0.45;253.90
AV01;Nava de Arévalo;2001-10-31;2330;0.00;7.10;92.10;0.00;0.54;200.70
AV01;Nava de Arévalo;2001-10-31;2400;0.00;6.99;92.80;0.00;0.60;183.20
BU01;Miranda de Ebro;2001-10-31;0030;0.00;7.88;91.60;0.00;0.41;331.10
BU01;Miranda de Ebro;2001-10-31;0100;0.00;8.03;91.70;0.00;0.30;230.10
BU01;Miranda de Ebro;2001-10-31;0130;0.00;7.60;92.10;0.00;0.11;308.20
BU01;Miranda de Ebro;2001-10-31;0200;0.00;6.83;91.90;0.00;0.17;277.40
BU01;Miranda de Ebro;2001-10-31;0230;0.00;6.94;92.30;0.00;0.35;216.90
