Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-01;0030;0.00;15.14;74.90;0.00;1.55;349.60
AV01;Nava de Arévalo;2001-06-01;0100;0.00;14.68;76.60;0.00;1.29;339.60
AV01;Nava de Arévalo;2001-06-01;0130;0.00;14.19;77.40;0.00;0.98;340.10
AV01;Nava de Arévalo;2001-06-01;0200;0.00;13.52;79.40;0.00;0.77;339.60
AV01;Nava de Arévalo;2001-06-01;0230;0.00;12.62;82.10;0.00;0.56;302.00
AV01;Nava de Arévalo;2001-06-01;0300;0.00;11.59;86.20;0.00;0.77;281.20
AV01;Nava de Arévalo;2001-06-01;0330;0.00;10.92;89.20;0.00;0.82;258.80
AV01;Nava de Arévalo;2001-06-01;0400;0.00;10.57;90.00;0.00;0.48;272.40
AV01;Nava de Arévalo;2001-06-01;0430;0.00;11.55;90.30;0.99;0.44;296.40
AV01;Nava de Arévalo;2001-06-01;0500;0.00;11.70;86.80;15.36;0.48;299.00
AV01;Nava de Arévalo;2001-06-01;0530;0.00;11.89;86.80;63.54;0.33;321.90
AV01;Nava de Arévalo;2001-06-01;0600;0.00;13.29;81.60;127.60;1.33;349.30
AV01;Nava de Arévalo;2001-06-01;0630;0.00;14.18;77.30;172.30;1.44;5.97
AV01;Nava de Arévalo;2001-06-01;0700;0.00;14.71;74.60;239.60;1.54;23.22
AV01;Nava de Arévalo;2001-06-01;0730;0.00;16.14;68.99;380.80;1.32;29.39
AV01;Nava de Arévalo;2001-06-01;0800;0.00;17.86;63.77;487.00;1.16;43.49
AV01;Nava de Arévalo;2001-06-01;0830;0.00;18.88;60.92;529.90;1.09;16.28
AV01;Nava de Arévalo;2001-06-01;0900;0.00;20.39;56.65;631.80;1.24;5.28
AV01;Nava de Arévalo;2001-06-01;0930;0.00;21.81;54.04;757.00;1.61;347.10
AV01;Nava de Arévalo;2001-06-01;1000;0.00;22.77;51.34;822.00;1.78;353.00
AV01;Nava de Arévalo;2001-06-01;1030;0.00;24.54;48.34;855.00;1.80;354.50
AV01;Nava de Arévalo;2001-06-01;1100;0.00;25.34;45.63;909.00;2.04;339.10
AV01;Nava de Arévalo;2001-06-01;1130;0.00;26.61;41.93;927.00;2.48;357.80
AV01;Nava de Arévalo;2001-06-01;1200;0.00;27.82;37.92;946.00;2.85;354.00
AV01;Nava de Arévalo;2001-06-01;1230;0.00;29.16;33.91;941.00;2.56;7.96
AV01;Nava de Arévalo;2001-06-01;1300;0.00;29.84;32.46;926.00;3.05;341.60
AV01;Nava de Arévalo;2001-06-01;1330;0.00;30.06;31.75;904.00;2.91;344.40
AV01;Nava de Arévalo;2001-06-01;1400;0.00;30.68;29.33;864.00;2.46;350.40
AV01;Nava de Arévalo;2001-06-01;1430;0.00;31.03;27.85;815.00;2.22;340.40
AV01;Nava de Arévalo;2001-06-01;1500;0.00;31.48;26.33;764.00;2.25;339.00
AV01;Nava de Arévalo;2001-06-01;1530;0.00;31.44;24.38;594.90;1.64;310.30
AV01;Nava de Arévalo;2001-06-01;1600;0.00;32.03;22.04;610.00;2.52;298.80
AV01;Nava de Arévalo;2001-06-01;1630;0.00;30.93;24.02;251.90;2.36;269.50
AV01;Nava de Arévalo;2001-06-01;1700;0.00;29.77;27.64;173.90;2.08;237.90
AV01;Nava de Arévalo;2001-06-01;1730;0.00;28.73;31.74;251.50;3.13;183.40
AV01;Nava de Arévalo;2001-06-01;1800;0.00;28.70;29.65;127.70;3.01;192.20
AV01;Nava de Arévalo;2001-06-01;1830;0.00;27.41;33.16;66.55;2.83;190.70
AV01;Nava de Arévalo;2001-06-01;1900;0.00;25.94;35.69;41.29;1.76;216.40
AV01;Nava de Arévalo;2001-06-01;1930;0.00;24.44;36.34;12.40;2.06;327.60
AV01;Nava de Arévalo;2001-06-01;2000;0.00;23.72;37.49;0.86;2.60;13.14
AV01;Nava de Arévalo;2001-06-01;2030;0.00;22.13;41.63;0.00;2.88;18.31
AV01;Nava de Arévalo;2001-06-01;2100;0.00;20.91;43.75;0.00;2.75;13.00
AV01;Nava de Arévalo;2001-06-01;2130;0.00;19.59;46.76;0.00;1.57;360.00
AV01;Nava de Arévalo;2001-06-01;2200;0.00;17.87;52.56;0.00;1.05;42.85
AV01;Nava de Arévalo;2001-06-01;2230;0.00;16.08;58.83;0.00;0.93;337.80
AV01;Nava de Arévalo;2001-06-01;2300;0.00;15.47;62.39;0.00;0.20;217.20
AV01;Nava de Arévalo;2001-06-01;2330;0.00;14.20;68.43;0.00;0.73;226.00
AV01;Nava de Arévalo;2001-06-01;2400;0.00;12.83;76.20;0.00;0.87;255.60
BU01;Miranda de Ebro;2001-06-01;0030;0.00;11.25;83.10;0.00;0.69;19.16
BU01;Miranda de Ebro;2001-06-01;0100;0.00;10.98;83.20;0.00;0.57;26.37
BU01;Miranda de Ebro;2001-06-01;0130;0.00;10.64;83.70;0.00;0.58;18.98
BU01;Miranda de Ebro;2001-06-01;0200;0.00;10.31;85.90;0.00;0.66;7.29
BU01;Miranda de Ebro;2001-06-01;0230;0.00;9.97;87.30;0.00;0.22;72.90
BU01;Miranda de Ebro;2001-06-01;0300;0.00;9.97;88.00;0.00;0.55;68.24
BU01;Miranda de Ebro;2001-06-01;0330;0.00;9.66;88.00;0.00;0.25;71.10
