Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-27;0030;0.00;16.70;65.23;0.00;2.12;204.10
AV01;Nava de Arévalo;2001-07-27;0100;0.00;16.54;67.19;0.00;2.16;207.00
AV01;Nava de Arévalo;2001-07-27;0130;0.00;15.92;70.30;0.00;2.04;209.60
AV01;Nava de Arévalo;2001-07-27;0200;0.00;15.49;71.70;0.00;1.97;215.40
AV01;Nava de Arévalo;2001-07-27;0230;0.00;15.45;71.20;0.00;2.24;214.50
AV01;Nava de Arévalo;2001-07-27;0300;0.00;15.34;71.50;0.00;2.48;223.80
AV01;Nava de Arévalo;2001-07-27;0330;0.00;15.02;73.40;0.00;1.96;213.40
AV01;Nava de Arévalo;2001-07-27;0400;0.00;14.69;75.00;0.00;1.99;201.70
AV01;Nava de Arévalo;2001-07-27;0430;0.00;14.27;76.90;0.00;1.52;214.00
AV01;Nava de Arévalo;2001-07-27;0500;0.00;13.83;79.10;5.41;0.98;209.10
AV01;Nava de Arévalo;2001-07-27;0530;0.00;13.88;79.30;42.86;1.50;192.00
AV01;Nava de Arévalo;2001-07-27;0600;0.00;15.42;73.90;140.70;1.56;195.90
AV01;Nava de Arévalo;2001-07-27;0630;0.00;17.04;69.67;158.00;1.69;233.70
AV01;Nava de Arévalo;2001-07-27;0700;0.00;18.56;63.94;289.30;2.34;269.00
AV01;Nava de Arévalo;2001-07-27;0730;0.00;19.26;60.82;299.80;1.91;270.00
AV01;Nava de Arévalo;2001-07-27;0800;0.00;19.77;59.60;489.70;1.89;265.10
AV01;Nava de Arévalo;2001-07-27;0830;0.00;20.78;55.96;577.00;1.78;295.40
AV01;Nava de Arévalo;2001-07-27;0900;0.00;21.47;54.94;659.70;1.66;323.20
AV01;Nava de Arévalo;2001-07-27;0930;0.00;22.93;50.05;704.00;1.60;295.60
AV01;Nava de Arévalo;2001-07-27;1000;0.00;23.57;48.19;779.00;1.79;280.60
AV01;Nava de Arévalo;2001-07-27;1030;0.00;24.50;45.57;795.00;1.81;280.70
AV01;Nava de Arévalo;2001-07-27;1100;0.00;25.23;43.31;815.00;2.00;325.70
AV01;Nava de Arévalo;2001-07-27;1130;0.00;25.97;40.97;910.00;2.56;291.30
AV01;Nava de Arévalo;2001-07-27;1200;0.00;26.29;38.20;714.00;2.32;282.60
AV01;Nava de Arévalo;2001-07-27;1230;0.00;26.64;34.75;971.00;2.54;306.30
AV01;Nava de Arévalo;2001-07-27;1300;0.00;27.33;31.75;784.00;3.01;321.00
AV01;Nava de Arévalo;2001-07-27;1330;0.00;27.44;30.27;558.00;2.72;276.10
AV01;Nava de Arévalo;2001-07-27;1400;0.00;27.40;30.37;580.80;3.41;277.40
AV01;Nava de Arévalo;2001-07-27;1430;0.00;27.50;30.35;605.90;2.99;279.90
AV01;Nava de Arévalo;2001-07-27;1500;0.00;27.71;28.90;415.50;2.53;280.80
AV01;Nava de Arévalo;2001-07-27;1530;0.00;28.17;28.24;634.40;3.23;290.10
AV01;Nava de Arévalo;2001-07-27;1600;0.00;28.05;28.48;440.50;2.71;310.70
AV01;Nava de Arévalo;2001-07-27;1630;0.00;27.65;29.57;400.00;2.68;300.90
AV01;Nava de Arévalo;2001-07-27;1700;0.00;27.39;29.30;164.30;1.88;323.20
AV01;Nava de Arévalo;2001-07-27;1730;0.00;26.79;30.12;161.70;2.20;327.00
