Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-11-19;0030;0.00;-1.97;96.90;0.00;1.12;190.70
AV01;Nava de Arévalo;2001-11-19;0100;0.00;-2.01;96.90;0.00;0.30;217.00
AV01;Nava de Arévalo;2001-11-19;0130;0.00;-2.15;96.90;0.00;0.19;230.70
AV01;Nava de Arévalo;2001-11-19;0200;0.00;-1.48;97.10;0.00;0.77;183.70
AV01;Nava de Arévalo;2001-11-19;0230;0.00;-1.13;96.90;0.00;1.16;198.70
AV01;Nava de Arévalo;2001-11-19;0300;0.00;-0.79;97.10;0.00;0.75;202.50
AV01;Nava de Arévalo;2001-11-19;0330;0.00;-0.24;97.10;0.00;0.85;199.20
AV01;Nava de Arévalo;2001-11-19;0400;0.00;-0.02;97.10;0.00;1.19;214.50
AV01;Nava de Arévalo;2001-11-19;0430;0.00;0.07;97.10;0.00;0.64;203.50
AV01;Nava de Arévalo;2001-11-19;0500;0.00;-0.29;97.20;0.00;0.87;187.60
AV01;Nava de Arévalo;2001-11-19;0530;0.00;-0.80;97.40;0.00;1.21;175.20
AV01;Nava de Arévalo;2001-11-19;0600;0.00;-1.20;97.50;0.00;1.03;206.80
AV01;Nava de Arévalo;2001-11-19;0630;0.00;-0.55;97.70;0.00;1.03;223.70
AV01;Nava de Arévalo;2001-11-19;0700;0.00;-0.20;97.60;2.08;1.06;228.00
AV01;Nava de Arévalo;2001-11-19;0730;0.00;-0.28;97.70;14.30;0.66;238.00
AV01;Nava de Arévalo;2001-11-19;0800;0.00;-0.26;97.70;38.92;0.84;259.40
AV01;Nava de Arévalo;2001-11-19;0830;0.00;0.01;97.70;52.86;0.63;236.30
AV01;Nava de Arévalo;2001-11-19;0900;0.20;0.90;97.50;78.30;0.79;311.70
AV01;Nava de Arévalo;2001-11-19;0930;0.00;1.28;97.40;106.00;0.74;196.40
AV01;Nava de Arévalo;2001-11-19;1000;0.00;1.41;97.40;136.50;0.57;174.50
AV01;Nava de Arévalo;2001-11-19;1030;0.00;1.89;97.40;164.80;0.69;177.30
AV01;Nava de Arévalo;2001-11-19;1100;0.00;2.16;97.20;198.00;1.04;222.30
AV01;Nava de Arévalo;2001-11-19;1130;0.00;2.78;97.00;186.70;1.19;208.10
AV01;Nava de Arévalo;2001-11-19;1200;0.00;3.18;97.00;163.20;1.24;191.70
AV01;Nava de Arévalo;2001-11-19;1230;0.00;3.39;97.00;218.30;1.21;209.50
AV01;Nava de Arévalo;2001-11-19;1300;0.00;3.92;96.60;323.20;1.15;260.70
AV01;Nava de Arévalo;2001-11-19;1330;0.00;5.10;93.50;443.50;1.46;242.80
AV01;Nava de Arévalo;2001-11-19;1400;0.00;5.87;86.00;408.60;1.67;266.30
