Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-01-25;0100;0.00;4.11;89.70;0.00;5.34;237.40
AV01;Nava de Arévalo;2001-01-25;0200;0.00;3.84;87.40;0.00;6.49;232.60
AV01;Nava de Arévalo;2001-01-25;0300;0.00;3.26;87.90;0.00;4.88;223.50
AV01;Nava de Arévalo;2001-01-25;0400;0.00;2.88;89.60;0.00;4.55;214.00
AV01;Nava de Arévalo;2001-01-25;0500;0.00;2.34;87.10;0.00;4.37;211.60
AV01;Nava de Arévalo;2001-01-25;0600;0.00;2.29;88.70;0.00;2.54;199.90
AV01;Nava de Arévalo;2001-01-25;0700;0.00;2.60;88.20;0.00;2.54;160.90
AV01;Nava de Arévalo;2001-01-25;0800;0.20;3.12;87.20;3.50;5.34;207.70
AV01;Nava de Arévalo;2001-01-25;0900;0.00;3.13;88.00;42.31;7.66;224.60
AV01;Nava de Arévalo;2001-01-25;1000;0.20;3.33;84.90;160.00;8.57;233.80
AV01;Nava de Arévalo;2001-01-25;1100;0.00;4.25;80.90;437.00;8.71;236.30
AV01;Nava de Arévalo;2001-01-25;1200;0.00;5.04;76.60;445.70;8.45;229.10
AV01;Nava de Arévalo;2001-01-25;1300;0.00;4.31;82.80;320.00;8.05;229.70
AV01;Nava de Arévalo;2001-01-25;1400;0.00;5.16;76.50;368.40;8.34;230.80
AV01;Nava de Arévalo;2001-01-25;1500;0.00;5.20;75.30;238.80;7.16;223.30
AV01;Nava de Arévalo;2001-01-25;1600;0.00;4.56;79.60;167.90;6.38;215.80
AV01;Nava de Arévalo;2001-01-25;1700;0.00;4.15;82.50;55.14;6.56;222.70
AV01;Nava de Arévalo;2001-01-25;1800;0.00;3.07;87.80;3.37;6.73;223.10
AV01;Nava de Arévalo;2001-01-25;1900;0.00;2.25;90.10;0.00;6.09;216.70
AV01;Nava de Arévalo;2001-01-25;2000;0.00;2.13;89.20;0.00;7.01;225.30
AV01;Nava de Arévalo;2001-01-25;2100;0.20;1.99;90.00;0.00;6.80;226.70
AV01;Nava de Arévalo;2001-01-25;2200;0.00;1.61;90.90;0.00;5.40;231.20
AV01;Nava de Arévalo;2001-01-25;2300;0.00;1.65;90.50;0.00;6.21;226.30
AV01;Nava de Arévalo;2001-01-25;2400;0.00;1.88;89.40;0.00;4.90;222.70
BU01;Miranda de Ebro;2001-01-25;0100;0.00;6.76;80.90;0.00;0.91;301.70
BU01;Miranda de Ebro;2001-01-25;0200;0.00;6.68;77.80;0.00;1.56;233.20
BU01;Miranda de Ebro;2001-01-25;0300;0.00;6.92;75.30;0.00;1.69;276.50
BU01;Miranda de Ebro;2001-01-25;0400;0.00;7.07;71.80;0.00;3.41;251.80
BU01;Miranda de Ebro;2001-01-25;0500;0.00;6.66;71.90;0.00;4.13;255.90
