Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-08-31;0030;0.00;11.48;77.40;0.00;0.75;282.90
AV01;Nava de Arévalo;2001-08-31;0100;0.00;11.70;79.60;0.00;0.21;282.60
AV01;Nava de Arévalo;2001-08-31;0130;0.00;11.72;82.00;0.00;0.08;222.30
AV01;Nava de Arévalo;2001-08-31;0200;0.00;11.59;81.70;0.00;0.37;185.10
AV01;Nava de Arévalo;2001-08-31;0230;0.00;11.01;82.90;0.00;0.54;223.70
AV01;Nava de Arévalo;2001-08-31;0300;0.00;10.70;83.90;0.00;1.16;318.50
AV01;Nava de Arévalo;2001-08-31;0330;0.00;10.28;86.90;0.00;0.07;335.40
AV01;Nava de Arévalo;2001-08-31;0400;0.00;10.50;87.60;0.00;0.32;222.50
AV01;Nava de Arévalo;2001-08-31;0430;0.00;10.28;87.90;0.00;0.66;155.60
AV01;Nava de Arévalo;2001-08-31;0500;0.00;10.02;86.80;0.00;0.58;199.90
AV01;Nava de Arévalo;2001-08-31;0530;0.00;9.42;89.20;2.35;0.31;240.90
AV01;Nava de Arévalo;2001-08-31;0600;0.00;9.15;91.20;25.47;0.43;238.00
AV01;Nava de Arévalo;2001-08-31;0630;0.00;10.74;91.50;95.80;0.41;253.40
AV01;Nava de Arévalo;2001-08-31;0700;0.00;13.07;86.30;182.70;0.77;292.50
AV01;Nava de Arévalo;2001-08-31;0730;0.00;14.87;79.70;285.60;0.70;3.65
AV01;Nava de Arévalo;2001-08-31;0800;0.00;15.91;74.00;386.50;1.75;29.41
AV01;Nava de Arévalo;2001-08-31;0830;0.00;16.64;70.60;481.20;2.34;15.17
AV01;Nava de Arévalo;2001-08-31;0900;0.00;18.06;64.77;569.80;1.97;35.04
AV01;Nava de Arévalo;2001-08-31;0930;0.00;19.65;57.63;650.00;2.33;43.54
AV01;Nava de Arévalo;2001-08-31;1000;0.00;20.62;52.70;717.00;2.75;10.77
AV01;Nava de Arévalo;2001-08-31;1030;0.00;21.15;50.44;773.00;2.47;0.01
AV01;Nava de Arévalo;2001-08-31;1100;0.00;22.02;47.34;817.00;2.17;1.82
AV01;Nava de Arévalo;2001-08-31;1130;0.00;22.86;44.25;851.00;2.18;347.30
AV01;Nava de Arévalo;2001-08-31;1200;0.00;23.52;41.76;847.00;2.06;4.80
AV01;Nava de Arévalo;2001-08-31;1230;0.00;24.25;37.99;859.00;1.81;308.90
AV01;Nava de Arévalo;2001-08-31;1300;0.00;24.74;35.73;854.00;2.06;320.30
AV01;Nava de Arévalo;2001-08-31;1330;0.00;25.34;31.88;833.00;2.19;321.80
AV01;Nava de Arévalo;2001-08-31;1400;0.00;25.69;30.77;789.00;3.02;325.00
AV01;Nava de Arévalo;2001-08-31;1430;0.00;25.78;29.78;730.00;3.53;309.40
AV01;Nava de Arévalo;2001-08-31;1500;0.00;25.73;28.61;659.30;2.56;297.30
AV01;Nava de Arévalo;2001-08-31;1530;0.00;25.47;29.32;544.00;2.10;325.10
AV01;Nava de Arévalo;2001-08-31;1600;0.00;25.73;29.60;513.10;3.46;319.60
AV01;Nava de Arévalo;2001-08-31;1630;0.00;25.53;28.49;393.10;3.38;312.00
AV01;Nava de Arévalo;2001-08-31;1700;0.00;25.21;28.68;300.50;2.94;300.10
AV01;Nava de Arévalo;2001-08-31;1730;0.00;24.65;30.16;195.60;3.15;304.30
AV01;Nava de Arévalo;2001-08-31;1800;0.00;23.69;33.41;104.80;2.89;332.60
AV01;Nava de Arévalo;2001-08-31;1830;0.00;22.04;37.77;21.33;2.42;327.50
AV01;Nava de Arévalo;2001-08-31;1900;0.00;20.38;41.95;2.24;1.94;339.70
AV01;Nava de Arévalo;2001-08-31;1930;0.00;18.76;47.25;0.00;1.22;358.00
AV01;Nava de Arévalo;2001-08-31;2000;0.00;17.44;52.54;0.00;1.17;26.61
AV01;Nava de Arévalo;2001-08-31;2030;0.00;16.96;55.27;0.00;1.57;18.11
AV01;Nava de Arévalo;2001-08-31;2100;0.00;16.92;54.54;0.00;2.27;26.31
AV01;Nava de Arévalo;2001-08-31;2130;0.00;17.16;53.11;0.00;2.16;39.29
AV01;Nava de Arévalo;2001-08-31;2200;0.00;16.67;54.01;0.00;1.72;51.31
AV01;Nava de Arévalo;2001-08-31;2230;0.00;15.98;55.51;0.00;1.14;47.83
AV01;Nava de Arévalo;2001-08-31;2300;0.00;14.91;58.53;0.00;0.35;49.64
AV01;Nava de Arévalo;2001-08-31;2330;0.00;14.39;60.19;0.00;0.47;135.50
AV01;Nava de Arévalo;2001-08-31;2400;0.00;11.40;72.90;0.00;0.26;263.50
BU01;Miranda de Ebro;2001-08-31;0030;0.00;15.55;76.90;0.00;0.31;171.90
BU01;Miranda de Ebro;2001-08-31;0100;0.00;15.63;77.30;0.00;0.49;183.60
BU01;Miranda de Ebro;2001-08-31;0130;0.00;15.26;80.80;0.00;0.13;144.40
BU01;Miranda de Ebro;2001-08-31;0200;0.00;15.21;81.20;0.00;0.23;28.95
BU01;Miranda de Ebro;2001-08-31;0230;0.00;15.35;82.60;0.00;0.23;233.30
BU01;Miranda de Ebro;2001-08-31;0300;0.00;15.62;82.20;0.00;0.36;251.50
BU01;Miranda de Ebro;2001-08-31;0330;0.00;15.91;78.10;0.00;1.40;11.29
BU01;Miranda de Ebro;2001-08-31;0400;0.20;15.43;83.40;0.00;2.17;16.56
BU01;Miranda de Ebro;2001-08-31;0430;0.20;14.83;88.30;0.00;1.12;349.90
BU01;Miranda de Ebro;2001-08-31;0500;0.20;14.43;90.60;0.00;0.65;117.90
BU01;Miranda de Ebro;2001-08-31;0530;0.00;14.39;91.80;1.02;0.46;103.80
BU01;Miranda de Ebro;2001-08-31;0600;0.00;14.52;91.80;14.35;0.52;48.80
BU01;Miranda de Ebro;2001-08-31;0630;0.00;14.88;91.50;52.19;0.17;144.00
BU01;Miranda de Ebro;2001-08-31;0700;0.00;15.01;90.50;79.40;0.38;197.30
BU01;Miranda de Ebro;2001-08-31;0730;0.00;15.64;88.40;166.80;0.47;348.70
BU01;Miranda de Ebro;2001-08-31;0800;0.00;16.13;79.80;175.60;0.68;352.40
BU01;Miranda de Ebro;2001-08-31;0830;0.00;16.83;78.60;302.70;0.87;2.23
BU01;Miranda de Ebro;2001-08-31;0900;0.00;17.41;73.20;156.80;2.10;347.00
BU01;Miranda de Ebro;2001-08-31;0930;0.00;15.74;82.20;172.20;1.78;23.46
BU01;Miranda de Ebro;2001-08-31;1000;0.00;16.88;73.40;228.40;0.78;87.90
BU01;Miranda de Ebro;2001-08-31;1030;0.00;16.93;71.60;159.90;2.83;359.30
BU01;Miranda de Ebro;2001-08-31;1100;0.00;18.54;61.86;507.00;3.18;347.20
BU01;Miranda de Ebro;2001-08-31;1130;0.00;18.70;59.67;262.40;2.92;343.00
BU01;Miranda de Ebro;2001-08-31;1200;0.00;18.14;60.81;132.90;2.87;14.99
BU01;Miranda de Ebro;2001-08-31;1230;0.00;17.79;61.90;143.60;2.45;23.32
BU01;Miranda de Ebro;2001-08-31;1300;0.00;18.37;59.51;244.70;2.84;349.80
BU01;Miranda de Ebro;2001-08-31;1330;0.00;18.86;55.70;340.50;2.99;352.70
BU01;Miranda de Ebro;2001-08-31;1400;0.00;18.98;55.27;385.60;2.64;356.70
BU01;Miranda de Ebro;2001-08-31;1430;0.00;20.41;50.06;718.00;2.75;347.10
BU01;Miranda de Ebro;2001-08-31;1500;0.00;20.56;50.02;323.40;3.50;4.59
BU01;Miranda de Ebro;2001-08-31;1530;0.00;19.76;54.26;572.90;3.84;29.27
BU01;Miranda de Ebro;2001-08-31;1600;0.00;20.71;50.40;543.80;3.68;1.68
BU01;Miranda de Ebro;2001-08-31;1630;0.00;20.09;51.10;322.00;3.52;19.51
BU01;Miranda de Ebro;2001-08-31;1700;0.00;19.02;53.64;150.20;3.17;12.76
BU01;Miranda de Ebro;2001-08-31;1730;0.00;18.56;53.55;206.60;3.53;35.19
BU01;Miranda de Ebro;2001-08-31;1800;0.00;17.53;56.34;73.30;3.01;21.56
BU01;Miranda de Ebro;2001-08-31;1830;0.00;16.35;60.81;21.86;2.09;24.05
BU01;Miranda de Ebro;2001-08-31;1900;0.00;15.94;63.53;1.02;0.92;16.82
BU01;Miranda de Ebro;2001-08-31;1930;0.00;16.01;61.68;0.00;2.16;349.30
BU01;Miranda de Ebro;2001-08-31;2000;0.00;15.83;63.60;0.00;2.22;351.60
BU01;Miranda de Ebro;2001-08-31;2030;0.00;15.68;63.80;0.00;1.75;357.40
BU01;Miranda de Ebro;2001-08-31;2100;0.00;15.75;63.69;0.00;1.73;353.20
BU01;Miranda de Ebro;2001-08-31;2130;0.00;15.59;64.30;0.00;1.93;345.90
BU01;Miranda de Ebro;2001-08-31;2200;0.00;15.18;65.99;0.00;1.47;341.90
BU01;Miranda de Ebro;2001-08-31;2230;0.00;13.98;71.30;0.00;1.01;328.30
BU01;Miranda de Ebro;2001-08-31;2300;0.00;14.16;69.08;0.00;0.94;321.80
BU01;Miranda de Ebro;2001-08-31;2330;0.00;14.12;69.73;0.00;1.03;347.30
BU01;Miranda de Ebro;2001-08-31;2400;0.00;14.00;69.67;0.00;1.26;335.80
BU02;Valle de Valdelucio;2001-08-31;0030;0.00;12.60;85.20;0.00;3.97;23.70
BU02;Valle de Valdelucio;2001-08-31;0100;0.00;12.55;85.30;0.00;2.59;39.34
BU02;Valle de Valdelucio;2001-08-31;0130;0.00;12.69;83.80;0.00;3.56;17.90
BU02;Valle de Valdelucio;2001-08-31;0200;0.00;12.66;82.90;0.00;3.45;27.01
BU02;Valle de Valdelucio;2001-08-31;0230;0.00;12.53;84.20;0.00;4.55;22.71
BU02;Valle de Valdelucio;2001-08-31;0300;0.00;12.34;84.30;0.00;4.67;18.72
BU02;Valle de Valdelucio;2001-08-31;0330;0.00;12.10;84.50;0.00;4.56;13.17
BU02;Valle de Valdelucio;2001-08-31;0400;0.00;12.23;84.40;0.00;4.54;18.76
BU02;Valle de Valdelucio;2001-08-31;0430;0.00;11.85;84.00;0.00;5.24;23.88
BU02;Valle de Valdelucio;2001-08-31;0500;0.00;11.53;83.00;0.00;4.00;18.00
BU02;Valle de Valdelucio;2001-08-31;0530;0.00;11.19;82.50;4.61;3.83;23.10
BU02;Valle de Valdelucio;2001-08-31;0600;0.00;11.45;81.40;31.43;3.08;38.93
BU02;Valle de Valdelucio;2001-08-31;0630;0.00;11.52;84.00;111.70;0.75;107.10
BU02;Valle de Valdelucio;2001-08-31;0700;0.00;12.04;83.50;187.60;1.44;114.40
BU02;Valle de Valdelucio;2001-08-31;0730;0.00;13.08;79.00;286.80;1.33;70.60
BU02;Valle de Valdelucio;2001-08-31;0800;0.00;13.77;75.10;413.90;3.25;22.05
BU02;Valle de Valdelucio;2001-08-31;0830;0.00;14.09;75.40;502.50;4.94;30.02
BU02;Valle de Valdelucio;2001-08-31;0900;0.00;14.03;75.70;573.80;4.31;35.99
BU02;Valle de Valdelucio;2001-08-31;0930;0.00;14.65;71.20;694.70;4.63;34.75
BU02;Valle de Valdelucio;2001-08-31;1000;0.00;14.94;71.10;708.00;3.70;44.96
BU02;Valle de Valdelucio;2001-08-31;1030;0.00;15.02;70.70;713.00;3.77;45.27
BU02;Valle de Valdelucio;2001-08-31;1100;0.00;15.90;64.42;805.00;3.16;49.07
BU02;Valle de Valdelucio;2001-08-31;1130;0.00;16.07;64.31;778.00;2.83;59.55
BU02;Valle de Valdelucio;2001-08-31;1200;0.00;17.20;59.06;922.00;2.71;59.83
BU02;Valle de Valdelucio;2001-08-31;1230;0.00;16.44;62.90;772.00;3.43;58.49
BU02;Valle de Valdelucio;2001-08-31;1300;0.00;16.20;62.42;714.00;4.07;43.92
BU02;Valle de Valdelucio;2001-08-31;1330;0.00;16.03;63.22;841.00;4.98;44.71
BU02;Valle de Valdelucio;2001-08-31;1400;0.00;15.49;65.46;790.00;5.63;37.32
BU02;Valle de Valdelucio;2001-08-31;1430;0.00;15.25;66.25;735.00;5.82;34.84
BU02;Valle de Valdelucio;2001-08-31;1500;0.00;14.69;68.20;646.90;5.69;28.77
BU02;Valle de Valdelucio;2001-08-31;1530;0.00;14.44;68.21;552.00;5.80;32.45
BU02;Valle de Valdelucio;2001-08-31;1600;0.00;14.17;68.36;472.60;5.32;27.66
BU02;Valle de Valdelucio;2001-08-31;1630;0.00;13.95;69.41;356.60;5.67;26.45
BU02;Valle de Valdelucio;2001-08-31;1700;0.00;13.03;72.30;310.10;6.37;24.47
BU02;Valle de Valdelucio;2001-08-31;1730;0.00;12.15;76.70;211.90;6.67;25.06
BU02;Valle de Valdelucio;2001-08-31;1800;0.00;11.32;80.00;106.90;6.42;25.65
BU02;Valle de Valdelucio;2001-08-31;1830;0.00;10.77;82.00;18.15;6.65;30.08
BU02;Valle de Valdelucio;2001-08-31;1900;0.00;10.62;82.90;1.76;6.64;31.32
BU02;Valle de Valdelucio;2001-08-31;1930;0.00;10.42;83.90;0.00;6.72;33.83
BU02;Valle de Valdelucio;2001-08-31;2000;0.00;10.36;85.10;0.00;5.89;32.85
BU02;Valle de Valdelucio;2001-08-31;2030;0.00;10.25;87.00;0.00;6.41;33.56
BU02;Valle de Valdelucio;2001-08-31;2100;0.00;9.89;84.80;0.00;6.55;30.29
BU02;Valle de Valdelucio;2001-08-31;2130;0.00;9.73;83.20;0.00;5.65;36.34
BU02;Valle de Valdelucio;2001-08-31;2200;0.00;9.81;84.20;0.00;5.71;36.74
BU02;Valle de Valdelucio;2001-08-31;2230;0.00;9.83;84.50;0.00;6.29;35.55
BU02;Valle de Valdelucio;2001-08-31;2300;0.00;9.88;84.80;0.00;4.93;38.92
BU02;Valle de Valdelucio;2001-08-31;2330;0.00;9.99;85.10;0.00;3.70;45.88
BU02;Valle de Valdelucio;2001-08-31;2400;0.00;10.17;84.00;0.00;4.69;41.46
BU03;Lerma;2001-08-31;0030;0.00;13.84;76.80;0.02;0.25;37.53
BU03;Lerma;2001-08-31;0100;0.00;13.42;78.40;0.00;0.62;5.73
BU03;Lerma;2001-08-31;0130;0.00;13.69;79.50;0.00;0.63;36.58
BU03;Lerma;2001-08-31;0200;0.00;13.58;79.60;0.00;0.54;77.00
BU03;Lerma;2001-08-31;0230;0.00;13.15;80.30;0.00;0.34;100.30
BU03;Lerma;2001-08-31;0300;0.00;13.23;81.20;0.00;0.68;102.30
BU03;Lerma;2001-08-31;0330;0.00;13.96;78.20;0.00;0.42;159.40
BU03;Lerma;2001-08-31;0400;0.00;13.95;77.40;0.00;0.15;83.30
BU03;Lerma;2001-08-31;0430;0.00;13.40;78.20;0.00;0.19;340.00
BU03;Lerma;2001-08-31;0500;0.00;12.80;80.80;0.00;0.16;325.80
BU03;Lerma;2001-08-31;0530;0.00;12.26;82.90;3.29;0.33;206.40
BU03;Lerma;2001-08-31;0600;0.00;11.96;84.50;32.11;0.21;162.70
BU03;Lerma;2001-08-31;0630;0.00;12.86;81.90;96.90;0.33;287.80
BU03;Lerma;2001-08-31;0700;0.00;14.42;76.50;214.50;0.52;352.10
BU03;Lerma;2001-08-31;0730;0.00;15.65;70.90;317.80;0.94;359.30
BU03;Lerma;2001-08-31;0800;0.00;16.61;66.26;423.90;1.38;351.80
BU03;Lerma;2001-08-31;0830;0.00;17.54;59.71;524.10;1.44;353.70
BU03;Lerma;2001-08-31;0900;0.00;18.15;57.15;612.50;1.91;352.10
BU03;Lerma;2001-08-31;0930;0.00;18.63;55.08;686.40;2.29;337.60
BU03;Lerma;2001-08-31;1000;0.00;19.23;51.05;713.00;2.43;334.30
BU03;Lerma;2001-08-31;1030;0.00;19.92;48.58;825.00;1.86;342.50
BU03;Lerma;2001-08-31;1100;0.00;20.52;45.61;794.00;1.91;338.30
BU03;Lerma;2001-08-31;1130;0.00;20.94;43.75;861.00;2.16;319.80
BU03;Lerma;2001-08-31;1200;0.00;21.33;44.28;884.00;2.24;330.10
BU03;Lerma;2001-08-31;1230;0.00;21.82;40.46;813.00;2.44;318.40
BU03;Lerma;2001-08-31;1300;0.00;21.69;40.62;784.00;2.82;313.00
BU03;Lerma;2001-08-31;1330;0.00;22.49;36.74;804.00;2.67;306.80
BU03;Lerma;2001-08-31;1400;0.00;22.39;37.57;627.30;2.45;321.70
BU03;Lerma;2001-08-31;1430;0.00;22.15;40.45;659.40;2.14;333.20
BU03;Lerma;2001-08-31;1500;0.00;22.37;36.76;532.60;2.07;333.90
BU03;Lerma;2001-08-31;1530;0.00;22.22;39.90;518.80;1.81;341.70
BU03;Lerma;2001-08-31;1600;0.00;22.19;40.00;469.70;2.19;347.30
BU03;Lerma;2001-08-31;1630;0.00;21.06;43.43;354.50;2.09;349.00
BU03;Lerma;2001-08-31;1700;0.00;20.68;42.23;260.20;2.13;345.90
BU03;Lerma;2001-08-31;1730;0.00;20.13;42.49;177.30;1.57;357.70
BU03;Lerma;2001-08-31;1800;0.00;19.58;44.64;88.00;1.51;350.60
BU03;Lerma;2001-08-31;1830;0.00;18.38;48.77;17.45;1.59;353.10
BU03;Lerma;2001-08-31;1900;0.00;17.09;54.74;1.82;1.16;359.20
BU03;Lerma;2001-08-31;1930;0.00;16.12;61.42;0.01;1.73;349.80
BU03;Lerma;2001-08-31;2000;0.00;14.88;66.09;0.02;2.21;351.30
BU03;Lerma;2001-08-31;2030;0.00;13.95;68.17;0.02;2.20;349.00
BU03;Lerma;2001-08-31;2100;0.00;13.49;68.75;0.03;2.40;356.30
BU03;Lerma;2001-08-31;2130;0.00;13.33;69.28;0.01;1.51;359.60
BU03;Lerma;2001-08-31;2200;0.00;13.02;70.30;0.00;0.78;54.52
BU03;Lerma;2001-08-31;2230;0.00;12.64;71.70;0.00;1.09;4.14
BU03;Lerma;2001-08-31;2300;0.00;12.51;71.90;0.00;1.50;355.70
BU03;Lerma;2001-08-31;2330;0.00;12.33;70.50;0.00;1.68;359.50
BU03;Lerma;2001-08-31;2400;0.00;12.25;68.58;0.00;0.98;61.35
BU04;Tardajos;2001-08-31;0030;0.00;13.89;83.70;0.00;1.99;67.31
BU04;Tardajos;2001-08-31;0100;0.00;14.09;82.70;0.00;1.63;63.05
BU04;Tardajos;2001-08-31;0130;0.00;13.99;82.90;0.00;1.21;66.47
BU04;Tardajos;2001-08-31;0200;0.00;14.04;82.10;0.00;1.53;65.15
BU04;Tardajos;2001-08-31;0230;0.00;13.99;81.30;0.00;1.32;71.40
BU04;Tardajos;2001-08-31;0300;0.00;13.43;82.80;0.00;1.44;72.50
BU04;Tardajos;2001-08-31;0330;0.00;12.85;84.40;0.00;0.87;71.40
BU04;Tardajos;2001-08-31;0400;0.00;11.98;86.60;0.00;0.61;79.50
BU04;Tardajos;2001-08-31;0430;0.00;12.22;87.50;0.00;1.24;59.04
BU04;Tardajos;2001-08-31;0500;0.00;12.88;84.40;0.00;0.75;68.49
BU04;Tardajos;2001-08-31;0530;0.00;12.57;84.60;5.54;1.37;52.36
BU04;Tardajos;2001-08-31;0600;0.00;12.42;84.50;52.45;1.40;53.98
BU04;Tardajos;2001-08-31;0630;0.00;13.31;78.30;128.00;2.08;49.96
BU04;Tardajos;2001-08-31;0700;0.00;13.91;74.30;201.20;1.91;54.07
BU04;Tardajos;2001-08-31;0730;0.00;14.98;70.50;322.10;2.66;71.70
BU04;Tardajos;2001-08-31;0800;0.00;15.82;66.69;437.70;2.69;60.29
BU04;Tardajos;2001-08-31;0830;0.00;16.46;64.51;527.20;3.15;54.99
BU04;Tardajos;2001-08-31;0900;0.00;17.07;62.34;494.70;2.89;56.61
BU04;Tardajos;2001-08-31;0930;0.00;17.41;60.93;648.60;3.30;51.26
BU04;Tardajos;2001-08-31;1000;0.00;18.07;58.48;760.00;3.36;62.51
BU04;Tardajos;2001-08-31;1030;0.00;18.66;54.85;742.00;2.96;67.73
BU04;Tardajos;2001-08-31;1100;0.00;18.80;53.79;593.50;2.50;72.20
BU04;Tardajos;2001-08-31;1130;0.00;19.47;52.56;713.00;2.45;51.99
BU04;Tardajos;2001-08-31;1200;0.00;20.40;49.86;821.00;2.55;57.00
BU04;Tardajos;2001-08-31;1230;0.00;19.64;52.88;699.60;3.07;57.12
BU04;Tardajos;2001-08-31;1300;0.00;21.00;43.08;928.00;2.37;51.06
BU04;Tardajos;2001-08-31;1330;0.00;20.80;45.95;736.00;2.95;64.27
BU04;Tardajos;2001-08-31;1400;0.00;20.43;46.53;710.00;2.74;48.72
BU04;Tardajos;2001-08-31;1430;0.00;20.42;46.42;562.70;3.35;64.30
