Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-10-17;0030;0.00;15.14;69.27;0.00;1.22;112.30
AV01;Nava de Arévalo;2001-10-17;0100;0.00;14.05;72.60;0.00;1.25;162.40
AV01;Nava de Arévalo;2001-10-17;0130;0.00;14.62;69.71;0.00;2.65;148.60
AV01;Nava de Arévalo;2001-10-17;0200;0.00;15.88;58.91;0.00;4.36;168.10
AV01;Nava de Arévalo;2001-10-17;0230;0.00;16.20;52.06;0.00;4.67;171.60
AV01;Nava de Arévalo;2001-10-17;0300;0.20;14.26;67.94;0.00;2.51;162.30
AV01;Nava de Arévalo;2001-10-17;0330;0.00;13.31;75.80;0.00;1.37;153.30
AV01;Nava de Arévalo;2001-10-17;0400;0.00;13.00;79.30;0.00;1.51;135.80
AV01;Nava de Arévalo;2001-10-17;0430;0.00;13.16;78.00;0.00;1.52;129.20
AV01;Nava de Arévalo;2001-10-17;0500;0.00;13.21;82.60;0.00;1.53;100.20
AV01;Nava de Arévalo;2001-10-17;0530;0.00;13.75;80.70;0.00;3.46;116.40
AV01;Nava de Arévalo;2001-10-17;0600;0.00;13.83;78.50;0.03;3.66;124.90
AV01;Nava de Arévalo;2001-10-17;0630;0.00;13.62;76.20;6.29;3.41;114.20
AV01;Nava de Arévalo;2001-10-17;0700;0.00;13.29;78.10;29.66;3.20;125.60
AV01;Nava de Arévalo;2001-10-17;0730;0.00;13.07;78.80;41.44;2.70;131.60
AV01;Nava de Arévalo;2001-10-17;0800;0.00;13.87;77.80;265.40;3.09;141.50
AV01;Nava de Arévalo;2001-10-17;0830;0.00;15.61;68.25;243.80;3.98;148.10
AV01;Nava de Arévalo;2001-10-17;0900;0.00;16.55;63.39;275.30;3.84;145.70
AV01;Nava de Arévalo;2001-10-17;0930;0.00;17.64;58.43;447.20;5.32;137.40
AV01;Nava de Arévalo;2001-10-17;1000;0.00;18.70;52.02;546.50;6.22;138.70
AV01;Nava de Arévalo;2001-10-17;1030;0.00;19.42;48.52;592.90;7.11;146.40
AV01;Nava de Arévalo;2001-10-17;1100;0.00;18.93;50.85;669.20;7.62;145.00
AV01;Nava de Arévalo;2001-10-17;1130;0.00;19.35;51.56;631.60;7.38;138.50
AV01;Nava de Arévalo;2001-10-17;1200;0.00;20.11;47.33;613.30;6.94;144.50
AV01;Nava de Arévalo;2001-10-17;1230;0.00;20.03;46.23;593.40;8.79;148.90
AV01;Nava de Arévalo;2001-10-17;1300;0.00;19.30;48.27;312.00;7.69;152.90
AV01;Nava de Arévalo;2001-10-17;1330;0.00;19.30;47.56;312.80;7.57;150.80
AV01;Nava de Arévalo;2001-10-17;1400;0.00;18.37;52.15;132.40;6.30;145.80
AV01;Nava de Arévalo;2001-10-17;1430;0.00;18.13;50.73;57.92;6.73;166.90
AV01;Nava de Arévalo;2001-10-17;1500;0.20;17.49;56.02;32.70;5.36;200.70
AV01;Nava de Arévalo;2001-10-17;1530;1.20;13.96;84.70;33.92;6.89;251.50
AV01;Nava de Arévalo;2001-10-17;1600;1.00;12.39;87.80;24.30;6.17;233.00
AV01;Nava de Arévalo;2001-10-17;1630;0.80;12.24;89.50;16.50;4.32;226.90
AV01;Nava de Arévalo;2001-10-17;1700;0.40;12.16;89.60;4.85;3.35;207.50
AV01;Nava de Arévalo;2001-10-17;1730;0.20;12.27;91.00;0.30;2.25;193.60
AV01;Nava de Arévalo;2001-10-17;1800;0.80;12.68;89.30;0.00;3.80;211.50
AV01;Nava de Arévalo;2001-10-17;1830;1.40;12.49;87.50;0.00;3.87;204.00
AV01;Nava de Arévalo;2001-10-17;1900;1.00;12.25;85.10;0.00;5.86;198.60
AV01;Nava de Arévalo;2001-10-17;1930;2.40;12.00;83.30;0.00;7.27;185.60
AV01;Nava de Arévalo;2001-10-17;2000;0.00;11.81;82.30;0.00;5.04;162.10
AV01;Nava de Arévalo;2001-10-17;2030;0.00;12.10;79.30;0.00;2.99;179.90
AV01;Nava de Arévalo;2001-10-17;2100;0.00;11.65;83.10;0.00;1.91;173.70
AV01;Nava de Arévalo;2001-10-17;2130;0.00;11.86;84.00;0.00;2.80;212.60
AV01;Nava de Arévalo;2001-10-17;2200;0.00;11.99;85.40;0.00;2.44;223.30
AV01;Nava de Arévalo;2001-10-17;2230;0.00;12.03;87.90;0.00;1.64;233.30
AV01;Nava de Arévalo;2001-10-17;2300;0.00;11.92;90.10;0.00;1.25;259.80
AV01;Nava de Arévalo;2001-10-17;2330;0.00;11.72;90.90;0.00;0.95;166.30
AV01;Nava de Arévalo;2001-10-17;2400;0.00;11.24;90.90;0.00;0.91;223.20
BU01;Miranda de Ebro;2001-10-17;0030;0.00;12.21;85.60;0.00;0.47;291.90
BU01;Miranda de Ebro;2001-10-17;0100;0.00;11.60;86.10;0.00;0.37;208.20
BU01;Miranda de Ebro;2001-10-17;0130;0.00;11.38;87.20;0.00;0.35;309.50
BU01;Miranda de Ebro;2001-10-17;0200;0.00;11.40;86.40;0.00;0.72;234.70
BU01;Miranda de Ebro;2001-10-17;0230;0.00;10.82;87.80;0.00;0.49;217.00
BU01;Miranda de Ebro;2001-10-17;0300;0.00;10.98;88.80;0.00;0.50;328.50
BU01;Miranda de Ebro;2001-10-17;0330;0.00;11.09;89.20;0.00;0.56;257.70
BU01;Miranda de Ebro;2001-10-17;0400;0.00;11.68;86.70;0.00;0.94;348.40
