Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-18;0030;0.00;8.56;72.30;0.00;0.64;15.60
AV01;Nava de Arévalo;2001-06-18;0100;0.00;7.65;77.00;0.00;0.43;19.16
AV01;Nava de Arévalo;2001-06-18;0130;0.00;7.07;80.20;0.00;0.64;356.30
AV01;Nava de Arévalo;2001-06-18;0200;0.00;6.10;83.50;0.00;0.31;321.60
AV01;Nava de Arévalo;2001-06-18;0230;0.00;5.52;84.90;0.00;0.54;3.25
AV01;Nava de Arévalo;2001-06-18;0300;0.00;6.33;84.50;0.00;1.01;51.50
AV01;Nava de Arévalo;2001-06-18;0330;0.00;6.13;84.90;0.00;1.06;51.16
AV01;Nava de Arévalo;2001-06-18;0400;0.00;6.19;85.40;0.00;0.74;91.80
AV01;Nava de Arévalo;2001-06-18;0430;0.00;5.86;84.60;1.87;0.95;87.80
AV01;Nava de Arévalo;2001-06-18;0500;0.00;5.77;85.50;27.80;0.75;74.40
AV01;Nava de Arévalo;2001-06-18;0530;0.00;6.04;84.00;101.50;0.23;11.94
AV01;Nava de Arévalo;2001-06-18;0600;0.00;7.79;79.00;184.30;0.29;359.80
AV01;Nava de Arévalo;2001-06-18;0630;0.00;9.92;71.70;281.00;0.84;27.35
AV01;Nava de Arévalo;2001-06-18;0700;0.00;10.72;69.03;378.40;1.30;36.87
AV01;Nava de Arévalo;2001-06-18;0730;0.00;11.76;63.38;476.00;1.96;14.19
AV01;Nava de Arévalo;2001-06-18;0800;0.00;13.40;57.54;569.80;2.37;13.07
AV01;Nava de Arévalo;2001-06-18;0830;0.00;14.86;51.47;658.80;2.54;7.46
AV01;Nava de Arévalo;2001-06-18;0900;0.00;16.32;43.92;740.00;2.70;12.65
AV01;Nava de Arévalo;2001-06-18;0930;0.00;17.11;40.02;812.00;2.77;7.19
AV01;Nava de Arévalo;2001-06-18;1000;0.00;18.34;32.14;877.00;2.70;23.29
AV01;Nava de Arévalo;2001-06-18;1030;0.00;19.48;27.53;919.00;2.66;18.42
AV01;Nava de Arévalo;2001-06-18;1100;0.00;20.65;22.32;951.00;3.09;22.30
AV01;Nava de Arévalo;2001-06-18;1130;0.00;21.32;17.94;991.00;3.30;27.97
AV01;Nava de Arévalo;2001-06-18;1200;0.00;22.03;12.97;988.00;2.83;26.42
AV01;Nava de Arévalo;2001-06-18;1230;0.00;22.80;14.39;1007.00;3.00;21.71
AV01;Nava de Arévalo;2001-06-18;1300;0.00;23.75;13.81;978.00;2.92;29.83
AV01;Nava de Arévalo;2001-06-18;1330;0.00;24.35;12.91;966.00;3.19;10.48
AV01;Nava de Arévalo;2001-06-18;1400;0.00;25.18;12.11;927.00;2.92;12.45
AV01;Nava de Arévalo;2001-06-18;1430;0.00;25.66;11.48;877.00;2.78;14.96
AV01;Nava de Arévalo;2001-06-18;1500;0.00;25.88;10.39;815.00;2.59;22.97
AV01;Nava de Arévalo;2001-06-18;1530;0.00;26.28;9.84;745.00;3.03;356.70
AV01;Nava de Arévalo;2001-06-18;1600;0.00;26.44;9.51;662.50;2.89;10.13
AV01;Nava de Arévalo;2001-06-18;1630;0.00;26.72;9.53;577.00;2.66;8.44
AV01;Nava de Arévalo;2001-06-18;1700;0.00;26.50;9.44;488.50;2.88;349.00
AV01;Nava de Arévalo;2001-06-18;1730;0.00;26.25;9.64;382.70;2.95;355.50
AV01;Nava de Arévalo;2001-06-18;1800;0.00;25.58;10.00;253.90;2.77;351.50
AV01;Nava de Arévalo;2001-06-18;1830;0.00;24.51;11.59;130.10;2.54;353.30
AV01;Nava de Arévalo;2001-06-18;1900;0.00;22.69;14.78;93.00;1.88;355.50
AV01;Nava de Arévalo;2001-06-18;1930;0.00;20.87;18.72;36.60;1.29;1.10
AV01;Nava de Arévalo;2001-06-18;2000;0.00;18.00;26.38;4.26;0.70;0.33
AV01;Nava de Arévalo;2001-06-18;2030;0.00;15.70;31.36;0.00;0.08;301.70
AV01;Nava de Arévalo;2001-06-18;2100;0.00;14.47;35.61;0.00;0.75;348.90
AV01;Nava de Arévalo;2001-06-18;2130;0.00;13.87;36.48;0.00;0.35;38.47
AV01;Nava de Arévalo;2001-06-18;2200;0.00;13.12;38.09;0.00;0.07;47.40
AV01;Nava de Arévalo;2001-06-18;2230;0.00;12.65;42.98;0.00;0.94;133.20
