Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-04-12;0030;0.00;1.80;79.50;0.00;0.58;65.36
AV01;Nava de Arévalo;2001-04-12;0100;0.00;2.03;78.50;0.00;1.90;32.50
AV01;Nava de Arévalo;2001-04-12;0130;0.00;1.00;82.00;0.00;1.19;42.50
AV01;Nava de Arévalo;2001-04-12;0200;0.00;-0.04;85.10;0.00;1.03;43.24
AV01;Nava de Arévalo;2001-04-12;0230;0.00;0.31;83.10;0.00;0.89;53.36
AV01;Nava de Arévalo;2001-04-12;0300;0.00;-0.37;84.20;0.00;0.59;177.50
AV01;Nava de Arévalo;2001-04-12;0330;0.00;-1.95;88.50;0.00;0.97;216.30
AV01;Nava de Arévalo;2001-04-12;0400;0.00;-1.79;91.00;0.00;0.42;130.10
AV01;Nava de Arévalo;2001-04-12;0430;0.00;-2.88;91.00;0.00;0.21;292.70
AV01;Nava de Arévalo;2001-04-12;0500;0.00;-1.75;91.70;0.00;0.51;182.90
AV01;Nava de Arévalo;2001-04-12;0530;0.00;-2.77;91.50;2.86;0.82;170.50
AV01;Nava de Arévalo;2001-04-12;0600;0.00;-3.07;92.70;41.10;0.90;174.20
AV01;Nava de Arévalo;2001-04-12;0630;0.00;-1.30;91.60;135.20;0.12;172.20
AV01;Nava de Arévalo;2001-04-12;0700;0.00;2.33;84.50;209.80;0.59;30.24
AV01;Nava de Arévalo;2001-04-12;0730;0.00;3.63;78.50;308.10;1.90;38.72
AV01;Nava de Arévalo;2001-04-12;0800;0.00;4.63;74.10;419.90;2.39;25.48
AV01;Nava de Arévalo;2001-04-12;0830;0.00;6.09;69.18;504.00;2.77;20.72
AV01;Nava de Arévalo;2001-04-12;0900;0.00;7.29;64.90;602.20;3.54;13.51
AV01;Nava de Arévalo;2001-04-12;0930;0.00;8.01;61.05;685.70;3.24;17.28
AV01;Nava de Arévalo;2001-04-12;1000;0.00;8.52;56.72;755.00;2.86;14.84
AV01;Nava de Arévalo;2001-04-12;1030;0.00;9.45;53.40;805.00;2.72;12.12
AV01;Nava de Arévalo;2001-04-12;1100;0.00;10.19;52.13;854.00;2.65;5.88
AV01;Nava de Arévalo;2001-04-12;1130;0.00;10.90;49.41;887.00;3.02;9.96
AV01;Nava de Arévalo;2001-04-12;1200;0.00;11.88;47.18;897.00;3.72;349.60
AV01;Nava de Arévalo;2001-04-12;1230;0.00;12.76;43.76;903.00;3.34;4.92
AV01;Nava de Arévalo;2001-04-12;1300;0.00;13.09;44.38;879.00;4.00;355.50
AV01;Nava de Arévalo;2001-04-12;1330;0.00;13.78;38.98;717.00;3.98;4.46
AV01;Nava de Arévalo;2001-04-12;1400;0.00;14.02;40.55;655.00;3.62;359.40
AV01;Nava de Arévalo;2001-04-12;1430;0.00;14.14;37.18;685.70;3.49;16.54
AV01;Nava de Arévalo;2001-04-12;1500;0.00;14.89;36.96;614.60;3.77;359.40
AV01;Nava de Arévalo;2001-04-12;1530;0.00;14.80;39.46;547.60;3.64;356.40
AV01;Nava de Arévalo;2001-04-12;1600;0.00;14.62;37.76;456.30;4.17;353.40
AV01;Nava de Arévalo;2001-04-12;1630;0.00;14.48;40.60;397.30;4.19;352.60
AV01;Nava de Arévalo;2001-04-12;1700;0.00;13.55;39.86;195.60;4.24;0.19
AV01;Nava de Arévalo;2001-04-12;1730;0.00;12.82;43.00;104.00;3.86;7.76
AV01;Nava de Arévalo;2001-04-12;1800;0.00;12.22;42.84;62.13;3.76;9.19
AV01;Nava de Arévalo;2001-04-12;1830;0.00;11.44;45.92;32.36;3.09;27.81
AV01;Nava de Arévalo;2001-04-12;1900;0.00;10.21;49.39;3.71;2.27;18.09
AV01;Nava de Arévalo;2001-04-12;1930;0.00;8.25;59.36;0.00;0.93;16.72
AV01;Nava de Arévalo;2001-04-12;2000;0.00;6.72;66.36;0.00;1.02;348.90
AV01;Nava de Arévalo;2001-04-12;2030;0.00;7.50;64.19;0.00;1.75;349.00
AV01;Nava de Arévalo;2001-04-12;2100;0.00;7.56;62.41;0.00;2.41;346.10
AV01;Nava de Arévalo;2001-04-12;2130;0.00;5.89;66.45;0.00;0.79;352.20
AV01;Nava de Arévalo;2001-04-12;2200;0.00;4.03;75.60;0.00;1.48;342.50
AV01;Nava de Arévalo;2001-04-12;2230;0.00;4.64;74.70;0.00;1.65;345.30
AV01;Nava de Arévalo;2001-04-12;2300;0.00;2.74;82.60;0.00;1.29;3.97
AV01;Nava de Arévalo;2001-04-12;2330;0.00;2.87;81.60;0.00;1.56;18.69
AV01;Nava de Arévalo;2001-04-12;2400;0.00;2.59;80.70;0.00;0.99;42.14
BU01;Miranda de Ebro;2001-04-12;0030;0.20;6.73;87.00;0.01;1.07;348.20
BU01;Miranda de Ebro;2001-04-12;0100;0.00;6.68;88.00;0.01;0.49;189.90
BU01;Miranda de Ebro;2001-04-12;0130;0.00;6.62;88.80;0.00;0.34;198.40
BU01;Miranda de Ebro;2001-04-12;0200;0.00;6.69;87.40;0.00;0.58;205.20
BU01;Miranda de Ebro;2001-04-12;0230;0.00;6.78;83.00;0.00;0.35;88.00
BU01;Miranda de Ebro;2001-04-12;0300;0.00;6.65;83.10;0.01;0.49;109.70
BU01;Miranda de Ebro;2001-04-12;0330;0.00;6.49;85.20;0.01;0.09;198.00
BU01;Miranda de Ebro;2001-04-12;0400;0.00;6.53;85.40;0.02;0.20;159.20
BU01;Miranda de Ebro;2001-04-12;0430;0.00;6.58;86.20;0.01;0.24;99.00
