Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-12;0030;0.00;15.54;76.60;0.00;1.22;224.30
AV01;Nava de Arévalo;2001-07-12;0100;0.00;15.36;77.70;0.00;1.70;210.30
AV01;Nava de Arévalo;2001-07-12;0130;0.00;15.32;76.80;0.00;1.72;190.10
AV01;Nava de Arévalo;2001-07-12;0200;0.00;15.00;77.50;0.00;1.61;197.90
AV01;Nava de Arévalo;2001-07-12;0230;0.00;14.52;80.30;0.00;1.67;215.60
AV01;Nava de Arévalo;2001-07-12;0300;0.00;14.05;82.20;0.00;1.32;217.10
AV01;Nava de Arévalo;2001-07-12;0330;0.00;13.14;84.60;0.00;1.05;229.40
AV01;Nava de Arévalo;2001-07-12;0400;0.00;12.94;86.40;0.00;0.87;205.10
AV01;Nava de Arévalo;2001-07-12;0430;0.00;12.36;87.80;0.62;0.93;213.60
AV01;Nava de Arévalo;2001-07-12;0500;0.00;12.53;88.20;11.83;0.90;181.40
AV01;Nava de Arévalo;2001-07-12;0530;0.00;12.91;86.90;68.60;1.13;186.70
AV01;Nava de Arévalo;2001-07-12;0600;0.00;14.52;82.60;145.80;1.13;191.80
AV01;Nava de Arévalo;2001-07-12;0630;0.00;16.19;76.60;233.10;1.17;231.50
AV01;Nava de Arévalo;2001-07-12;0700;0.00;18.14;70.20;328.20;1.08;241.30
AV01;Nava de Arévalo;2001-07-12;0730;0.00;19.51;65.20;424.70;1.02;252.80
AV01;Nava de Arévalo;2001-07-12;0800;0.00;20.99;59.82;519.20;1.38;302.60
AV01;Nava de Arévalo;2001-07-12;0830;0.00;22.12;55.06;609.30;1.34;311.80
AV01;Nava de Arévalo;2001-07-12;0900;0.00;23.51;46.80;693.60;1.73;352.00
AV01;Nava de Arévalo;2001-07-12;0930;0.00;24.96;38.92;768.00;1.74;5.00
AV01;Nava de Arévalo;2001-07-12;1000;0.00;25.37;36.11;829.00;1.61;357.10
AV01;Nava de Arévalo;2001-07-12;1030;0.00;26.19;33.67;877.00;1.60;5.54
AV01;Nava de Arévalo;2001-07-12;1100;0.00;26.70;31.80;915.00;2.03;301.30
AV01;Nava de Arévalo;2001-07-12;1130;0.00;27.46;27.92;944.00;1.50;307.50
AV01;Nava de Arévalo;2001-07-12;1200;0.00;27.79;28.01;958.00;1.59;346.00
AV01;Nava de Arévalo;2001-07-12;1230;0.00;28.54;24.94;960.00;2.00;298.10
AV01;Nava de Arévalo;2001-07-12;1300;0.00;29.23;22.99;951.00;2.12;297.80
AV01;Nava de Arévalo;2001-07-12;1330;0.00;29.47;22.92;927.00;2.43;259.00
AV01;Nava de Arévalo;2001-07-12;1400;0.00;29.81;21.61;890.00;2.27;288.90
