Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-08-11;0030;0.00;13.11;68.11;0.00;0.64;180.30
AV01;Nava de Arévalo;2001-08-11;0100;0.00;12.23;69.16;0.00;0.51;179.30
AV01;Nava de Arévalo;2001-08-11;0130;0.00;11.56;73.50;0.00;0.65;276.30
AV01;Nava de Arévalo;2001-08-11;0200;0.00;11.20;76.00;0.00;0.47;257.20
AV01;Nava de Arévalo;2001-08-11;0230;0.00;11.96;72.10;0.00;0.15;293.30
AV01;Nava de Arévalo;2001-08-11;0300;0.00;11.19;76.50;0.00;0.45;207.30
AV01;Nava de Arévalo;2001-08-11;0330;0.00;11.07;77.30;0.00;0.48;245.30
AV01;Nava de Arévalo;2001-08-11;0400;0.00;10.52;77.70;0.00;0.41;273.10
AV01;Nava de Arévalo;2001-08-11;0430;0.00;10.16;79.00;0.00;0.42;264.90
AV01;Nava de Arévalo;2001-08-11;0500;0.00;9.94;80.80;0.68;0.23;323.90
AV01;Nava de Arévalo;2001-08-11;0530;0.00;10.21;80.50;12.66;0.17;155.50
AV01;Nava de Arévalo;2001-08-11;0600;0.00;10.95;77.60;67.05;0.14;294.80
AV01;Nava de Arévalo;2001-08-11;0630;0.00;12.40;72.80;147.10;1.13;329.00
AV01;Nava de Arévalo;2001-08-11;0700;0.00;13.98;66.66;240.90;1.47;3.46
AV01;Nava de Arévalo;2001-08-11;0730;0.00;15.60;61.23;337.70;1.81;14.13
AV01;Nava de Arévalo;2001-08-11;0800;0.00;16.79;57.64;433.60;2.15;6.66
AV01;Nava de Arévalo;2001-08-11;0830;0.00;18.51;53.44;528.20;2.34;0.14
AV01;Nava de Arévalo;2001-08-11;0900;0.00;20.43;48.90;615.90;2.89;351.50
AV01;Nava de Arévalo;2001-08-11;0930;0.00;22.03;45.53;697.00;3.10;359.00
AV01;Nava de Arévalo;2001-08-11;1000;0.00;23.74;42.34;763.00;2.81;355.40
AV01;Nava de Arévalo;2001-08-11;1030;0.00;24.80;40.48;819.00;2.53;350.00
AV01;Nava de Arévalo;2001-08-11;1100;0.00;25.95;38.89;860.00;1.64;21.24
AV01;Nava de Arévalo;2001-08-11;1130;0.00;27.08;36.79;887.00;1.52;343.50
AV01;Nava de Arévalo;2001-08-11;1200;0.00;28.37;34.04;901.00;1.70;297.50
AV01;Nava de Arévalo;2001-08-11;1230;0.00;29.17;31.68;904.00;2.17;316.60
AV01;Nava de Arévalo;2001-08-11;1300;0.00;30.05;29.20;895.00;2.09;306.90
AV01;Nava de Arévalo;2001-08-11;1330;0.00;30.40;28.54;872.00;2.84;303.20
AV01;Nava de Arévalo;2001-08-11;1400;0.00;30.84;25.27;834.00;3.46;278.40
AV01;Nava de Arévalo;2001-08-11;1430;0.00;31.37;24.55;777.00;2.98;291.00
AV01;Nava de Arévalo;2001-08-11;1500;0.00;31.51;23.88;709.00;3.40;266.40
AV01;Nava de Arévalo;2001-08-11;1530;0.00;31.44;24.04;639.00;2.65;277.20
AV01;Nava de Arévalo;2001-08-11;1600;0.00;31.51;23.97;558.80;2.89;254.80
AV01;Nava de Arévalo;2001-08-11;1630;0.00;31.62;23.59;511.20;2.60;247.50
AV01;Nava de Arévalo;2001-08-11;1700;0.00;31.46;23.46;382.30;1.97;263.10
