Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-04-18;0030;0.00;2.88;81.80;0.00;1.16;308.90
AV01;Nava de Arévalo;2001-04-18;0100;0.00;3.06;78.70;0.00;1.58;295.20
AV01;Nava de Arévalo;2001-04-18;0130;0.00;2.60;80.40;0.00;0.87;301.70
AV01;Nava de Arévalo;2001-04-18;0200;0.00;3.51;77.90;0.00;0.93;290.10
AV01;Nava de Arévalo;2001-04-18;0230;0.00;3.70;74.30;0.00;1.71;279.10
AV01;Nava de Arévalo;2001-04-18;0300;0.00;3.12;75.50;0.00;1.66;275.10
AV01;Nava de Arévalo;2001-04-18;0330;0.00;3.32;75.20;0.00;2.06;277.50
AV01;Nava de Arévalo;2001-04-18;0400;0.00;3.25;75.30;0.00;1.73;269.00
AV01;Nava de Arévalo;2001-04-18;0430;0.00;2.13;80.70;0.00;1.67;272.20
AV01;Nava de Arévalo;2001-04-18;0500;0.00;0.73;86.60;0.08;1.83;280.70
AV01;Nava de Arévalo;2001-04-18;0530;0.00;0.23;88.60;4.50;1.43;277.80
AV01;Nava de Arévalo;2001-04-18;0600;0.00;0.19;90.00;22.47;2.09;266.20
AV01;Nava de Arévalo;2001-04-18;0630;0.00;0.64;88.90;90.20;1.97;259.00
AV01;Nava de Arévalo;2001-04-18;0700;0.00;2.35;82.90;209.70;2.32;270.70
AV01;Nava de Arévalo;2001-04-18;0730;0.00;3.47;77.60;316.70;1.47;265.80
AV01;Nava de Arévalo;2001-04-18;0800;0.00;4.49;74.60;420.60;1.59;269.50
AV01;Nava de Arévalo;2001-04-18;0830;0.00;5.33;70.80;519.60;1.41;261.40
AV01;Nava de Arévalo;2001-04-18;0900;0.00;6.17;69.77;600.10;1.62;249.80
AV01;Nava de Arévalo;2001-04-18;0930;0.00;7.37;68.71;691.40;2.14;276.70
AV01;Nava de Arévalo;2001-04-18;1000;0.00;7.92;64.94;745.00;1.75;307.30
AV01;Nava de Arévalo;2001-04-18;1030;0.00;8.92;63.70;807.00;1.73;323.10
AV01;Nava de Arévalo;2001-04-18;1100;0.00;9.97;62.06;818.00;1.95;18.79
AV01;Nava de Arévalo;2001-04-18;1130;0.00;11.09;58.41;780.00;1.65;355.00
AV01;Nava de Arévalo;2001-04-18;1200;0.00;11.52;59.75;642.40;2.07;290.10
