Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-17;0030;0.00;13.16;78.30;0.00;2.56;225.20
AV01;Nava de Arévalo;2001-07-17;0100;0.00;13.05;78.10;0.00;2.83;222.90
AV01;Nava de Arévalo;2001-07-17;0130;0.00;12.63;80.30;0.00;2.36;214.50
AV01;Nava de Arévalo;2001-07-17;0200;0.00;12.16;82.40;0.00;1.57;209.00
AV01;Nava de Arévalo;2001-07-17;0230;0.00;11.81;83.80;0.00;1.35;188.40
AV01;Nava de Arévalo;2001-07-17;0300;0.00;11.48;85.40;0.00;1.07;178.60
AV01;Nava de Arévalo;2001-07-17;0330;0.00;11.43;85.70;0.00;1.35;204.20
AV01;Nava de Arévalo;2001-07-17;0400;0.00;11.30;86.10;0.00;2.16;221.80
AV01;Nava de Arévalo;2001-07-17;0430;0.00;11.26;86.80;0.35;2.31;218.60
AV01;Nava de Arévalo;2001-07-17;0500;0.00;11.32;87.80;9.23;2.73;222.80
AV01;Nava de Arévalo;2001-07-17;0530;0.00;11.62;86.90;64.88;2.11;210.40
AV01;Nava de Arévalo;2001-07-17;0600;0.00;12.51;83.30;142.70;1.76;189.70
AV01;Nava de Arévalo;2001-07-17;0630;0.00;13.67;77.60;236.70;3.20;215.70
AV01;Nava de Arévalo;2001-07-17;0700;0.00;15.00;71.50;334.40;4.15;234.10
AV01;Nava de Arévalo;2001-07-17;0730;0.00;16.19;67.46;431.70;5.00;239.60
AV01;Nava de Arévalo;2001-07-17;0800;0.00;17.39;63.01;524.70;4.83;244.80
AV01;Nava de Arévalo;2001-07-17;0830;0.00;18.30;61.14;612.20;5.66;263.40
AV01;Nava de Arévalo;2001-07-17;0900;0.00;18.69;59.86;692.60;5.02;255.50
AV01;Nava de Arévalo;2001-07-17;0930;0.00;19.38;57.35;767.00;4.84;245.90
AV01;Nava de Arévalo;2001-07-17;1000;0.00;20.02;55.33;837.00;4.60;253.30
AV01;Nava de Arévalo;2001-07-17;1030;0.00;20.52;53.06;844.00;4.64;241.80
AV01;Nava de Arévalo;2001-07-17;1100;0.00;21.69;48.40;904.00;4.60;243.40
AV01;Nava de Arévalo;2001-07-17;1130;0.00;22.02;46.79;946.00;4.52;237.80
AV01;Nava de Arévalo;2001-07-17;1200;0.00;23.07;43.86;961.00;4.80;244.00
AV01;Nava de Arévalo;2001-07-17;1230;0.00;23.69;39.55;966.00;5.14;242.00
AV01;Nava de Arévalo;2001-07-17;1300;0.00;24.42;35.88;957.00;5.51;240.70
AV01;Nava de Arévalo;2001-07-17;1330;0.00;24.86;33.96;935.00;5.72;245.40
AV01;Nava de Arévalo;2001-07-17;1400;0.00;25.48;32.22;899.00;6.05;248.50
