Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-09-16;0030;0.00;8.17;66.58;0.00;0.00;182.70
AV01;Nava de Arévalo;2001-09-16;0100;0.00;8.44;63.30;0.00;0.43;110.30
AV01;Nava de Arévalo;2001-09-16;0130;0.00;8.64;63.45;0.00;0.32;149.70
AV01;Nava de Arévalo;2001-09-16;0200;0.00;7.32;68.32;0.00;0.56;207.70
AV01;Nava de Arévalo;2001-09-16;0230;0.00;6.61;70.10;0.00;0.66;263.50
AV01;Nava de Arévalo;2001-09-16;0300;0.00;5.74;75.10;0.00;0.42;187.90
AV01;Nava de Arévalo;2001-09-16;0330;0.00;5.77;73.20;0.00;0.65;171.80
AV01;Nava de Arévalo;2001-09-16;0400;0.00;5.34;74.00;0.00;0.31;180.70
AV01;Nava de Arévalo;2001-09-16;0430;0.00;4.92;77.80;0.00;0.44;180.80
AV01;Nava de Arévalo;2001-09-16;0500;0.00;4.76;75.40;0.00;0.69;170.70
AV01;Nava de Arévalo;2001-09-16;0530;0.00;4.46;76.60;0.22;0.54;165.10
AV01;Nava de Arévalo;2001-09-16;0600;0.00;4.07;77.70;7.86;0.46;204.00
AV01;Nava de Arévalo;2001-09-16;0630;0.00;4.30;82.30;77.00;0.08;269.20
AV01;Nava de Arévalo;2001-09-16;0700;0.00;7.49;75.00;168.30;0.45;333.20
AV01;Nava de Arévalo;2001-09-16;0730;0.00;10.89;65.71;270.90;0.58;54.51
AV01;Nava de Arévalo;2001-09-16;0800;0.00;12.35;60.09;369.00;0.88;96.80
AV01;Nava de Arévalo;2001-09-16;0830;0.00;14.23;52.93;462.20;1.11;127.70
AV01;Nava de Arévalo;2001-09-16;0900;0.00;16.73;44.37;550.10;0.67;123.40
AV01;Nava de Arévalo;2001-09-16;0930;0.00;18.59;38.43;628.60;1.20;4.07
AV01;Nava de Arévalo;2001-09-16;1000;0.00;19.14;36.38;693.20;2.35;353.30
AV01;Nava de Arévalo;2001-09-16;1030;0.00;20.34;34.29;736.00;1.74;347.50
AV01;Nava de Arévalo;2001-09-16;1100;0.00;21.58;30.45;790.00;1.66;2.70
AV01;Nava de Arévalo;2001-09-16;1130;0.00;22.55;29.13;815.00;2.19;328.50
AV01;Nava de Arévalo;2001-09-16;1200;0.00;23.50;28.05;829.00;2.30;333.30
AV01;Nava de Arévalo;2001-09-16;1230;0.00;24.30;22.94;831.00;2.19;352.60
AV01;Nava de Arévalo;2001-09-16;1300;0.00;25.44;18.82;817.00;1.89;336.60
AV01;Nava de Arévalo;2001-09-16;1330;0.00;25.90;17.33;786.00;2.48;306.90
AV01;Nava de Arévalo;2001-09-16;1400;0.00;26.49;14.52;739.00;2.36;320.30
AV01;Nava de Arévalo;2001-09-16;1430;0.00;26.76;14.21;677.50;2.40;331.70
AV01;Nava de Arévalo;2001-09-16;1500;0.00;26.89;13.95;606.40;3.03;316.40
AV01;Nava de Arévalo;2001-09-16;1530;0.00;27.02;12.92;526.40;2.73;326.90
AV01;Nava de Arévalo;2001-09-16;1600;0.00;27.13;11.37;439.10;2.36;317.40
AV01;Nava de Arévalo;2001-09-16;1630;0.00;26.91;10.88;341.40;2.36;331.60
AV01;Nava de Arévalo;2001-09-16;1700;0.00;26.49;10.98;240.80;2.56;326.10
AV01;Nava de Arévalo;2001-09-16;1730;0.00;25.64;12.23;139.20;2.35;343.60
AV01;Nava de Arévalo;2001-09-16;1800;0.00;23.16;19.28;40.91;1.78;352.10
AV01;Nava de Arévalo;2001-09-16;1830;0.00;19.55;24.82;3.08;1.46;345.30
AV01;Nava de Arévalo;2001-09-16;1900;0.00;17.62;28.29;0.00;1.36;356.30
AV01;Nava de Arévalo;2001-09-16;1930;0.00;15.83;33.15;0.00;0.38;4.43
AV01;Nava de Arévalo;2001-09-16;2000;0.00;14.54;36.77;0.00;0.17;48.63
AV01;Nava de Arévalo;2001-09-16;2030;0.00;15.07;38.05;0.00;1.24;27.27
AV01;Nava de Arévalo;2001-09-16;2100;0.00;14.09;44.98;0.00;1.23;40.13
AV01;Nava de Arévalo;2001-09-16;2130;0.00;13.64;47.95;0.00;1.35;58.10
