Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-07-26;0030;0.00;18.12;58.73;0.00;2.14;216.10
AV01;Nava de Arévalo;2001-07-26;0100;0.00;17.87;57.93;0.00;2.09;208.50
AV01;Nava de Arévalo;2001-07-26;0130;0.00;17.61;58.21;0.00;2.39;212.60
AV01;Nava de Arévalo;2001-07-26;0200;0.00;17.32;59.98;0.00;2.66;213.60
AV01;Nava de Arévalo;2001-07-26;0230;0.00;17.50;59.22;0.00;2.73;217.40
AV01;Nava de Arévalo;2001-07-26;0300;0.00;17.30;60.19;0.00;2.37;222.50
AV01;Nava de Arévalo;2001-07-26;0330;0.00;16.63;63.49;0.00;1.83;220.40
AV01;Nava de Arévalo;2001-07-26;0400;0.00;16.07;66.41;0.00;1.67;214.40
AV01;Nava de Arévalo;2001-07-26;0430;0.00;15.18;69.50;0.00;1.22;222.70
AV01;Nava de Arévalo;2001-07-26;0500;0.00;14.71;70.70;3.27;1.24;213.70
AV01;Nava de Arévalo;2001-07-26;0530;0.00;14.74;71.70;28.84;1.16;217.20
AV01;Nava de Arévalo;2001-07-26;0600;0.00;15.93;70.40;89.30;1.97;241.00
AV01;Nava de Arévalo;2001-07-26;0630;0.00;17.35;68.46;173.50;3.38;243.20
AV01;Nava de Arévalo;2001-07-26;0700;0.00;18.33;66.70;270.10;3.14;236.00
AV01;Nava de Arévalo;2001-07-26;0730;0.00;19.53;62.50;366.60;2.63;254.60
AV01;Nava de Arévalo;2001-07-26;0800;0.00;20.56;58.36;468.20;2.09;276.70
AV01;Nava de Arévalo;2001-07-26;0830;0.00;21.56;54.96;565.30;1.19;302.30
AV01;Nava de Arévalo;2001-07-26;0900;0.00;22.60;52.03;657.20;1.62;294.10
AV01;Nava de Arévalo;2001-07-26;0930;0.00;23.51;48.06;737.00;1.28;316.80
AV01;Nava de Arévalo;2001-07-26;1000;0.00;24.60;44.73;804.00;1.60;276.00
AV01;Nava de Arévalo;2001-07-26;1030;0.00;25.55;40.78;863.00;1.91;318.70
AV01;Nava de Arévalo;2001-07-26;1100;0.00;26.53;36.99;900.00;2.22;298.60
AV01;Nava de Arévalo;2001-07-26;1130;0.00;27.37;34.65;918.00;2.65;295.60
AV01;Nava de Arévalo;2001-07-26;1200;0.00;28.26;32.16;932.00;2.94;275.30
AV01;Nava de Arévalo;2001-07-26;1230;0.00;29.01;30.37;930.00;3.10;283.30
AV01;Nava de Arévalo;2001-07-26;1300;0.00;29.43;29.38;919.00;4.03;278.60
AV01;Nava de Arévalo;2001-07-26;1330;0.00;30.12;28.14;899.00;4.07;269.20
AV01;Nava de Arévalo;2001-07-26;1400;0.00;30.47;26.12;866.00;3.13;255.20
AV01;Nava de Arévalo;2001-07-26;1430;0.00;30.54;24.68;809.00;2.81;257.70
AV01;Nava de Arévalo;2001-07-26;1500;0.00;30.67;23.93;749.00;3.27;262.00
AV01;Nava de Arévalo;2001-07-26;1530;0.00;30.72;23.89;678.10;3.75;258.80
AV01;Nava de Arévalo;2001-07-26;1600;0.00;30.90;25.53;575.10;3.76;265.40
AV01;Nava de Arévalo;2001-07-26;1630;0.00;30.72;25.11;498.40;3.86;263.50
AV01;Nava de Arévalo;2001-07-26;1700;0.00;30.51;24.89;390.00;4.30;261.90
AV01;Nava de Arévalo;2001-07-26;1730;0.00;29.89;24.81;305.50;4.22;267.10
AV01;Nava de Arévalo;2001-07-26;1800;0.00;29.47;25.41;212.40;4.14;262.10
AV01;Nava de Arévalo;2001-07-26;1830;0.00;28.43;27.55;122.10;3.44;252.20
AV01;Nava de Arévalo;2001-07-26;1900;0.00;27.31;29.23;53.11;2.51;258.60
AV01;Nava de Arévalo;2001-07-26;1930;0.00;25.31;32.87;9.40;2.12;253.00
AV01;Nava de Arévalo;2001-07-26;2000;0.00;23.49;36.10;0.26;1.84;252.70
AV01;Nava de Arévalo;2001-07-26;2030;0.00;21.36;42.44;0.00;1.44;252.20
AV01;Nava de Arévalo;2001-07-26;2100;0.00;20.14;47.38;0.00;0.82;262.60
AV01;Nava de Arévalo;2001-07-26;2130;0.00;19.51;49.93;0.00;1.31;216.60
AV01;Nava de Arévalo;2001-07-26;2200;0.00;18.78;52.40;0.00;1.64;215.30
AV01;Nava de Arévalo;2001-07-26;2230;0.00;18.24;53.37;0.00;1.68;218.30
AV01;Nava de Arévalo;2001-07-26;2300;0.00;17.40;57.12;0.00;1.28;219.80
AV01;Nava de Arévalo;2001-07-26;2330;0.00;17.10;59.08;0.00;1.98;210.60
AV01;Nava de Arévalo;2001-07-26;2400;0.00;16.85;61.76;0.00;1.93;210.50
BU01;Miranda de Ebro;2001-07-26;0030;0.00;17.93;81.00;0.00;1.39;34.18
BU01;Miranda de Ebro;2001-07-26;0100;0.00;17.57;82.20;0.00;0.75;360.00
BU01;Miranda de Ebro;2001-07-26;0130;0.00;17.17;84.20;0.00;0.62;25.47
BU01;Miranda de Ebro;2001-07-26;0200;0.00;17.24;84.60;0.00;0.70;23.92
BU01;Miranda de Ebro;2001-07-26;0230;0.00;17.60;83.60;0.00;1.00;12.38
BU01;Miranda de Ebro;2001-07-26;0300;0.00;17.82;82.00;0.00;0.84;25.21
BU01;Miranda de Ebro;2001-07-26;0330;0.00;17.93;81.10;0.00;0.85;5.44
BU01;Miranda de Ebro;2001-07-26;0400;0.00;17.96;80.70;0.00;0.85;9.44
BU01;Miranda de Ebro;2001-07-26;0430;0.00;18.16;79.90;0.00;1.29;28.16
BU01;Miranda de Ebro;2001-07-26;0500;0.00;18.16;79.10;1.18;1.29;18.19
BU01;Miranda de Ebro;2001-07-26;0530;0.00;18.13;78.80;7.40;1.36;18.32
BU01;Miranda de Ebro;2001-07-26;0600;0.00;18.27;78.40;21.69;1.26;21.62
BU01;Miranda de Ebro;2001-07-26;0630;0.00;18.42;78.20;35.74;1.19;37.90
BU01;Miranda de Ebro;2001-07-26;0700;0.00;18.58;77.30;74.10;1.65;24.36
BU01;Miranda de Ebro;2001-07-26;0730;0.00;18.98;75.40;98.70;1.56;351.30
BU01;Miranda de Ebro;2001-07-26;0800;0.00;19.31;74.20;130.00;1.36;353.20
BU01;Miranda de Ebro;2001-07-26;0830;0.00;19.63;72.60;196.50;1.11;6.49
BU01;Miranda de Ebro;2001-07-26;0900;0.00;20.34;70.50;344.30;0.96;0.55
BU01;Miranda de Ebro;2001-07-26;0930;0.00;21.59;65.91;645.10;1.38;334.00
BU01;Miranda de Ebro;2001-07-26;1000;0.00;22.45;60.98;716.00;0.91;316.90
BU01;Miranda de Ebro;2001-07-26;1030;0.00;23.37;60.19;801.00;1.66;321.20
BU01;Miranda de Ebro;2001-07-26;1100;0.00;24.43;57.01;847.00;1.33;343.70
BU01;Miranda de Ebro;2001-07-26;1130;0.00;25.69;52.17;874.00;1.15;307.90
BU01;Miranda de Ebro;2001-07-26;1200;0.00;26.48;50.24;883.00;1.24;253.50
BU01;Miranda de Ebro;2001-07-26;1230;0.00;27.36;47.54;883.00;1.38;308.40
BU01;Miranda de Ebro;2001-07-26;1300;0.00;28.54;45.80;874.00;1.63;355.10
BU01;Miranda de Ebro;2001-07-26;1330;0.00;29.18;44.29;850.00;2.46;11.21
BU01;Miranda de Ebro;2001-07-26;1400;0.00;29.70;43.40;815.00;3.72;32.90
BU01;Miranda de Ebro;2001-07-26;1430;0.00;28.63;46.36;749.00;4.15;28.76
BU01;Miranda de Ebro;2001-07-26;1500;0.00;27.73;48.34;679.60;4.44;36.16
BU01;Miranda de Ebro;2001-07-26;1530;0.00;26.55;51.42;599.40;4.72;38.64
BU01;Miranda de Ebro;2001-07-26;1600;0.00;25.25;55.73;498.50;4.94;37.25
BU01;Miranda de Ebro;2001-07-26;1630;0.00;23.45;60.92;403.10;4.61;27.62
BU01;Miranda de Ebro;2001-07-26;1700;0.00;22.43;63.64;335.10;4.10;29.57
BU01;Miranda de Ebro;2001-07-26;1730;0.00;21.48;66.58;248.30;3.75;32.38
BU01;Miranda de Ebro;2001-07-26;1800;0.00;20.88;67.88;164.00;3.59;27.59
BU01;Miranda de Ebro;2001-07-26;1830;0.00;20.43;69.01;107.50;3.43;21.00
BU01;Miranda de Ebro;2001-07-26;1900;0.00;20.10;69.81;40.49;2.90;0.03
BU01;Miranda de Ebro;2001-07-26;1930;0.00;19.21;72.40;4.63;2.77;323.50
BU01;Miranda de Ebro;2001-07-26;2000;0.00;18.72;74.60;0.10;2.71;323.20
BU01;Miranda de Ebro;2001-07-26;2030;0.00;18.46;75.60;0.00;2.58;325.10
BU01;Miranda de Ebro;2001-07-26;2100;0.00;18.30;75.90;0.00;2.84;328.50
BU01;Miranda de Ebro;2001-07-26;2130;0.00;18.12;76.10;0.00;2.55;337.10
BU01;Miranda de Ebro;2001-07-26;2200;0.00;18.01;75.70;0.00;2.10;327.20
BU01;Miranda de Ebro;2001-07-26;2230;0.00;17.88;75.10;0.00;1.83;328.80
BU01;Miranda de Ebro;2001-07-26;2300;0.00;18.09;74.90;0.00;1.30;349.20
BU01;Miranda de Ebro;2001-07-26;2330;0.00;17.95;74.20;0.00;1.80;333.70
BU01;Miranda de Ebro;2001-07-26;2400;0.00;17.93;74.60;0.00;1.31;0.19
BU02;Valle de Valdelucio;2001-07-26;0030;0.00;14.50;86.70;0.00;5.19;25.68
BU02;Valle de Valdelucio;2001-07-26;0100;0.00;14.45;87.00;0.00;5.24;25.39
BU02;Valle de Valdelucio;2001-07-26;0130;0.00;14.30;87.80;0.00;4.91;28.45
BU02;Valle de Valdelucio;2001-07-26;0200;0.00;14.14;88.90;0.00;2.26;59.18
BU02;Valle de Valdelucio;2001-07-26;0230;0.00;14.12;89.10;0.00;2.16;54.24
BU02;Valle de Valdelucio;2001-07-26;0300;0.00;14.16;89.00;0.00;3.38;26.21
BU02;Valle de Valdelucio;2001-07-26;0330;0.00;14.11;89.10;0.00;3.69;25.83
BU02;Valle de Valdelucio;2001-07-26;0400;0.00;13.91;89.90;0.00;3.56;25.06
BU02;Valle de Valdelucio;2001-07-26;0430;0.00;13.75;90.50;0.15;3.18;29.08
BU02;Valle de Valdelucio;2001-07-26;0500;0.00;13.62;90.90;5.53;3.46;31.73
BU02;Valle de Valdelucio;2001-07-26;0530;0.00;13.56;91.40;38.92;1.77;47.45
BU02;Valle de Valdelucio;2001-07-26;0600;0.00;14.06;90.50;130.10;0.74;89.00
BU02;Valle de Valdelucio;2001-07-26;0630;0.00;14.66;87.80;136.30;1.85;71.50
BU02;Valle de Valdelucio;2001-07-26;0700;0.00;14.46;88.10;191.80;2.55;45.28
BU02;Valle de Valdelucio;2001-07-26;0730;0.00;15.00;86.50;189.90;1.63;77.50
BU02;Valle de Valdelucio;2001-07-26;0800;0.00;15.78;83.80;239.90;1.65;99.20
BU02;Valle de Valdelucio;2001-07-26;0830;0.00;15.98;82.70;291.20;1.54;53.58
BU02;Valle de Valdelucio;2001-07-26;0900;0.00;16.97;79.00;447.80;1.78;82.20
BU02;Valle de Valdelucio;2001-07-26;0930;0.00;17.73;75.60;587.10;2.32;112.10
BU02;Valle de Valdelucio;2001-07-26;1000;0.00;18.99;71.40;759.00;2.31;98.10
BU02;Valle de Valdelucio;2001-07-26;1030;0.00;19.96;67.91;810.00;1.96;101.60
BU02;Valle de Valdelucio;2001-07-26;1100;0.00;21.46;63.44;852.00;1.57;99.70
BU02;Valle de Valdelucio;2001-07-26;1130;0.00;22.50;60.23;883.00;1.49;110.80
BU02;Valle de Valdelucio;2001-07-26;1200;0.00;23.80;54.51;899.00;1.40;112.60
BU02;Valle de Valdelucio;2001-07-26;1230;0.00;24.58;53.53;904.00;1.47;127.80
BU02;Valle de Valdelucio;2001-07-26;1300;0.00;25.31;54.42;903.00;2.32;62.35
BU02;Valle de Valdelucio;2001-07-26;1330;0.00;25.01;55.18;883.00;2.69;57.72
BU02;Valle de Valdelucio;2001-07-26;1400;0.00;25.00;54.99;850.00;2.91;54.50
BU02;Valle de Valdelucio;2001-07-26;1430;0.00;24.75;56.68;796.00;3.54;43.15
BU02;Valle de Valdelucio;2001-07-26;1500;0.00;23.53;59.15;725.00;4.56;42.42
BU02;Valle de Valdelucio;2001-07-26;1530;0.00;22.57;61.63;649.50;4.95;38.92
BU02;Valle de Valdelucio;2001-07-26;1600;0.00;21.21;65.62;455.90;6.23;35.92
BU02;Valle de Valdelucio;2001-07-26;1630;0.00;19.52;70.60;445.90;7.20;31.18
BU02;Valle de Valdelucio;2001-07-26;1700;0.00;17.99;75.30;218.60;7.77;31.11
BU02;Valle de Valdelucio;2001-07-26;1730;0.00;17.35;78.00;283.70;7.28;27.94
BU02;Valle de Valdelucio;2001-07-26;1800;0.00;16.58;81.30;182.20;6.98;22.16
BU02;Valle de Valdelucio;2001-07-26;1830;0.00;15.75;83.70;108.70;6.84;22.43
BU02;Valle de Valdelucio;2001-07-26;1900;0.00;15.46;84.70;51.45;6.74;21.54
BU02;Valle de Valdelucio;2001-07-26;1930;0.00;14.88;87.00;12.17;6.65;21.40
BU02;Valle de Valdelucio;2001-07-26;2000;0.00;14.42;88.80;0.48;7.08;22.72
BU02;Valle de Valdelucio;2001-07-26;2030;0.00;14.27;89.00;0.00;7.23;23.33
BU02;Valle de Valdelucio;2001-07-26;2100;0.00;14.25;89.20;0.00;6.86;22.64
BU02;Valle de Valdelucio;2001-07-26;2130;0.00;14.05;90.10;0.00;6.53;20.39
BU02;Valle de Valdelucio;2001-07-26;2200;0.00;13.98;90.20;0.00;6.10;20.21
BU02;Valle de Valdelucio;2001-07-26;2230;0.00;13.82;90.00;0.00;6.32;27.95
BU02;Valle de Valdelucio;2001-07-26;2300;0.00;13.69;87.90;0.00;6.81;30.04
