Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-11-24;0030;0.00;-1.76;94.40;0.00;0.38;220.60
AV01;Nava de Arévalo;2001-11-24;0100;0.00;-2.18;94.90;0.00;0.74;187.50
AV01;Nava de Arévalo;2001-11-24;0130;0.00;-2.94;94.90;0.00;0.45;175.60
AV01;Nava de Arévalo;2001-11-24;0200;0.00;-0.76;96.10;0.00;0.72;123.90
AV01;Nava de Arévalo;2001-11-24;0230;0.00;-0.50;95.00;0.00;0.57;148.30
AV01;Nava de Arévalo;2001-11-24;0300;0.00;-2.18;95.60;0.00;0.36;211.20
AV01;Nava de Arévalo;2001-11-24;0330;0.00;-2.84;96.70;0.00;0.27;191.20
AV01;Nava de Arévalo;2001-11-24;0400;0.00;-3.76;96.10;0.00;0.42;240.60
AV01;Nava de Arévalo;2001-11-24;0430;0.00;-4.17;96.70;0.00;0.52;182.70
AV01;Nava de Arévalo;2001-11-24;0500;0.00;-4.04;96.60;0.00;0.55;183.80
AV01;Nava de Arévalo;2001-11-24;0530;0.00;-2.65;96.80;0.00;0.36;296.10
AV01;Nava de Arévalo;2001-11-24;0600;0.00;-1.74;96.90;0.00;0.21;275.50
AV01;Nava de Arévalo;2001-11-24;0630;0.00;-0.80;96.90;0.00;0.52;23.79
AV01;Nava de Arévalo;2001-11-24;0700;0.00;-0.61;97.00;1.11;0.90;7.35
AV01;Nava de Arévalo;2001-11-24;0730;0.00;-0.15;97.00;11.55;0.47;7.23
AV01;Nava de Arévalo;2001-11-24;0800;0.00;0.35;97.10;32.37;1.13;358.70
AV01;Nava de Arévalo;2001-11-24;0830;0.00;1.50;96.70;58.17;2.02;359.10
AV01;Nava de Arévalo;2001-11-24;0900;0.00;1.28;96.60;87.90;1.39;41.48
AV01;Nava de Arévalo;2001-11-24;0930;0.00;1.19;96.80;114.80;0.97;78.00
AV01;Nava de Arévalo;2001-11-24;1000;0.00;1.34;96.90;157.60;1.11;75.40
AV01;Nava de Arévalo;2001-11-24;1030;0.00;1.56;96.60;167.60;1.24;74.20
AV01;Nava de Arévalo;2001-11-24;1100;0.00;1.83;96.10;205.30;1.29;58.38
AV01;Nava de Arévalo;2001-11-24;1130;0.00;2.52;94.50;314.80;1.10;103.20
AV01;Nava de Arévalo;2001-11-24;1200;0.00;4.15;87.40;487.50;0.78;98.80
AV01;Nava de Arévalo;2001-11-24;1230;0.00;6.21;75.40;484.80;1.16;29.43
AV01;Nava de Arévalo;2001-11-24;1300;0.00;6.76;72.40;462.10;2.07;29.30
AV01;Nava de Arévalo;2001-11-24;1330;0.00;7.74;68.32;426.30;2.25;36.11
AV01;Nava de Arévalo;2001-11-24;1400;0.00;8.62;62.60;376.60;2.89;30.54
AV01;Nava de Arévalo;2001-11-24;1430;0.00;8.22;62.27;320.80;2.73;45.02
AV01;Nava de Arévalo;2001-11-24;1500;0.00;8.26;62.18;254.10;2.20;42.82
AV01;Nava de Arévalo;2001-11-24;1530;0.00;8.31;61.60;177.80;1.02;49.76
AV01;Nava de Arévalo;2001-11-24;1600;0.00;8.37;61.92;100.30;1.23;26.76
AV01;Nava de Arévalo;2001-11-24;1630;0.00;6.91;66.43;24.04;0.88;13.97
AV01;Nava de Arévalo;2001-11-24;1700;0.00;4.91;72.50;2.58;0.49;168.30
AV01;Nava de Arévalo;2001-11-24;1730;0.00;1.76;81.80;0.00;0.86;182.50
AV01;Nava de Arévalo;2001-11-24;1800;0.00;0.92;88.20;0.00;1.07;183.10
AV01;Nava de Arévalo;2001-11-24;1830;0.00;0.26;87.70;0.00;1.00;193.00
AV01;Nava de Arévalo;2001-11-24;1900;0.00;-0.49;91.00;0.00;1.18;182.70
AV01;Nava de Arévalo;2001-11-24;1930;0.00;-0.93;91.30;0.00;1.28;181.10
AV01;Nava de Arévalo;2001-11-24;2000;0.00;-0.55;91.90;0.00;1.16;182.90
AV01;Nava de Arévalo;2001-11-24;2030;0.00;-1.36;93.20;0.00;0.87;178.60
AV01;Nava de Arévalo;2001-11-24;2100;0.00;-0.97;93.10;0.00;1.79;176.60
AV01;Nava de Arévalo;2001-11-24;2130;0.00;-1.06;92.30;0.00;1.70;175.30
AV01;Nava de Arévalo;2001-11-24;2200;0.00;-1.39;92.60;0.00;1.34;179.80
AV01;Nava de Arévalo;2001-11-24;2230;0.00;-1.40;92.90;0.00;1.71;172.60
AV01;Nava de Arévalo;2001-11-24;2300;0.00;-2.15;92.40;0.00;0.14;160.30
AV01;Nava de Arévalo;2001-11-24;2330;0.00;-2.73;93.90;0.00;0.62;220.10
AV01;Nava de Arévalo;2001-11-24;2400;0.00;-3.17;94.00;0.00;0.88;190.50
BU01;Miranda de Ebro;2001-11-24;0030;0.00;5.36;86.40;0.00;0.62;47.52
BU01;Miranda de Ebro;2001-11-24;0100;0.00;5.31;86.40;0.00;0.30;238.60
BU01;Miranda de Ebro;2001-11-24;0130;0.00;5.49;86.10;0.00;0.24;327.10
BU01;Miranda de Ebro;2001-11-24;0200;0.00;5.49;86.20;0.00;0.32;107.00
BU01;Miranda de Ebro;2001-11-24;0230;0.00;5.11;88.20;0.00;0.35;182.00
BU01;Miranda de Ebro;2001-11-24;0300;0.00;5.13;88.80;0.00;0.22;310.40
BU01;Miranda de Ebro;2001-11-24;0330;0.00;5.06;89.20;0.00;0.39;252.10
BU01;Miranda de Ebro;2001-11-24;0400;0.00;5.25;88.50;0.00;0.80;234.30
BU01;Miranda de Ebro;2001-11-24;0430;0.00;5.37;85.70;0.00;0.34;312.50
BU01;Miranda de Ebro;2001-11-24;0500;0.00;4.59;87.70;0.00;0.26;1.94
BU01;Miranda de Ebro;2001-11-24;0530;0.00;3.81;89.50;0.00;0.30;61.78
BU01;Miranda de Ebro;2001-11-24;0600;0.00;3.43;90.70;0.00;0.50;213.20
BU01;Miranda de Ebro;2001-11-24;0630;0.00;3.61;91.50;0.00;0.51;308.80
BU01;Miranda de Ebro;2001-11-24;0700;0.00;3.95;91.20;0.85;0.47;229.00
BU01;Miranda de Ebro;2001-11-24;0730;0.00;3.36;90.40;13.84;0.28;88.20
BU01;Miranda de Ebro;2001-11-24;0800;0.00;2.79;91.10;42.84;0.43;290.70
BU01;Miranda de Ebro;2001-11-24;0830;0.00;4.13;91.70;125.10;0.38;62.34
BU01;Miranda de Ebro;2001-11-24;0900;0.00;5.00;88.80;82.00;0.47;80.20
BU01;Miranda de Ebro;2001-11-24;0930;0.00;5.41;87.60;142.00;0.23;32.97
BU01;Miranda de Ebro;2001-11-24;1000;0.00;6.57;84.00;216.50;0.33;92.90
BU01;Miranda de Ebro;2001-11-24;1030;0.00;7.64;77.50;245.20;0.51;144.60
BU01;Miranda de Ebro;2001-11-24;1100;0.00;9.24;68.84;386.40;0.53;87.30
BU01;Miranda de Ebro;2001-11-24;1130;0.00;9.66;67.85;463.10;0.85;58.84
BU01;Miranda de Ebro;2001-11-24;1200;0.00;9.99;65.93;427.00;1.01;97.10
BU01;Miranda de Ebro;2001-11-24;1230;0.00;10.59;63.66;442.30;0.66;331.60
BU01;Miranda de Ebro;2001-11-24;1300;0.00;11.12;59.30;392.80;0.98;295.60
BU01;Miranda de Ebro;2001-11-24;1330;0.00;11.05;58.75;374.20;1.66;329.20
BU01;Miranda de Ebro;2001-11-24;1400;0.00;10.89;59.34;330.00;1.85;343.30
BU01;Miranda de Ebro;2001-11-24;1430;0.00;10.96;57.12;276.20;2.12;350.70
BU01;Miranda de Ebro;2001-11-24;1500;0.00;10.72;54.53;210.00;1.76;358.30
BU01;Miranda de Ebro;2001-11-24;1530;0.00;10.40;58.52;139.90;2.15;352.90
BU01;Miranda de Ebro;2001-11-24;1600;0.00;9.44;64.29;74.20;1.42;340.30
BU01;Miranda de Ebro;2001-11-24;1630;0.00;8.32;68.99;15.76;0.70;336.70
BU01;Miranda de Ebro;2001-11-24;1700;0.00;7.01;73.70;1.34;0.64;347.70
BU01;Miranda de Ebro;2001-11-24;1730;0.00;6.48;76.60;0.00;1.28;301.00
BU01;Miranda de Ebro;2001-11-24;1800;0.00;6.29;76.60;0.00;0.84;303.10
BU01;Miranda de Ebro;2001-11-24;1830;0.00;5.93;77.50;0.00;0.69;345.00
BU01;Miranda de Ebro;2001-11-24;1900;0.00;5.76;76.50;0.00;0.81;285.50
BU01;Miranda de Ebro;2001-11-24;1930;0.00;4.85;79.20;0.00;0.41;45.97
BU01;Miranda de Ebro;2001-11-24;2000;0.00;3.16;83.70;0.00;0.53;205.90
BU01;Miranda de Ebro;2001-11-24;2030;0.00;2.45;86.10;0.00;0.82;222.60
BU01;Miranda de Ebro;2001-11-24;2100;0.00;1.56;87.70;0.00;0.67;266.50
BU01;Miranda de Ebro;2001-11-24;2130;0.00;0.93;89.10;0.00;0.50;228.30
BU01;Miranda de Ebro;2001-11-24;2200;0.00;0.75;89.40;0.00;0.77;210.00
BU01;Miranda de Ebro;2001-11-24;2230;0.00;0.20;90.20;0.00;0.84;228.50
BU01;Miranda de Ebro;2001-11-24;2300;0.00;0.80;89.50;0.00;0.97;240.00
BU01;Miranda de Ebro;2001-11-24;2330;0.00;0.22;89.50;0.00;0.52;195.50
BU01;Miranda de Ebro;2001-11-24;2400;0.00;0.49;90.00;0.00;0.74;225.60
BU02;Valle de Valdelucio;2001-11-24;0030;0.00;4.43;82.30;0.00;1.23;81.90
BU02;Valle de Valdelucio;2001-11-24;0100;0.00;4.34;83.20;0.00;4.53;30.02
BU02;Valle de Valdelucio;2001-11-24;0130;0.00;4.25;81.90;0.00;5.12;35.94
BU02;Valle de Valdelucio;2001-11-24;0200;0.00;3.95;84.00;0.00;2.06;85.30
BU02;Valle de Valdelucio;2001-11-24;0230;0.00;4.14;83.30;0.00;2.32;62.90
BU02;Valle de Valdelucio;2001-11-24;0300;0.00;3.93;82.10;0.00;2.11;60.23
BU02;Valle de Valdelucio;2001-11-24;0330;0.00;3.73;81.70;0.00;2.39;61.21
BU02;Valle de Valdelucio;2001-11-24;0400;0.00;3.48;81.70;0.00;2.82;61.84
BU02;Valle de Valdelucio;2001-11-24;0430;0.00;3.34;81.10;0.00;3.44;48.01
BU02;Valle de Valdelucio;2001-11-24;0500;0.00;3.23;81.70;0.00;4.33;44.67
BU02;Valle de Valdelucio;2001-11-24;0530;0.00;3.01;82.50;0.00;3.49;51.33
BU02;Valle de Valdelucio;2001-11-24;0600;0.00;3.06;81.60;0.00;5.79;34.28
BU02;Valle de Valdelucio;2001-11-24;0630;0.00;2.85;82.40;0.00;2.97;61.56
BU02;Valle de Valdelucio;2001-11-24;0700;0.00;2.81;82.50;0.89;4.43;27.10
BU02;Valle de Valdelucio;2001-11-24;0730;0.00;2.67;82.10;8.50;3.65;28.04
BU02;Valle de Valdelucio;2001-11-24;0800;0.00;2.67;82.30;27.08;2.15;130.90
BU02;Valle de Valdelucio;2001-11-24;0830;0.00;3.02;81.80;54.31;2.00;177.00
BU02;Valle de Valdelucio;2001-11-24;0900;0.00;3.40;81.20;90.00;2.40;141.30
BU02;Valle de Valdelucio;2001-11-24;0930;0.00;4.51;77.80;249.60;1.97;130.50
BU02;Valle de Valdelucio;2001-11-24;1000;0.00;4.69;78.20;227.10;1.27;109.60
BU02;Valle de Valdelucio;2001-11-24;1030;0.00;6.09;73.70;401.80;1.74;86.80
BU02;Valle de Valdelucio;2001-11-24;1100;0.00;6.95;69.89;437.50;1.98;73.30
BU02;Valle de Valdelucio;2001-11-24;1130;0.00;7.33;67.99;455.80;2.08;68.49
BU02;Valle de Valdelucio;2001-11-24;1200;0.00;8.18;64.29;462.60;2.09;49.74
BU02;Valle de Valdelucio;2001-11-24;1230;0.00;8.45;63.39;456.00;2.06;65.05
BU02;Valle de Valdelucio;2001-11-24;1300;0.00;8.54;63.24;433.80;1.74;61.88
BU02;Valle de Valdelucio;2001-11-24;1330;0.00;8.94;62.45;401.40;2.03;74.70
BU02;Valle de Valdelucio;2001-11-24;1400;0.00;8.40;63.82;352.70;2.94;41.36
BU02;Valle de Valdelucio;2001-11-24;1430;0.00;8.06;66.01;298.60;2.47;350.90
BU02;Valle de Valdelucio;2001-11-24;1500;0.00;8.12;67.12;230.20;1.69;32.31
BU02;Valle de Valdelucio;2001-11-24;1530;0.00;7.63;68.75;155.10;1.74;61.91
BU02;Valle de Valdelucio;2001-11-24;1600;0.00;7.02;70.20;81.70;1.49;121.00
BU02;Valle de Valdelucio;2001-11-24;1630;0.00;6.23;73.80;19.99;2.78;14.44
BU02;Valle de Valdelucio;2001-11-24;1700;0.00;5.15;78.20;1.46;2.36;45.08
BU02;Valle de Valdelucio;2001-11-24;1730;0.00;4.70;79.90;0.00;1.61;69.27
BU02;Valle de Valdelucio;2001-11-24;1800;0.00;4.31;82.90;0.00;1.45;72.30
BU02;Valle de Valdelucio;2001-11-24;1830;0.00;4.07;83.70;0.00;1.42;92.90
BU02;Valle de Valdelucio;2001-11-24;1900;0.00;3.64;84.40;0.00;1.52;243.10
BU02;Valle de Valdelucio;2001-11-24;1930;0.00;3.71;83.80;0.00;1.45;55.43
BU02;Valle de Valdelucio;2001-11-24;2000;0.00;3.53;84.50;0.00;1.57;65.41
BU02;Valle de Valdelucio;2001-11-24;2030;0.00;4.21;78.80;0.00;3.35;39.11
BU02;Valle de Valdelucio;2001-11-24;2100;0.00;4.44;78.70;0.00;4.60;30.28
BU02;Valle de Valdelucio;2001-11-24;2130;0.00;4.30;80.20;0.00;2.85;23.64
BU02;Valle de Valdelucio;2001-11-24;2200;0.00;3.80;81.80;0.00;1.77;354.60
BU02;Valle de Valdelucio;2001-11-24;2230;0.00;3.60;82.80;0.00;1.56;46.18
BU02;Valle de Valdelucio;2001-11-24;2300;0.00;3.93;81.20;0.00;1.31;65.54
BU02;Valle de Valdelucio;2001-11-24;2330;0.00;3.74;83.50;0.00;2.62;40.91
BU02;Valle de Valdelucio;2001-11-24;2400;0.00;4.21;81.60;0.00;3.82;36.00
BU03;Lerma;2001-11-24;0030;0.00;4.08;76.00;0.00;2.76;352.80
BU03;Lerma;2001-11-24;0100;0.00;3.91;76.10;0.00;2.59;354.90
BU03;Lerma;2001-11-24;0130;0.00;3.78;76.30;0.00;2.49;353.90
BU03;Lerma;2001-11-24;0200;0.00;3.62;77.40;0.00;2.36;351.20
BU03;Lerma;2001-11-24;0230;0.00;3.49;77.50;0.00;2.38;352.10
BU03;Lerma;2001-11-24;0300;0.00;3.49;77.60;0.00;2.09;355.20
BU03;Lerma;2001-11-24;0330;0.00;3.24;77.60;0.00;1.90;353.30
BU03;Lerma;2001-11-24;0400;0.00;3.04;78.60;0.00;1.18;21.30
BU03;Lerma;2001-11-24;0430;0.00;2.69;80.30;0.00;1.03;15.39
BU03;Lerma;2001-11-24;0500;0.00;2.62;79.40;0.00;0.69;32.60
BU03;Lerma;2001-11-24;0530;0.00;2.46;79.00;0.00;0.75;73.60
BU03;Lerma;2001-11-24;0600;0.00;1.88;80.70;0.00;0.39;356.20
BU03;Lerma;2001-11-24;0630;0.00;1.64;82.10;0.00;0.98;359.60
BU03;Lerma;2001-11-24;0700;0.00;2.13;79.60;1.26;1.80;356.80
BU03;Lerma;2001-11-24;0730;0.00;2.11;79.20;23.99;1.63;358.80
BU03;Lerma;2001-11-24;0800;0.00;2.83;76.80;102.80;0.78;85.20
BU03;Lerma;2001-11-24;0830;0.00;4.25;71.20;180.20;0.57;49.36
BU03;Lerma;2001-11-24;0900;0.00;5.36;66.43;258.60;0.72;40.51
BU03;Lerma;2001-11-24;0930;0.00;6.49;63.24;324.80;0.87;14.27
BU03;Lerma;2001-11-24;1000;0.00;7.70;57.63;378.60;1.42;19.83
BU03;Lerma;2001-11-24;1030;0.00;8.16;57.46;421.30;1.87;353.70
BU03;Lerma;2001-11-24;1100;0.00;9.40;54.09;453.30;1.79;350.60
BU03;Lerma;2001-11-24;1130;0.00;10.45;51.61;469.90;2.06;345.10
BU03;Lerma;2001-11-24;1200;0.00;11.11;49.57;475.10;2.07;340.90
BU03;Lerma;2001-11-24;1230;0.00;11.91;47.64;465.40;2.08;344.20
BU03;Lerma;2001-11-24;1300;0.00;12.10;47.99;442.00;2.39;346.70
BU03;Lerma;2001-11-24;1330;0.00;12.15;48.13;406.70;2.32;352.50
BU03;Lerma;2001-11-24;1400;0.00;12.34;49.44;359.80;2.16;355.10
BU03;Lerma;2001-11-24;1430;0.00;11.63;50.12;301.30;2.65;354.50
BU03;Lerma;2001-11-24;1500;0.00;11.30;47.85;232.40;2.40;356.80
BU03;Lerma;2001-11-24;1530;0.00;10.89;45.69;157.60;2.53;354.30
BU03;Lerma;2001-11-24;1600;0.00;9.30;49.89;82.70;2.92;356.40
BU03;Lerma;2001-11-24;1630;0.00;8.14;53.47;18.65;2.29;1.49
BU03;Lerma;2001-11-24;1700;0.00;6.97;57.21;1.62;2.52;0.72
BU03;Lerma;2001-11-24;1730;0.00;6.29;58.35;0.02;2.72;354.50
BU03;Lerma;2001-11-24;1800;0.00;5.85;62.90;0.00;1.60;17.45
BU03;Lerma;2001-11-24;1830;0.00;5.05;68.13;0.00;0.93;86.00
BU03;Lerma;2001-11-24;1900;0.00;4.52;72.20;0.00;0.71;33.70
BU03;Lerma;2001-11-24;1930;0.00;4.46;72.20;0.00;1.34;354.60
BU03;Lerma;2001-11-24;2000;0.00;4.09;73.60;0.00;1.47;350.20
BU03;Lerma;2001-11-24;2030;0.00;4.09;73.60;0.00;1.66;355.20
BU03;Lerma;2001-11-24;2100;0.00;3.98;73.30;0.00;1.72;0.45
BU03;Lerma;2001-11-24;2130;0.00;3.55;74.50;0.00;1.93;352.80
BU03;Lerma;2001-11-24;2200;0.00;3.11;74.20;0.00;1.98;345.70
BU03;Lerma;2001-11-24;2230;0.00;2.91;72.40;0.00;1.59;351.20
BU03;Lerma;2001-11-24;2300;0.00;2.22;73.20;0.00;0.91;332.30
BU03;Lerma;2001-11-24;2330;0.00;1.71;74.10;0.00;0.52;272.70
BU03;Lerma;2001-11-24;2400;0.00;1.64;74.40;0.00;0.40;176.10
BU04;Tardajos;2001-11-24;0030;0.00;4.67;85.40;0.00;2.49;63.67
BU04;Tardajos;2001-11-24;0100;0.00;4.52;85.70;0.00;2.29;70.60
BU04;Tardajos;2001-11-24;0130;0.00;4.36;85.80;0.00;1.91;70.40
BU04;Tardajos;2001-11-24;0200;0.00;4.38;85.80;0.00;1.61;69.13
BU04;Tardajos;2001-11-24;0230;0.00;4.27;85.50;0.00;1.96;63.21
BU04;Tardajos;2001-11-24;0300;0.00;4.16;84.90;0.00;2.71;60.73
BU04;Tardajos;2001-11-24;0330;0.00;3.91;85.90;0.00;2.72;64.53
BU04;Tardajos;2001-11-24;0400;0.00;3.78;86.10;0.00;2.30;78.10
BU04;Tardajos;2001-11-24;0430;0.00;3.98;85.40;0.00;3.88;65.32
BU04;Tardajos;2001-11-24;0500;0.00;3.71;85.50;0.00;2.88;76.90
BU04;Tardajos;2001-11-24;0530;0.00;3.22;86.10;0.00;2.96;78.30
BU04;Tardajos;2001-11-24;0600;0.00;3.11;84.20;0.00;2.02;81.50
BU04;Tardajos;2001-11-24;0630;0.00;2.44;84.90;0.00;0.91;64.77
BU04;Tardajos;2001-11-24;0700;0.00;2.00;87.50;1.53;2.47;60.57
BU04;Tardajos;2001-11-24;0730;0.00;2.09;87.20;22.55;4.11;58.70
BU04;Tardajos;2001-11-24;0800;0.00;2.72;84.00;102.40;3.90;57.28
BU04;Tardajos;2001-11-24;0830;0.00;3.45;81.80;177.80;4.37;57.05
BU04;Tardajos;2001-11-24;0900;0.00;4.41;78.20;258.00;5.08;61.41
BU04;Tardajos;2001-11-24;0930;0.00;5.06;75.40;324.60;5.55;63.28
BU04;Tardajos;2001-11-24;1000;0.00;5.68;73.10;380.80;5.08;72.70
BU04;Tardajos;2001-11-24;1030;0.00;6.55;71.00;425.30;4.75;71.20
BU04;Tardajos;2001-11-24;1100;0.00;6.90;69.73;460.40;6.39;63.36
BU04;Tardajos;2001-11-24;1130;0.00;7.48;67.33;479.10;6.30;64.34
BU04;Tardajos;2001-11-24;1200;0.00;7.84;65.16;483.60;6.54;64.53
BU04;Tardajos;2001-11-24;1230;0.00;8.22;63.42;474.60;6.59;62.12
BU04;Tardajos;2001-11-24;1300;0.00;8.71;61.58;450.40;5.69;64.72
BU04;Tardajos;2001-11-24;1330;0.00;9.00;61.31;414.10;5.88;65.81
BU04;Tardajos;2001-11-24;1400;0.00;9.06;59.13;364.40;5.42;62.79
BU04;Tardajos;2001-11-24;1430;0.00;9.08;60.63;304.70;5.41;64.85
BU04;Tardajos;2001-11-24;1500;0.00;8.99;60.02;233.20;5.07;68.32
BU04;Tardajos;2001-11-24;1530;0.00;8.58;60.62;156.20;4.45;73.20
BU04;Tardajos;2001-11-24;1600;0.00;8.05;62.62;79.50;4.31;65.93
BU04;Tardajos;2001-11-24;1630;0.00;7.14;66.35;16.48;3.24;67.17
BU04;Tardajos;2001-11-24;1700;0.00;5.95;66.85;1.25;3.01;82.40
BU04;Tardajos;2001-11-24;1730;0.00;4.84;72.30;0.00;1.35;97.50
BU04;Tardajos;2001-11-24;1800;0.00;3.98;76.90;0.00;1.98;85.90
BU04;Tardajos;2001-11-24;1830;0.00;3.80;74.70;0.00;2.73;70.50
BU04;Tardajos;2001-11-24;1900;0.00;3.69;76.40;0.00;2.71;79.80
BU04;Tardajos;2001-11-24;1930;0.00;2.64;80.90;0.00;1.33;94.40
BU04;Tardajos;2001-11-24;2000;0.00;2.11;84.00;0.00;1.06;91.40
BU04;Tardajos;2001-11-24;2030;0.00;2.07;84.80;0.00;1.50;51.97
BU04;Tardajos;2001-11-24;2100;0.00;2.22;83.80;0.00;1.56;81.10
BU04;Tardajos;2001-11-24;2130;0.00;1.91;81.80;0.00;1.70;65.44
BU04;Tardajos;2001-11-24;2200;0.00;1.42;84.00;0.00;1.03;90.50
BU04;Tardajos;2001-11-24;2230;0.00;1.20;84.70;0.00;1.85;59.59
BU04;Tardajos;2001-11-24;2300;0.00;1.42;83.70;0.00;2.30;63.26
BU04;Tardajos;2001-11-24;2330;0.00;1.11;84.80;0.00;1.99;53.08
BU04;Tardajos;2001-11-24;2400;0.00;1.18;83.90;0.00;1.98;72.50
BU05;Vadocondes;2001-11-24;0030;0.00;1.02;90.80;0.01;0.58;21.76
BU05;Vadocondes;2001-11-24;0100;0.00;0.33;91.60;0.01;0.35;35.76
BU05;Vadocondes;2001-11-24;0130;0.00;-0.94;92.50;0.01;0.56;79.10
BU05;Vadocondes;2001-11-24;0200;0.00;-1.41;93.90;0.00;0.56;103.60
BU05;Vadocondes;2001-11-24;0230;0.00;-2.00;94.10;0.00;0.68;101.30
BU05;Vadocondes;2001-11-24;0300;0.00;-2.42;94.60;0.00;0.47;126.30
BU05;Vadocondes;2001-11-24;0330;0.00;-2.71;94.30;0.00;0.60;115.80
BU05;Vadocondes;2001-11-24;0400;0.00;-3.06;94.70;0.00;0.36;95.50
BU05;Vadocondes;2001-11-24;0430;0.00;-3.25;94.60;0.00;0.50;56.22
BU05;Vadocondes;2001-11-24;0500;0.00;-4.14;94.30;0.00;0.27;160.40
BU05;Vadocondes;2001-11-24;0530;0.00;-3.78;94.80;0.00;0.32;140.80
BU05;Vadocondes;2001-11-24;0600;0.00;-3.67;94.80;0.00;0.43;89.70
BU05;Vadocondes;2001-11-24;0630;0.00;-4.03;94.70;0.00;0.38;89.50
BU05;Vadocondes;2001-11-24;0700;0.00;-4.41;94.70;0.15;0.10;232.20
BU05;Vadocondes;2001-11-24;0730;0.00;-4.79;94.60;5.25;0.37;108.90
BU05;Vadocondes;2001-11-24;0800;0.00;-4.04;95.10;42.26;0.66;129.80
BU05;Vadocondes;2001-11-24;0830;0.00;-2.42;94.30;135.50;0.39;133.70
BU05;Vadocondes;2001-11-24;0900;0.00;-0.79;89.80;233.90;0.74;124.80
BU05;Vadocondes;2001-11-24;0930;0.00;0.99;87.20;282.60;0.47;116.50
BU05;Vadocondes;2001-11-24;1000;0.20;2.90;79.30;342.30;0.44;117.00
BU05;Vadocondes;2001-11-24;1030;0.00;4.04;75.70;398.70;0.60;129.90
BU05;Vadocondes;2001-11-24;1100;0.00;5.26;71.90;461.50;0.57;114.20
BU05;Vadocondes;2001-11-24;1130;0.00;6.33;67.89;496.30;0.75;229.70
BU05;Vadocondes;2001-11-24;1200;0.00;7.15;64.06;513.80;0.62;50.27
