Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-06-12;0030;0.00;9.08;77.90;0.00;1.59;153.60
AV01;Nava de Arévalo;2001-06-12;0100;0.00;8.48;79.40;0.00;1.58;154.20
AV01;Nava de Arévalo;2001-06-12;0130;0.00;8.19;79.50;0.00;0.98;181.50
AV01;Nava de Arévalo;2001-06-12;0200;0.00;7.48;80.10;0.00;1.16;135.10
AV01;Nava de Arévalo;2001-06-12;0230;0.00;7.46;81.50;0.00;2.07;147.50
AV01;Nava de Arévalo;2001-06-12;0300;0.00;8.00;76.70;0.00;1.85;146.30
AV01;Nava de Arévalo;2001-06-12;0330;0.00;7.66;78.10;0.00;1.24;168.80
AV01;Nava de Arévalo;2001-06-12;0400;0.00;6.78;82.00;0.00;0.66;181.40
AV01;Nava de Arévalo;2001-06-12;0430;0.00;8.22;78.70;2.79;1.50;138.20
AV01;Nava de Arévalo;2001-06-12;0500;0.00;9.01;76.30;28.29;1.69;144.10
AV01;Nava de Arévalo;2001-06-12;0530;0.00;9.81;73.30;81.40;1.14;162.60
AV01;Nava de Arévalo;2001-06-12;0600;0.00;11.89;67.57;220.30;1.19;156.40
AV01;Nava de Arévalo;2001-06-12;0630;0.00;14.54;57.48;225.10;1.75;140.60
AV01;Nava de Arévalo;2001-06-12;0700;0.00;14.98;56.43;197.30;1.44;160.70
AV01;Nava de Arévalo;2001-06-12;0730;0.00;16.81;49.33;479.70;1.73;161.20
AV01;Nava de Arévalo;2001-06-12;0800;0.00;19.43;35.89;571.30;1.20;157.00
AV01;Nava de Arévalo;2001-06-12;0830;0.00;21.17;30.00;604.00;1.39;141.80
AV01;Nava de Arévalo;2001-06-12;0900;0.00;22.14;24.95;744.00;1.83;196.20
AV01;Nava de Arévalo;2001-06-12;0930;0.00;23.27;24.54;788.00;3.02;255.70
AV01;Nava de Arévalo;2001-06-12;1000;0.00;23.13;25.10;710.00;3.30;243.30
AV01;Nava de Arévalo;2001-06-12;1030;0.00;23.62;25.43;917.00;3.31;233.90
AV01;Nava de Arévalo;2001-06-12;1100;0.00;23.68;24.12;888.00;3.41;230.10
AV01;Nava de Arévalo;2001-06-12;1130;0.00;23.80;22.87;778.00;3.33;247.10
AV01;Nava de Arévalo;2001-06-12;1200;0.00;24.44;21.49;932.00;3.63;224.40
AV01;Nava de Arévalo;2001-06-12;1230;0.00;25.44;20.60;981.00;3.93;238.30
AV01;Nava de Arévalo;2001-06-12;1300;0.00;25.42;19.39;933.00;4.13;248.50
AV01;Nava de Arévalo;2001-06-12;1330;0.00;25.36;19.67;630.90;3.96;227.10
AV01;Nava de Arévalo;2001-06-12;1400;0.00;24.50;20.49;461.00;4.07;236.40
AV01;Nava de Arévalo;2001-06-12;1430;0.00;24.95;17.51;658.00;4.14;235.00
AV01;Nava de Arévalo;2001-06-12;1500;0.00;24.53;20.48;500.40;4.18;240.00
AV01;Nava de Arévalo;2001-06-12;1530;0.00;25.26;20.61;671.60;4.26;233.30
AV01;Nava de Arévalo;2001-06-12;1600;0.00;24.08;22.58;341.50;4.51;233.00
AV01;Nava de Arévalo;2001-06-12;1630;0.00;24.38;23.37;479.80;3.89;239.70
AV01;Nava de Arévalo;2001-06-12;1700;0.00;23.75;23.65;259.70;4.45;248.00
AV01;Nava de Arévalo;2001-06-12;1730;0.00;23.44;25.50;206.80;4.29;249.70
AV01;Nava de Arévalo;2001-06-12;1800;0.00;22.92;27.01;118.50;3.28;251.90
AV01;Nava de Arévalo;2001-06-12;1830;0.00;22.46;30.33;66.54;2.96;249.10
AV01;Nava de Arévalo;2001-06-12;1900;0.00;22.08;31.35;48.35;3.18;236.50
AV01;Nava de Arévalo;2001-06-12;1930;0.00;20.84;34.98;14.12;2.12;236.30
AV01;Nava de Arévalo;2001-06-12;2000;0.00;19.43;41.60;1.34;1.24;222.20
AV01;Nava de Arévalo;2001-06-12;2030;0.00;18.27;49.71;0.00;1.79;227.60
AV01;Nava de Arévalo;2001-06-12;2100;0.00;17.70;48.14;0.00;0.69;242.20
AV01;Nava de Arévalo;2001-06-12;2130;0.00;16.30;58.74;0.00;0.52;188.00
