Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-03-08;0030;0.00;5.72;82.70;0.00;4.30;198.90
AV01;Nava de Arévalo;2001-03-08;0100;0.00;5.77;83.10;0.00;3.49;194.90
AV01;Nava de Arévalo;2001-03-08;0130;0.00;6.13;82.80;0.00;3.54;201.10
AV01;Nava de Arévalo;2001-03-08;0200;0.00;6.55;84.30;0.00;4.60;207.40
AV01;Nava de Arévalo;2001-03-08;0230;0.00;6.32;82.30;0.00;5.08;203.70
AV01;Nava de Arévalo;2001-03-08;0300;0.00;6.01;83.80;0.00;4.62;201.60
AV01;Nava de Arévalo;2001-03-08;0330;0.00;5.81;84.50;0.00;4.63;197.00
AV01;Nava de Arévalo;2001-03-08;0400;0.00;5.93;84.70;0.00;4.48;204.30
AV01;Nava de Arévalo;2001-03-08;0430;0.20;6.10;84.30;0.00;4.32;220.80
AV01;Nava de Arévalo;2001-03-08;0500;0.00;6.04;84.00;0.00;4.68;227.30
AV01;Nava de Arévalo;2001-03-08;0530;0.00;5.88;86.50;0.00;3.24;214.90
AV01;Nava de Arévalo;2001-03-08;0600;0.00;5.61;87.60;0.00;3.24;188.70
AV01;Nava de Arévalo;2001-03-08;0630;0.00;5.39;88.40;1.95;3.98;194.00
AV01;Nava de Arévalo;2001-03-08;0700;0.00;5.70;85.60;19.26;5.40;195.00
AV01;Nava de Arévalo;2001-03-08;0730;0.00;6.02;83.00;126.60;5.76;204.30
AV01;Nava de Arévalo;2001-03-08;0800;0.00;6.75;81.70;136.60;6.94;214.10
AV01;Nava de Arévalo;2001-03-08;0830;0.00;6.93;82.60;197.90;6.89;212.00
AV01;Nava de Arévalo;2001-03-08;0900;0.00;7.75;80.10;307.60;7.26;212.00
AV01;Nava de Arévalo;2001-03-08;0930;0.00;8.18;77.90;241.70;7.26;215.50
AV01;Nava de Arévalo;2001-03-08;1000;0.00;8.30;76.80;314.80;7.28;216.60
AV01;Nava de Arévalo;2001-03-08;1030;0.00;9.45;73.70;463.10;8.27;220.00
AV01;Nava de Arévalo;2001-03-08;1100;0.00;9.72;73.20;544.40;8.61;223.10
AV01;Nava de Arévalo;2001-03-08;1130;0.00;9.99;74.40;500.20;8.51;224.60
AV01;Nava de Arévalo;2001-03-08;1200;0.00;10.47;72.00;511.00;8.99;225.40
AV01;Nava de Arévalo;2001-03-08;1230;0.00;10.36;74.40;393.30;8.83;225.80
AV01;Nava de Arévalo;2001-03-08;1300;0.00;10.51;72.80;436.30;8.62;228.10
AV01;Nava de Arévalo;2001-03-08;1330;0.00;10.45;73.30;390.40;9.18;229.50
AV01;Nava de Arévalo;2001-03-08;1400;0.00;10.67;73.00;396.50;8.51;223.30
AV01;Nava de Arévalo;2001-03-08;1430;0.00;10.35;76.60;333.10;8.78;225.00
AV01;Nava de Arévalo;2001-03-08;1500;0.00;10.78;72.70;416.90;9.00;218.60
AV01;Nava de Arévalo;2001-03-08;1530;0.00;10.93;70.50;369.00;9.03;218.90
AV01;Nava de Arévalo;2001-03-08;1600;0.00;10.42;73.10;175.50;8.88;218.90
AV01;Nava de Arévalo;2001-03-08;1630;0.00;9.84;75.50;56.88;8.39;217.30
AV01;Nava de Arévalo;2001-03-08;1700;0.00;9.69;77.10;87.60;8.02;214.50
AV01;Nava de Arévalo;2001-03-08;1730;0.00;9.31;79.70;50.13;7.41;214.80
AV01;Nava de Arévalo;2001-03-08;1800;0.00;8.91;82.80;14.59;6.35;212.50
AV01;Nava de Arévalo;2001-03-08;1830;0.00;8.87;82.80;0.58;5.59;213.20
AV01;Nava de Arévalo;2001-03-08;1900;0.00;8.62;83.40;0.00;4.55;213.20
AV01;Nava de Arévalo;2001-03-08;1930;0.00;8.45;83.70;0.00;5.09;207.70
AV01;Nava de Arévalo;2001-03-08;2000;0.00;8.87;82.20;0.00;5.62;208.50
AV01;Nava de Arévalo;2001-03-08;2030;0.00;8.85;83.60;0.00;5.72;206.40
AV01;Nava de Arévalo;2001-03-08;2100;0.00;8.76;84.20;0.00;6.38;210.00
AV01;Nava de Arévalo;2001-03-08;2130;0.00;8.89;84.80;0.00;6.68;213.10
AV01;Nava de Arévalo;2001-03-08;2200;0.20;8.69;86.60;0.00;6.23;212.50
AV01;Nava de Arévalo;2001-03-08;2230;0.00;8.69;86.20;0.00;5.48;209.60
AV01;Nava de Arévalo;2001-03-08;2300;0.00;8.83;85.50;0.00;5.34;215.30
AV01;Nava de Arévalo;2001-03-08;2330;0.00;8.80;85.60;0.00;5.64;214.00
AV01;Nava de Arévalo;2001-03-08;2400;0.00;8.71;87.10;0.00;5.70;209.60
BU01;Miranda de Ebro;2001-03-08;0030;0.00;10.75;68.89;0.00;3.15;260.70
BU01;Miranda de Ebro;2001-03-08;0100;0.00;10.35;69.87;0.00;2.01;258.20
BU01;Miranda de Ebro;2001-03-08;0130;0.00;10.06;72.30;0.00;2.98;234.50
BU01;Miranda de Ebro;2001-03-08;0200;0.00;9.97;71.90;0.00;1.85;243.00
BU01;Miranda de Ebro;2001-03-08;0230;0.00;9.95;71.40;0.00;3.36;230.60
