Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-10-19;0030;3.20;12.89;91.70;0.00;2.46;166.60
AV01;Nava de Arévalo;2001-10-19;0100;0.60;12.60;92.60;0.00;2.51;192.40
AV01;Nava de Arévalo;2001-10-19;0130;0.00;12.74;88.50;0.00;3.60;190.20
AV01;Nava de Arévalo;2001-10-19;0200;0.00;12.62;85.80;0.00;2.32;166.00
AV01;Nava de Arévalo;2001-10-19;0230;0.00;11.69;88.90;0.00;0.90;148.50
AV01;Nava de Arévalo;2001-10-19;0300;0.00;12.06;87.90;0.00;1.30;62.93
AV01;Nava de Arévalo;2001-10-19;0330;0.00;13.04;81.30;0.00;0.56;128.70
AV01;Nava de Arévalo;2001-10-19;0400;0.00;12.36;86.40;0.00;0.73;341.50
AV01;Nava de Arévalo;2001-10-19;0430;0.00;11.82;89.80;0.00;1.23;50.22
AV01;Nava de Arévalo;2001-10-19;0500;0.00;11.32;91.60;0.00;1.15;85.40
AV01;Nava de Arévalo;2001-10-19;0530;0.00;12.15;87.10;0.00;1.54;147.60
AV01;Nava de Arévalo;2001-10-19;0600;0.60;11.96;88.20;0.00;1.42;168.20
AV01;Nava de Arévalo;2001-10-19;0630;0.00;11.90;88.20;1.99;2.04;119.20
AV01;Nava de Arévalo;2001-10-19;0700;0.00;12.28;84.90;9.23;1.96;132.50
AV01;Nava de Arévalo;2001-10-19;0730;0.20;12.25;87.30;24.19;2.68;228.80
AV01;Nava de Arévalo;2001-10-19;0800;0.40;11.72;90.20;64.10;2.60;269.30
AV01;Nava de Arévalo;2001-10-19;0830;0.00;12.39;90.00;114.70;1.89;225.20
AV01;Nava de Arévalo;2001-10-19;0900;0.80;12.63;86.40;62.50;3.29;148.10
AV01;Nava de Arévalo;2001-10-19;0930;0.00;12.74;86.30;62.75;3.39;177.70
AV01;Nava de Arévalo;2001-10-19;1000;0.60;12.87;82.90;46.13;5.18;221.70
AV01;Nava de Arévalo;2001-10-19;1030;0.60;12.14;86.90;111.20;3.99;213.70
AV01;Nava de Arévalo;2001-10-19;1100;0.40;12.31;84.70;68.52;4.51;189.90
AV01;Nava de Arévalo;2001-10-19;1130;1.20;11.64;77.50;28.69;5.76;207.40
AV01;Nava de Arévalo;2001-10-19;1200;1.60;10.13;81.60;80.70;5.81;216.20
AV01;Nava de Arévalo;2001-10-19;1230;0.00;10.06;84.20;133.90;4.30;226.50
AV01;Nava de Arévalo;2001-10-19;1300;0.60;10.45;82.80;58.81;4.51;205.70
AV01;Nava de Arévalo;2001-10-19;1330;1.00;10.03;85.80;96.20;3.14;160.80
AV01;Nava de Arévalo;2001-10-19;1400;0.00;10.21;87.00;57.25;4.72;114.30
AV01;Nava de Arévalo;2001-10-19;1430;0.00;10.19;88.40;100.70;4.42;107.60
AV01;Nava de Arévalo;2001-10-19;1500;0.00;11.44;86.20;416.40;4.20;115.00
AV01;Nava de Arévalo;2001-10-19;1530;0.00;11.99;83.90;134.50;2.99;130.30
AV01;Nava de Arévalo;2001-10-19;1600;0.00;12.41;80.40;96.60;2.66;200.00
AV01;Nava de Arévalo;2001-10-19;1630;0.00;12.18;75.40;138.50;4.59;228.10
AV01;Nava de Arévalo;2001-10-19;1700;0.00;11.44;77.20;30.49;3.90;218.30
AV01;Nava de Arévalo;2001-10-19;1730;0.00;11.11;78.70;1.10;2.88;219.50
AV01;Nava de Arévalo;2001-10-19;1800;0.20;10.80;80.90;0.00;5.04;219.80
AV01;Nava de Arévalo;2001-10-19;1830;0.00;9.66;87.50;0.00;5.80;220.50
AV01;Nava de Arévalo;2001-10-19;1900;0.60;8.89;87.00;0.00;3.90;210.60
AV01;Nava de Arévalo;2001-10-19;1930;0.60;8.67;86.90;0.00;3.71;191.80
AV01;Nava de Arévalo;2001-10-19;2000;0.00;8.49;87.00;0.00;3.11;175.70
AV01;Nava de Arévalo;2001-10-19;2030;0.00;8.43;87.00;0.00;2.72;159.10
AV01;Nava de Arévalo;2001-10-19;2100;0.00;8.27;87.90;0.00;2.17;148.20
AV01;Nava de Arévalo;2001-10-19;2130;0.00;8.21;89.00;0.00;2.15;127.40
AV01;Nava de Arévalo;2001-10-19;2200;0.00;8.20;88.70;0.00;2.07;124.60
AV01;Nava de Arévalo;2001-10-19;2230;0.00;7.67;89.10;0.00;1.34;128.00
AV01;Nava de Arévalo;2001-10-19;2300;0.00;7.23;88.40;0.00;1.16;154.70
AV01;Nava de Arévalo;2001-10-19;2330;0.00;7.73;89.10;0.00;1.12;137.70
AV01;Nava de Arévalo;2001-10-19;2400;0.00;7.57;88.80;0.00;0.67;111.90
BU01;Miranda de Ebro;2001-10-19;0030;0.00;17.18;65.67;0.00;3.64;129.60
BU01;Miranda de Ebro;2001-10-19;0100;0.00;17.56;64.20;0.00;4.34;128.40
