Código;Ubicación;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitación (mm);Temperatura (ºC);Humedad relativa (%);Radiación (W/m2);Vel. viento (m/s);Dir. viento (º)
AV01;Nava de Arévalo;2001-11-04;0030;0.00;3.58;88.40;0.00;0.42;150.50
AV01;Nava de Arévalo;2001-11-04;0100;0.00;3.99;90.40;0.00;1.28;120.90
AV01;Nava de Arévalo;2001-11-04;0130;0.00;5.24;87.50;0.00;1.95;122.80
AV01;Nava de Arévalo;2001-11-04;0200;0.00;5.99;84.90;0.00;1.66;104.70
AV01;Nava de Arévalo;2001-11-04;0230;0.00;6.11;85.20;0.00;1.37;93.70
AV01;Nava de Arévalo;2001-11-04;0300;0.00;6.30;84.60;0.00;0.68;69.93
AV01;Nava de Arévalo;2001-11-04;0330;0.00;5.25;88.00;0.00;0.62;96.90
AV01;Nava de Arévalo;2001-11-04;0400;0.00;4.93;87.80;0.00;1.26;67.83
AV01;Nava de Arévalo;2001-11-04;0430;0.00;3.83;91.40;0.00;0.96;121.10
AV01;Nava de Arévalo;2001-11-04;0500;0.00;2.30;91.80;0.00;0.27;353.70
AV01;Nava de Arévalo;2001-11-04;0530;0.00;1.82;93.70;0.00;0.61;76.50
AV01;Nava de Arévalo;2001-11-04;0600;0.00;4.13;93.20;0.00;1.71;102.80
AV01;Nava de Arévalo;2001-11-04;0630;0.00;3.87;91.70;0.81;0.85;124.50
AV01;Nava de Arévalo;2001-11-04;0700;0.00;2.19;93.20;15.55;0.76;129.30
AV01;Nava de Arévalo;2001-11-04;0730;0.00;3.00;93.80;79.50;1.00;155.60
AV01;Nava de Arévalo;2001-11-04;0800;0.00;5.75;92.20;157.70;1.34;175.90
AV01;Nava de Arévalo;2001-11-04;0830;0.00;7.99;85.60;233.70;2.46;162.60
AV01;Nava de Arévalo;2001-11-04;0900;0.00;9.68;78.80;321.50;3.08;165.70
AV01;Nava de Arévalo;2001-11-04;0930;0.00;11.22;72.70;340.80;2.92;170.50
AV01;Nava de Arévalo;2001-11-04;1000;0.00;12.49;65.34;457.10;2.65;173.60
AV01;Nava de Arévalo;2001-11-04;1030;0.00;13.48;58.36;496.00;1.92;187.10
AV01;Nava de Arévalo;2001-11-04;1100;0.00;13.74;52.77;499.30;2.07;214.70
AV01;Nava de Arévalo;2001-11-04;1130;0.00;14.29;50.43;558.80;1.68;233.30
AV01;Nava de Arévalo;2001-11-04;1200;0.00;14.89;47.03;575.00;1.71;240.40
AV01;Nava de Arévalo;2001-11-04;1230;0.00;15.26;41.83;581.60;1.47;224.90
AV01;Nava de Arévalo;2001-11-04;1300;0.00;15.52;44.41;598.30;2.00;287.90
AV01;Nava de Arévalo;2001-11-04;1330;0.00;15.09;47.52;396.90;2.43;309.30
AV01;Nava de Arévalo;2001-11-04;1400;0.00;14.72;47.61;303.00;1.25;318.80
AV01;Nava de Arévalo;2001-11-04;1430;0.00;15.48;44.34;428.50;1.51;23.63
AV01;Nava de Arévalo;2001-11-04;1500;0.00;15.06;45.99;315.80;2.25;324.80
AV01;Nava de Arévalo;2001-11-04;1530;0.00;15.28;45.92;227.50;1.80;278.40
AV01;Nava de Arévalo;2001-11-04;1600;0.00;14.54;47.31;142.90;1.58;317.90
AV01;Nava de Arévalo;2001-11-04;1630;0.00;13.18;53.13;54.70;1.51;324.40
AV01;Nava de Arévalo;2001-11-04;1700;0.00;10.53;61.59;7.18;1.42;307.10
AV01;Nava de Arévalo;2001-11-04;1730;0.00;8.41;68.23;0.27;1.43;305.80
AV01;Nava de Arévalo;2001-11-04;1800;0.00;7.78;71.20;0.00;0.62;5.91
AV01;Nava de Arévalo;2001-11-04;1830;0.00;7.94;69.13;0.00;0.90;16.43
AV01;Nava de Arévalo;2001-11-04;1900;0.00;9.21;66.47;0.00;0.99;135.20
AV01;Nava de Arévalo;2001-11-04;1930;0.00;8.76;68.63;0.00;0.69;138.80
AV01;Nava de Arévalo;2001-11-04;2000;0.00;7.52;77.30;0.00;0.70;80.50
AV01;Nava de Arévalo;2001-11-04;2030;0.00;6.19;81.00;0.00;0.53;142.90
AV01;Nava de Arévalo;2001-11-04;2100;0.00;5.41;86.30;0.00;0.79;95.70
AV01;Nava de Arévalo;2001-11-04;2130;0.00;5.16;87.80;0.00;1.51;150.50
AV01;Nava de Arévalo;2001-11-04;2200;0.00;4.61;88.50;0.00;1.16;165.70
AV01;Nava de Arévalo;2001-11-04;2230;0.00;4.11;90.60;0.00;0.24;264.90
AV01;Nava de Arévalo;2001-11-04;2300;0.00;2.67;92.50;0.00;0.23;356.30
AV01;Nava de Arévalo;2001-11-04;2330;0.00;2.54;92.60;0.00;0.50;157.20
AV01;Nava de Arévalo;2001-11-04;2400;0.00;2.00;93.10;0.00;0.69;205.00
BU01;Miranda de Ebro;2001-11-04;0030;0.00;2.86;87.50;0.00;0.36;254.10
BU01;Miranda de Ebro;2001-11-04;0100;0.00;2.19;88.70;0.00;0.86;227.90
BU01;Miranda de Ebro;2001-11-04;0130;0.00;2.13;89.90;0.00;0.28;284.40
BU01;Miranda de Ebro;2001-11-04;0200;0.00;3.29;90.00;0.00;0.38;349.10
BU01;Miranda de Ebro;2001-11-04;0230;0.00;4.07;90.00;0.00;0.24;328.20
BU01;Miranda de Ebro;2001-11-04;0300;0.00;3.10;89.80;0.00;0.46;229.80
BU01;Miranda de Ebro;2001-11-04;0330;0.00;2.03;90.80;0.00;0.49;221.90
BU01;Miranda de Ebro;2001-11-04;0400;0.00;2.08;91.60;0.00;0.25;299.10
BU01;Miranda de Ebro;2001-11-04;0430;0.00;2.23;91.70;0.00;0.43;232.80
BU01;Miranda de Ebro;2001-11-04;0500;0.00;2.28;91.70;0.00;0.28;342.90
BU01;Miranda de Ebro;2001-11-04;0530;0.00;1.90;91.80;0.00;0.17;181.90
BU01;Miranda de Ebro;2001-11-04;0600;0.00;2.75;92.60;0.00;0.45;249.70
BU01;Miranda de Ebro;2001-11-04;0630;0.00;2.82;92.20;0.44;0.51;230.60
BU01;Miranda de Ebro;2001-11-04;0700;0.00;2.59;92.10;8.36;0.23;134.10
BU01;Miranda de Ebro;2001-11-04;0730;0.00;2.78;92.60;30.12;0.49;310.50
BU01;Miranda de Ebro;2001-11-04;0800;0.00;3.76;92.40;81.50;0.32;281.00
BU01;Miranda de Ebro;2001-11-04;0830;0.00;4.10;91.50;80.80;0.54;235.70
BU01;Miranda de Ebro;2001-11-04;0900;0.00;5.12;90.80;177.10;0.37;218.20
BU01;Miranda de Ebro;2001-11-04;0930;0.00;7.11;85.90;263.50;0.25;252.80
BU01;Miranda de Ebro;2001-11-04;1000;0.00;8.14;80.90;317.90;0.62;287.60
BU01;Miranda de Ebro;2001-11-04;1030;0.00;9.81;75.40;393.70;0.50;323.70
BU01;Miranda de Ebro;2001-11-04;1100;0.00;11.18;68.81;252.60;0.52;279.20
BU01;Miranda de Ebro;2001-11-04;1130;0.00;10.93;69.61;272.90;0.91;87.00
BU01;Miranda de Ebro;2001-11-04;1200;0.00;12.77;62.66;494.80;0.69;39.67
BU01;Miranda de Ebro;2001-11-04;1230;0.00;13.85;60.20;431.20;1.09;52.64
BU01;Miranda de Ebro;2001-11-04;1300;0.00;13.83;60.94;290.90;1.15;95.60
BU01;Miranda de Ebro;2001-11-04;1330;0.00;15.16;54.63;424.40;0.91;50.93
BU01;Miranda de Ebro;2001-11-04;1400;0.00;15.25;53.81;275.90;0.44;328.20
BU01;Miranda de Ebro;2001-11-04;1430;0.00;16.05;52.13;258.70;0.76;156.00
BU01;Miranda de Ebro;2001-11-04;1500;0.00;15.24;55.49;124.00;0.77;145.50
BU01;Miranda de Ebro;2001-11-04;1530;0.00;15.18;56.27;86.70;0.79;170.20
BU01;Miranda de Ebro;2001-11-04;1600;0.00;14.69;58.83;49.37;0.95;212.60
BU01;Miranda de Ebro;2001-11-04;1630;0.00;14.31;60.41;11.65;0.62;153.10
BU01;Miranda de Ebro;2001-11-04;1700;0.00;13.17;66.67;2.77;0.26;123.50
BU01;Miranda de Ebro;2001-11-04;1730;0.00;12.37;69.58;0.07;0.82;343.20
